"","Var1","Var2","Var3","value"
"19747","Abtsdorfer See","2005","NH4.N..mg.l...4.0.m.Tiefe.",0.047
"19748","Eibsee","2005","NH4.N..mg.l...4.0.m.Tiefe.",0.015
"19750","Foermitzstausee - Hauptbecken","2005","NH4.N..mg.l...4.0.m.Tiefe.",0.0155555555555556
"19751","Altmuehlsee","2005","NH4.N..mg.l...4.0.m.Tiefe.",0
"19755","Murnersee","2005","NH4.N..mg.l...4.0.m.Tiefe.",0
"19758","Grosser Brombachsee","2005","NH4.N..mg.l...4.0.m.Tiefe.",0
"19759","Kleiner Brombachsee","2005","NH4.N..mg.l...4.0.m.Tiefe.",0.107777777777778
"19761","TWT Frauenau","2005","NH4.N..mg.l...4.0.m.Tiefe.",0.0163636363636364
"19767","Hofstaetter See","2006","NH4.N..mg.l...4.0.m.Tiefe.",0
"19775","Niedersonthofner See","2006","NH4.N..mg.l...4.0.m.Tiefe.",0.03
"19779","Pilsensee","2006","NH4.N..mg.l...4.0.m.Tiefe.",0.195454545454545
"19781","Riegsee","2006","NH4.N..mg.l...4.0.m.Tiefe.",0.05
"19789","Tachinger See","2006","NH4.N..mg.l...4.0.m.Tiefe.",0.0766666666666667
"19793","Waginger See","2006","NH4.N..mg.l...4.0.m.Tiefe.",0.0588888888888889
"19799","Grosser Alpsee bei Immenstadt","2006","NH4.N..mg.l...4.0.m.Tiefe.",0.029
"19803","Eixendorfer See","2006","NH4.N..mg.l...4.0.m.Tiefe.",0.0777777777777778
"19805","Altmuehlsee","2006","NH4.N..mg.l...4.0.m.Tiefe.",0
"19808","Knappensee","2006","NH4.N..mg.l...4.0.m.Tiefe.",0.844444444444444
"19809","Murnersee","2006","NH4.N..mg.l...4.0.m.Tiefe.",0
"19810","Rothsee","2006","NH4.N..mg.l...4.0.m.Tiefe.",0.085
"19812","Grosser Brombachsee","2006","NH4.N..mg.l...4.0.m.Tiefe.",0
"19813","Kleiner Brombachsee","2006","NH4.N..mg.l...4.0.m.Tiefe.",0.21
"19821","Hofstaetter See","2007","NH4.N..mg.l...4.0.m.Tiefe.",0
"19822","Hopfensee","2007","NH4.N..mg.l...4.0.m.Tiefe.",0.08
"19824","Kochelsee","2007","NH4.N..mg.l...4.0.m.Tiefe.",0.00416666666666667
"19830","Obersee","2007","NH4.N..mg.l...4.0.m.Tiefe.",0.00692307692307692
"19832","Pelhamer See","2007","NH4.N..mg.l...4.0.m.Tiefe.",0.0425
"19840","Staffelsee - Nord","2007","NH4.N..mg.l...4.0.m.Tiefe.",0.00833333333333333
"19841","Starnberger See","2007","NH4.N..mg.l...4.0.m.Tiefe.",0.00916666666666667
"19842","Sylvensteinsee","2007","NH4.N..mg.l...4.0.m.Tiefe.",0.00555555555555556
"19854","Chiemsee","2007","NH4.N..mg.l...4.0.m.Tiefe.",0.00272727272727273
"19859","Altmuehlsee","2007","NH4.N..mg.l...4.0.m.Tiefe.",0
"19863","Murnersee","2007","NH4.N..mg.l...4.0.m.Tiefe.",0
"19866","Grosser Brombachsee","2007","NH4.N..mg.l...4.0.m.Tiefe.",0
"19867","Kleiner Brombachsee","2007","NH4.N..mg.l...4.0.m.Tiefe.",0.246666666666667
"19868","Igelsbachsee","2007","NH4.N..mg.l...4.0.m.Tiefe.",0.114
"19869","TWT Frauenau","2007","NH4.N..mg.l...4.0.m.Tiefe.",0.02
"19870","Rottachsee","2007","NH4.N..mg.l...4.0.m.Tiefe.",0.028
"19872","Ammersee","2007","NH4.N..mg.l...4.0.m.Tiefe.",0.00416666666666667
"19875","Hofstaetter See","2008","NH4.N..mg.l...4.0.m.Tiefe.",0
"19879","Koenigssee","2008","NH4.N..mg.l...4.0.m.Tiefe.",0
"19885","Grosser Ostersee","2008","NH4.N..mg.l...4.0.m.Tiefe.",0.0125
"19895","Starnberger See","2008","NH4.N..mg.l...4.0.m.Tiefe.",0.00333333333333333
"19898","Tegernsee","2008","NH4.N..mg.l...4.0.m.Tiefe.",0.0133333333333333
"19902","Walchensee","2008","NH4.N..mg.l...4.0.m.Tiefe.",0
"19905","Woerthsee","2008","NH4.N..mg.l...4.0.m.Tiefe.",0.0172727272727273
"19907","Grosser Alpsee bei Immenstadt","2008","NH4.N..mg.l...4.0.m.Tiefe.",0.0214285714285714
"19909","Abtsdorfer See","2008","NH4.N..mg.l...4.0.m.Tiefe.",0.03
"19912","Foermitzstausee - Hauptbecken","2008","NH4.N..mg.l...4.0.m.Tiefe.",0.0122222222222222
"19913","Altmuehlsee","2008","NH4.N..mg.l...4.0.m.Tiefe.",0
"19914","Ausee","2008","NH4.N..mg.l...4.0.m.Tiefe.",0.23
"19917","Murnersee","2008","NH4.N..mg.l...4.0.m.Tiefe.",0
"19920","Grosser Brombachsee","2008","NH4.N..mg.l...4.0.m.Tiefe.",0
"19925","Gruentensee","2008","NH4.N..mg.l...4.0.m.Tiefe.",0.0425
"19926","Ammersee","2008","NH4.N..mg.l...4.0.m.Tiefe.",0.000769230769230769
"19929","Hofstaetter See","2009","NH4.N..mg.l...4.0.m.Tiefe.",0
"19935","Bannwaldsee","2009","NH4.N..mg.l...4.0.m.Tiefe.",0.04
"19936","Barmsee","2009","NH4.N..mg.l...4.0.m.Tiefe.",0.014
"19943","Riegsee","2009","NH4.N..mg.l...4.0.m.Tiefe.",0.041
"19946","Simssee","2009","NH4.N..mg.l...4.0.m.Tiefe.",0.01375
"19954","Untreusee","2009","NH4.N..mg.l...4.0.m.Tiefe.",0.05125
"19955","Waginger See","2009","NH4.N..mg.l...4.0.m.Tiefe.",0.0345454545454545
"19957","Weissensee","2009","NH4.N..mg.l...4.0.m.Tiefe.",0.01625
"19963","Abtsdorfer See","2009","NH4.N..mg.l...4.0.m.Tiefe.",0.057
"19967","Altmuehlsee","2009","NH4.N..mg.l...4.0.m.Tiefe.",0
"19971","Murnersee","2009","NH4.N..mg.l...4.0.m.Tiefe.",0
"19972","Rothsee","2009","NH4.N..mg.l...4.0.m.Tiefe.",0.04375
"19974","Grosser Brombachsee","2009","NH4.N..mg.l...4.0.m.Tiefe.",0
"19975","Kleiner Brombachsee","2009","NH4.N..mg.l...4.0.m.Tiefe.",0.0922222222222222
"19976","Igelsbachsee","2009","NH4.N..mg.l...4.0.m.Tiefe.",0.0327272727272727
"19980","Ammersee","2009","NH4.N..mg.l...4.0.m.Tiefe.",0.000769230769230769
"19981","Drachensee","2010","NH4.N..mg.l...4.0.m.Tiefe.",0.162
"19983","Hofstaetter See","2010","NH4.N..mg.l...4.0.m.Tiefe.",0
"19984","Hopfensee","2010","NH4.N..mg.l...4.0.m.Tiefe.",0.07625
"19994","Pelhamer See","2010","NH4.N..mg.l...4.0.m.Tiefe.",0.0522222222222222
"19998","Schliersee","2010","NH4.N..mg.l...4.0.m.Tiefe.",0.00125
"20001","Staffelsee - Sued","2010","NH4.N..mg.l...4.0.m.Tiefe.",0.0133333333333333
"20002","Staffelsee - Nord","2010","NH4.N..mg.l...4.0.m.Tiefe.",0.014
"20016","Chiemsee","2010","NH4.N..mg.l...4.0.m.Tiefe.",0.004
"20019","Eixendorfer See","2010","NH4.N..mg.l...4.0.m.Tiefe.",0.102222222222222
"20021","Altmuehlsee","2010","NH4.N..mg.l...4.0.m.Tiefe.",0
"20024","Knappensee","2010","NH4.N..mg.l...4.0.m.Tiefe.",0.0741666666666667
"20025","Murnersee","2010","NH4.N..mg.l...4.0.m.Tiefe.",0
"20028","Grosser Brombachsee","2010","NH4.N..mg.l...4.0.m.Tiefe.",0
"20029","Kleiner Brombachsee","2010","NH4.N..mg.l...4.0.m.Tiefe.",0.1
"20030","Igelsbachsee","2010","NH4.N..mg.l...4.0.m.Tiefe.",0.05
"20032","Rottachsee","2010","NH4.N..mg.l...4.0.m.Tiefe.",0.0225
"20034","Ammersee","2010","NH4.N..mg.l...4.0.m.Tiefe.",0.0025
"20035","Drachensee","2011","NH4.N..mg.l...4.0.m.Tiefe.",0.352222222222222
"20037","Hofstaetter See","2011","NH4.N..mg.l...4.0.m.Tiefe.",0
"20047","Grosser Ostersee","2011","NH4.N..mg.l...4.0.m.Tiefe.",0.02
"20057","Starnberger See","2011","NH4.N..mg.l...4.0.m.Tiefe.",0.000833333333333333
"20066","Weitsee","2011","NH4.N..mg.l...4.0.m.Tiefe.",0.03875
"20067","Woerthsee","2011","NH4.N..mg.l...4.0.m.Tiefe.",0.059
"20069","Grosser Alpsee bei Immenstadt","2011","NH4.N..mg.l...4.0.m.Tiefe.",0.02
"20074","Foermitzstausee - Hauptbecken","2011","NH4.N..mg.l...4.0.m.Tiefe.",0.0244444444444444
"20075","Altmuehlsee","2011","NH4.N..mg.l...4.0.m.Tiefe.",0
"20079","Murnersee","2011","NH4.N..mg.l...4.0.m.Tiefe.",0
"20082","Grosser Brombachsee","2011","NH4.N..mg.l...4.0.m.Tiefe.",0
"20083","Kleiner Brombachsee","2011","NH4.N..mg.l...4.0.m.Tiefe.",0.101
"20084","Igelsbachsee","2011","NH4.N..mg.l...4.0.m.Tiefe.",0.149
"20087","Gruentensee","2011","NH4.N..mg.l...4.0.m.Tiefe.",0.0325
"20088","Ammersee","2011","NH4.N..mg.l...4.0.m.Tiefe.",0.000769230769230769
"20091","Hofstaetter See","2012","NH4.N..mg.l...4.0.m.Tiefe.",0
"20099","Niedersonthofner See","2012","NH4.N..mg.l...4.0.m.Tiefe.",0.0344444444444444
"20103","Pilsensee","2012","NH4.N..mg.l...4.0.m.Tiefe.",0.142727272727273
"20105","Riegsee","2012","NH4.N..mg.l...4.0.m.Tiefe.",0.0654545454545455
"20108","Simssee","2012","NH4.N..mg.l...4.0.m.Tiefe.",0.0285714285714286
"20113","Tachinger See","2012","NH4.N..mg.l...4.0.m.Tiefe.",0.0522222222222222
"20116","Untreusee","2012","NH4.N..mg.l...4.0.m.Tiefe.",0.0233333333333333
"20117","Waginger See","2012","NH4.N..mg.l...4.0.m.Tiefe.",0.021
"20125","Abtsdorfer See","2012","NH4.N..mg.l...4.0.m.Tiefe.",0.0311111111111111
"20129","Altmuehlsee","2012","NH4.N..mg.l...4.0.m.Tiefe.",0
"20133","Murnersee","2012","NH4.N..mg.l...4.0.m.Tiefe.",0
"20134","Rothsee","2012","NH4.N..mg.l...4.0.m.Tiefe.",0.087
"20136","Grosser Brombachsee","2012","NH4.N..mg.l...4.0.m.Tiefe.",0
"20137","Kleiner Brombachsee","2012","NH4.N..mg.l...4.0.m.Tiefe.",0.118
"20138","Igelsbachsee","2012","NH4.N..mg.l...4.0.m.Tiefe.",0.112
"20140","Rottachsee","2012","NH4.N..mg.l...4.0.m.Tiefe.",0.0244444444444444
"20142","Ammersee","2012","NH4.N..mg.l...4.0.m.Tiefe.",0.00272727272727273
"20143","Drachensee","2013","NH4.N..mg.l...4.0.m.Tiefe.",0.514444444444444
"20144","Hartsee","2013","NH4.N..mg.l...4.0.m.Tiefe.",0.02375
"20145","Hofstaetter See","2013","NH4.N..mg.l...4.0.m.Tiefe.",0
"20146","Hopfensee","2013","NH4.N..mg.l...4.0.m.Tiefe.",0.0622222222222222
"20148","Kochelsee","2013","NH4.N..mg.l...4.0.m.Tiefe.",0.00363636363636364
"20154","Obersee","2013","NH4.N..mg.l...4.0.m.Tiefe.",0.011
"20156","Pelhamer See","2013","NH4.N..mg.l...4.0.m.Tiefe.",0.0375
"20163","Staffelsee - Sued","2013","NH4.N..mg.l...4.0.m.Tiefe.",0.015
"20164","Staffelsee - Nord","2013","NH4.N..mg.l...4.0.m.Tiefe.",0.016
"20166","Sylvensteinsee","2013","NH4.N..mg.l...4.0.m.Tiefe.",0.00555555555555556
"20178","Chiemsee","2013","NH4.N..mg.l...4.0.m.Tiefe.",0.009
"20181","Eixendorfer See","2013","NH4.N..mg.l...4.0.m.Tiefe.",0.09875
"20183","Altmuehlsee","2013","NH4.N..mg.l...4.0.m.Tiefe.",0
"20187","Murnersee","2013","NH4.N..mg.l...4.0.m.Tiefe.",0
"20190","Grosser Brombachsee","2013","NH4.N..mg.l...4.0.m.Tiefe.",0
"20191","Kleiner Brombachsee","2013","NH4.N..mg.l...4.0.m.Tiefe.",0.195454545454545
"20192","Igelsbachsee","2013","NH4.N..mg.l...4.0.m.Tiefe.",0.135714285714286
"20193","TWT Frauenau","2013","NH4.N..mg.l...4.0.m.Tiefe.",0.0158333333333333
"20196","Ammersee","2013","NH4.N..mg.l...4.0.m.Tiefe.",0.00416666666666667
"20197","Drachensee","2014","NH4.N..mg.l...4.0.m.Tiefe.",0.327272727272727
"20199","Hofstaetter See","2014","NH4.N..mg.l...4.0.m.Tiefe.",0
"20209","Grosser Ostersee","2014","NH4.N..mg.l...4.0.m.Tiefe.",0.0133333333333333
"20214","Schliersee","2014","NH4.N..mg.l...4.0.m.Tiefe.",0.014
"20215","Seehamer See","2014","NH4.N..mg.l...4.0.m.Tiefe.",0.0275
"20219","Starnberger See","2014","NH4.N..mg.l...4.0.m.Tiefe.",0.0025
"20222","Tegernsee","2014","NH4.N..mg.l...4.0.m.Tiefe.",0.02875
"20225","Waginger See","2014","NH4.N..mg.l...4.0.m.Tiefe.",0.0227272727272727
"20226","Walchensee","2014","NH4.N..mg.l...4.0.m.Tiefe.",0
"20229","Woerthsee","2014","NH4.N..mg.l...4.0.m.Tiefe.",0.0858333333333333
"20231","Grosser Alpsee bei Immenstadt","2014","NH4.N..mg.l...4.0.m.Tiefe.",0.01875
"20233","Abtsdorfer See","2014","NH4.N..mg.l...4.0.m.Tiefe.",0.0633333333333333
"20237","Altmuehlsee","2014","NH4.N..mg.l...4.0.m.Tiefe.",0
"20241","Murnersee","2014","NH4.N..mg.l...4.0.m.Tiefe.",0
"20244","Grosser Brombachsee","2014","NH4.N..mg.l...4.0.m.Tiefe.",0
"20245","Kleiner Brombachsee","2014","NH4.N..mg.l...4.0.m.Tiefe.",0.186
"20246","Igelsbachsee","2014","NH4.N..mg.l...4.0.m.Tiefe.",0.09845
"20250","Ammersee","2014","NH4.N..mg.l...4.0.m.Tiefe.",0.00166666666666667
"20251","Drachensee","2015","NH4.N..mg.l...4.0.m.Tiefe.",0.557
"20253","Hofstaetter See","2015","NH4.N..mg.l...4.0.m.Tiefe.",0
"20257","Koenigssee","2015","NH4.N..mg.l...4.0.m.Tiefe.",0
"20259","Bannwaldsee","2015","NH4.N..mg.l...4.0.m.Tiefe.",0.03875
"20260","Barmsee","2015","NH4.N..mg.l...4.0.m.Tiefe.",0.00222222222222222
"20261","Niedersonthofner See","2015","NH4.N..mg.l...4.0.m.Tiefe.",0.03125
"20267","Riegsee","2015","NH4.N..mg.l...4.0.m.Tiefe.",0.0472727272727273
"20268","Schliersee","2015","NH4.N..mg.l...4.0.m.Tiefe.",0.00875
"20270","Simssee","2015","NH4.N..mg.l...4.0.m.Tiefe.",0.0125
"20290","Foermitzstausee - Hauptbecken","2015","NH4.N..mg.l...4.0.m.Tiefe.",0.0281818181818182
"20291","Altmuehlsee","2015","NH4.N..mg.l...4.0.m.Tiefe.",0
"20292","Ausee","2015","NH4.N..mg.l...4.0.m.Tiefe.",0.333846153846154
"20294","Knappensee","2015","NH4.N..mg.l...4.0.m.Tiefe.",0.08
"20295","Murnersee","2015","NH4.N..mg.l...4.0.m.Tiefe.",0
"20296","Rothsee","2015","NH4.N..mg.l...4.0.m.Tiefe.",0.0763636363636364
"20297","Steinberger See","2015","NH4.N..mg.l...4.0.m.Tiefe.",0.11
"20298","Grosser Brombachsee","2015","NH4.N..mg.l...4.0.m.Tiefe.",0
"20299","Kleiner Brombachsee","2015","NH4.N..mg.l...4.0.m.Tiefe.",0.136666666666667
"20300","Igelsbachsee","2015","NH4.N..mg.l...4.0.m.Tiefe.",0.055
"20302","Rottachsee","2015","NH4.N..mg.l...4.0.m.Tiefe.",0.02375
"20304","Ammersee","2015","NH4.N..mg.l...4.0.m.Tiefe.",0.0075
"20307","Hofstaetter See","2016","NH4.N..mg.l...4.0.m.Tiefe.",0
"20308","Hopfensee","2016","NH4.N..mg.l...4.0.m.Tiefe.",0.0355555555555556
"20318","Pelhamer See","2016","NH4.N..mg.l...4.0.m.Tiefe.",0.112222222222222
"20320","Rachelsee","2016","NH4.N..mg.l...4.0.m.Tiefe.",0.0275
"20322","Schliersee","2016","NH4.N..mg.l...4.0.m.Tiefe.",0.01
"20325","Staffelsee - Sued","2016","NH4.N..mg.l...4.0.m.Tiefe.",0.0208333333333333
"20326","Staffelsee - Nord","2016","NH4.N..mg.l...4.0.m.Tiefe.",0.01625
"20332","Untreusee","2016","NH4.N..mg.l...4.0.m.Tiefe.",0.0272727272727273
"20333","Waginger See","2016","NH4.N..mg.l...4.0.m.Tiefe.",0.0433333333333333
"20335","Weissensee","2016","NH4.N..mg.l...4.0.m.Tiefe.",0.0277777777777778
"20340","Chiemsee","2016","NH4.N..mg.l...4.0.m.Tiefe.",0.0116666666666667
"20345","Altmuehlsee","2016","NH4.N..mg.l...4.0.m.Tiefe.",0
"20349","Murnersee","2016","NH4.N..mg.l...4.0.m.Tiefe.",0
"20352","Grosser Brombachsee","2016","NH4.N..mg.l...4.0.m.Tiefe.",0
"20353","Kleiner Brombachsee","2016","NH4.N..mg.l...4.0.m.Tiefe.",0.0955555555555555
"20354","Igelsbachsee","2016","NH4.N..mg.l...4.0.m.Tiefe.",0.061
"20358","Ammersee","2016","NH4.N..mg.l...4.0.m.Tiefe.",0.00416666666666667
"20361","Hofstaetter See","2017","NH4.N..mg.l...4.0.m.Tiefe.",0
"20364","Kochelsee","2017","NH4.N..mg.l...4.0.m.Tiefe.",0.006
"20371","Grosser Ostersee","2017","NH4.N..mg.l...4.0.m.Tiefe.",0.0188888888888889
"20377","Seehamer See","2017","NH4.N..mg.l...4.0.m.Tiefe.",0.0411111111111111
"20381","Starnberger See","2017","NH4.N..mg.l...4.0.m.Tiefe.",0.005
"20384","Tegernsee","2017","NH4.N..mg.l...4.0.m.Tiefe.",0
"20391","Woerthsee","2017","NH4.N..mg.l...4.0.m.Tiefe.",0.0425
"20392","Alpsee bei Schwangau","2017","NH4.N..mg.l...4.0.m.Tiefe.",0.025
"20393","Grosser Alpsee bei Immenstadt","2017","NH4.N..mg.l...4.0.m.Tiefe.",0.00888888888888889
"20395","Abtsdorfer See","2017","NH4.N..mg.l...4.0.m.Tiefe.",0.0263636363636364
"20399","Altmuehlsee","2017","NH4.N..mg.l...4.0.m.Tiefe.",0
"20403","Murnersee","2017","NH4.N..mg.l...4.0.m.Tiefe.",0
"20406","Grosser Brombachsee","2017","NH4.N..mg.l...4.0.m.Tiefe.",0
"20407","Kleiner Brombachsee","2017","NH4.N..mg.l...4.0.m.Tiefe.",0.12
"20408","Igelsbachsee","2017","NH4.N..mg.l...4.0.m.Tiefe.",0.0344444444444444
"20411","Gruentensee","2017","NH4.N..mg.l...4.0.m.Tiefe.",0.02
"20412","Ammersee","2017","NH4.N..mg.l...4.0.m.Tiefe.",0.008
"20414","Hartsee","2004","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.35
"20415","Hofstaetter See","2004","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20416","Hopfensee","2004","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.25
"20425","Grosser Ostersee","2004","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.17
"20434","Staffelsee - Nord","2004","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.35
"20435","Starnberger See","2004","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.24166666666667
"20446","Alpsee bei Schwangau","2004","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.56666666666667
"20453","Altmuehlsee","2004","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20459","Steinberger See","2004","pH.Wert..vor.Ort.......4.0.m.Tiefe.",4.50833333333333
"20460","Grosser Brombachsee","2004","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20461","Kleiner Brombachsee","2004","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.5
"20463","TWT Frauenau","2004","pH.Wert..vor.Ort.......4.0.m.Tiefe.",6.525
"20469","Hofstaetter See","2005","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20474","Langbuergner See","2005","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.44285714285714
"20493","TWT Mauthaus-Hauptbecken","2005","pH.Wert..vor.Ort.......4.0.m.Tiefe.",7.16
"20498","Weitsee","2005","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.04444444444444
"20499","Woerthsee","2005","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.225
"20503","Abtsdorfer See","2005","pH.Wert..vor.Ort.......4.0.m.Tiefe.",7.76
"20504","Eibsee","2005","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.33636363636364
"20506","Foermitzstausee - Hauptbecken","2005","pH.Wert..vor.Ort.......4.0.m.Tiefe.",7.91111111111111
"20507","Altmuehlsee","2005","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20511","Murnersee","2005","pH.Wert..vor.Ort.......4.0.m.Tiefe.",3.31
"20514","Grosser Brombachsee","2005","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20515","Kleiner Brombachsee","2005","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.38888888888889
"20517","TWT Frauenau","2005","pH.Wert..vor.Ort.......4.0.m.Tiefe.",6.37272727272727
"20523","Hofstaetter See","2006","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20531","Niedersonthofner See","2006","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.3625
"20535","Pilsensee","2006","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.1
"20537","Riegsee","2006","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.28181818181818
"20545","Tachinger See","2006","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.12222222222222
"20549","Waginger See","2006","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.11111111111111
"20555","Grosser Alpsee bei Immenstadt","2006","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.26
"20559","Eixendorfer See","2006","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.07777777777778
"20561","Altmuehlsee","2006","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20564","Knappensee","2006","pH.Wert..vor.Ort.......4.0.m.Tiefe.",4.07777777777778
"20566","Rothsee","2006","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.3625
"20568","Grosser Brombachsee","2006","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20569","Kleiner Brombachsee","2006","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.16666666666667
"20577","Hofstaetter See","2007","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20578","Hopfensee","2007","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.25714285714286
"20580","Kochelsee","2007","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.08333333333333
"20586","Obersee","2007","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.31538461538462
"20588","Pelhamer See","2007","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.2375
"20596","Staffelsee - Nord","2007","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.11666666666667
"20597","Starnberger See","2007","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.23333333333333
"20598","Sylvensteinsee","2007","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.1
"20610","Chiemsee","2007","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.35454545454546
"20615","Altmuehlsee","2007","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20622","Grosser Brombachsee","2007","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20623","Kleiner Brombachsee","2007","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.3
"20624","Igelsbachsee","2007","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.14
"20625","TWT Frauenau","2007","pH.Wert..vor.Ort.......4.0.m.Tiefe.",6.65454545454545
"20626","Rottachsee","2007","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.4
"20628","Ammersee","2007","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.25
"20631","Hofstaetter See","2008","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20635","Koenigssee","2008","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.09090909090909
"20641","Grosser Ostersee","2008","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.0375
"20651","Starnberger See","2008","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.25
"20654","Tegernsee","2008","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.38888888888889
"20658","Walchensee","2008","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.2
"20661","Woerthsee","2008","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.29090909090909
"20663","Grosser Alpsee bei Immenstadt","2008","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.38571428571429
"20665","Abtsdorfer See","2008","pH.Wert..vor.Ort.......4.0.m.Tiefe.",7.54545454545454
"20668","Foermitzstausee - Hauptbecken","2008","pH.Wert..vor.Ort.......4.0.m.Tiefe.",7.81111111111111
"20669","Altmuehlsee","2008","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20670","Ausee","2008","pH.Wert..vor.Ort.......4.0.m.Tiefe.",3.03333333333333
"20676","Grosser Brombachsee","2008","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20681","Gruentensee","2008","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.3
"20682","Ammersee","2008","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.17692307692308
"20685","Hofstaetter See","2009","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20691","Bannwaldsee","2009","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.04285714285714
"20692","Barmsee","2009","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.21
"20699","Riegsee","2009","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.28
"20702","Simssee","2009","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.375
"20710","Untreusee","2009","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.275
"20711","Waginger See","2009","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.21
"20713","Weissensee","2009","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.3625
"20719","Abtsdorfer See","2009","pH.Wert..vor.Ort.......4.0.m.Tiefe.",7.66
"20723","Altmuehlsee","2009","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20728","Rothsee","2009","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.2
"20730","Grosser Brombachsee","2009","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20731","Kleiner Brombachsee","2009","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.58888888888889
"20732","Igelsbachsee","2009","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.56363636363636
"20736","Ammersee","2009","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.31538461538462
"20737","Drachensee","2010","pH.Wert..vor.Ort.......4.0.m.Tiefe.",7.1
"20739","Hofstaetter See","2010","pH.Wert..vor.Ort.......4.0.m.Tiefe.",0
"20740","Hopfensee","2010","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.075
"20750","Pelhamer See","2010","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.21111111111111
"20754","Schliersee","2010","pH.Wert..vor.Ort.......4.0.m.Tiefe.",8.44444444444444
"20757","Staffelsee - Sued","2010","pH.Wert..vor.Ort.......4.0.m.Tiefe.",7.96666666666667
"20758","Staffelsee - Nord","2010","pH.Wert..vor.Ort.......4.0.m.Tiefe.",7.94
