Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"05.02.2019 14:50"
Zeitbezug:;MEZ
Messstellen-Name:;"Tiefste Stelle"
Messstellen-Nr.:;2061
Gewässer:;Riegsee
"Rechtswert:  4441789.00";"Hochwert:  5285042.00";"EPSG 31468"

Datum;"Chloroph [µg/l] (-7.0 m ü. Grund)";"Phaeopig [µg/l] (-7.0 m ü. Grund)";"NO3-N [mg/l] (-1.0 m ü. Grund)";"SiO2 [mg/l] (-1.0 m ü. Grund)";"P-ges. [mg/l] (-1.0 m ü. Grund)";"O2-gelöst [mg/l] (-1.0 m ü. Grund)";"NH4-N [mg/l] (-1.0 m ü. Grund)";"pH-Wert (vor Ort) [-] (-1.0 m ü. Grund)";"o-PO4-P [mg/l] (-1.0 m ü. Grund)";"Chloroph [µg/l] (-1.0 m ü. Grund)";"Wassertemp.(vor Ort) [°C] (-1.0 m ü. Grund)";"SPAK 254 nm [1/m] (-1.0 m ü. Grund)";"O2-Sättigungsindex [%] (-1.0 m ü. Grund)";"LF (20 °C) vor Ort [µS/cm] (-1.0 m ü. Grund)";"P-ges. gelöst [mg/l] (-1.0 m ü. Grund)";"SO4 [mg/l] (-1.0 m ü. Grund)";"Chlorid [mg/l] (-1.0 m ü. Grund)";"N-ges. [mg/l] (-1.0 m ü. Grund)";"Phaeopig [µg/l] (-1.0 m ü. Grund)";"Mn gelöst [mg/l] (-1.0 m ü. Grund)";"Fe gelöst [mg/l] (-1.0 m ü. Grund)";"Ca gelöst [mg/l] (-1.0 m ü. Grund)";"Mg gelöst [mg/l] (-1.0 m ü. Grund)";"KS 4,3 [mmol/l] (-1.0 m ü. Grund)";"Na gelöst [mg/l] (-1.0 m ü. Grund)";"K gelöst [mg/l] (-1.0 m ü. Grund)";"NO3-N [mg/l] (0.0 m Tiefe)";"SiO2 [mg/l] (0.0 m Tiefe)";"P-ges. [mg/l] (0.0 m Tiefe)";"O2-gelöst [mg/l] (0.0 m Tiefe)";"NH4-N [mg/l] (0.0 m Tiefe)";"Sichttiefe [cm] (0.0 m Tiefe)";"pH-Wert (vor Ort) [-] (0.0 m Tiefe)";"o-PO4-P [mg/l] (0.0 m Tiefe)";"Chloroph [µg/l] (0.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (0.0 m Tiefe)";"SPAK 254 nm [1/m] (0.0 m Tiefe)";"O2-Sättigungsindex [%] (0.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (0.0 m Tiefe)";"P-ges. gelöst [mg/l] (0.0 m Tiefe)";"SO4 [mg/l] (0.0 m Tiefe)";"Chlorid [mg/l] (0.0 m Tiefe)";"N-ges. [mg/l] (0.0 m Tiefe)";"Phaeopig [µg/l] (0.0 m Tiefe)";"Mn gelöst [mg/l] (0.0 m Tiefe)";"Fe gelöst [mg/l] (0.0 m Tiefe)";"Ca gelöst [mg/l] (0.0 m Tiefe)";"Mg gelöst [mg/l] (0.0 m Tiefe)";"KS 4,3 [mmol/l] (0.0 m Tiefe)";"Na gelöst [mg/l] (0.0 m Tiefe)";"K gelöst [mg/l] (0.0 m Tiefe)";"NO3-N [mg/l] (2.0 m Tiefe)";"SiO2 [mg/l] (2.0 m Tiefe)";"P-ges. [mg/l] (2.0 m Tiefe)";"O2-gelöst [mg/l] (2.0 m Tiefe)";"NH4-N [mg/l] (2.0 m Tiefe)";"pH-Wert (vor Ort) [-] (2.0 m Tiefe)";"o-PO4-P [mg/l] (2.0 m Tiefe)";"Chloroph [µg/l] (2.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (2.0 m Tiefe)";"SPAK 254 nm [1/m] (2.0 m Tiefe)";"O2-Sättigungsindex [%] (2.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (2.0 m Tiefe)";"P-ges. gelöst [mg/l] (2.0 m Tiefe)";"SO4 [mg/l] (2.0 m Tiefe)";"Chlorid [mg/l] (2.0 m Tiefe)";"N-ges. [mg/l] (2.0 m Tiefe)";"Phaeopig [µg/l] (2.0 m Tiefe)";"Mn gelöst [mg/l] (2.0 m Tiefe)";"Fe gelöst [mg/l] (2.0 m Tiefe)";"Ca gelöst [mg/l] (2.0 m Tiefe)";"Mg gelöst [mg/l] (2.0 m Tiefe)";"KS 4,3 [mmol/l] (2.0 m Tiefe)";"Na gelöst [mg/l] (2.0 m Tiefe)";"K gelöst [mg/l] (2.0 m Tiefe)";"NO3-N [mg/l] (4.0 m Tiefe)";"SiO2 [mg/l] (4.0 m Tiefe)";"P-ges. [mg/l] (4.0 m Tiefe)";"O2-gelöst [mg/l] (4.0 m Tiefe)";"NH4-N [mg/l] (4.0 m Tiefe)";"pH-Wert (vor Ort) [-] (4.0 m Tiefe)";"o-PO4-P [mg/l] (4.0 m Tiefe)";"Chloroph [µg/l] (4.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (4.0 m Tiefe)";"SPAK 254 nm [1/m] (4.0 m Tiefe)";"O2-Sättigungsindex [%] (4.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (4.0 m Tiefe)";"P-ges. gelöst [mg/l] (4.0 m Tiefe)";"SO4 [mg/l] (4.0 m Tiefe)";"Chlorid [mg/l] (4.0 m Tiefe)";"N-ges. [mg/l] (4.0 m Tiefe)";"Phaeopig [µg/l] (4.0 m Tiefe)";"Mn gelöst [mg/l] (4.0 m Tiefe)";"Fe gelöst [mg/l] (4.0 m Tiefe)";"Ca gelöst [mg/l] (4.0 m Tiefe)";"Mg gelöst [mg/l] (4.0 m Tiefe)";"KS 4,3 [mmol/l] (4.0 m Tiefe)";"Na gelöst [mg/l] (4.0 m Tiefe)";"K gelöst [mg/l] (4.0 m Tiefe)";"NO3-N [mg/l] (6.0 m Tiefe)";"SiO2 [mg/l] (6.0 m Tiefe)";"P-ges. [mg/l] (6.0 m Tiefe)";"O2-gelöst [mg/l] (6.0 m Tiefe)";"NH4-N [mg/l] (6.0 m Tiefe)";"pH-Wert (vor Ort) [-] (6.0 m Tiefe)";"o-PO4-P [mg/l] (6.0 m Tiefe)";"Chloroph [µg/l] (6.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (6.0 m Tiefe)";"SPAK 254 nm [1/m] (6.0 m Tiefe)";"O2-Sättigungsindex [%] (6.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (6.0 m Tiefe)";"P-ges. gelöst [mg/l] (6.0 m Tiefe)";"SO4 [mg/l] (6.0 m Tiefe)";"Chlorid [mg/l] (6.0 m Tiefe)";"N-ges. [mg/l] (6.0 m Tiefe)";"Phaeopig [µg/l] (6.0 m Tiefe)";"Mn gelöst [mg/l] (6.0 m Tiefe)";"Fe gelöst [mg/l] (6.0 m Tiefe)";"Ca gelöst [mg/l] (6.0 m Tiefe)";"Mg gelöst [mg/l] (6.0 m Tiefe)";"KS 4,3 [mmol/l] (6.0 m Tiefe)";"Na gelöst [mg/l] (6.0 m Tiefe)";"K gelöst [mg/l] (6.0 m Tiefe)";"NO3-N [mg/l] (8.0 m Tiefe)";"SiO2 [mg/l] (8.0 m Tiefe)";"P-ges. [mg/l] (8.0 m Tiefe)";"O2-gelöst [mg/l] (8.0 m Tiefe)";"NH4-N [mg/l] (8.0 m Tiefe)";"pH-Wert (vor Ort) [-] (8.0 m Tiefe)";"o-PO4-P [mg/l] (8.0 m Tiefe)";"Chloroph [µg/l] (8.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (8.0 m Tiefe)";"SPAK 254 nm [1/m] (8.0 m Tiefe)";"O2-Sättigungsindex [%] (8.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (8.0 m Tiefe)";"P-ges. gelöst [mg/l] (8.0 m Tiefe)";"SO4 [mg/l] (8.0 m Tiefe)";"Chlorid [mg/l] (8.0 m Tiefe)";"N-ges. [mg/l] (8.0 m Tiefe)";"Phaeopig [µg/l] (8.0 m Tiefe)";"Mn gelöst [mg/l] (8.0 m Tiefe)";"Fe gelöst [mg/l] (8.0 m Tiefe)";"Ca gelöst [mg/l] (8.0 m Tiefe)";"Mg gelöst [mg/l] (8.0 m Tiefe)";"KS 4,3 [mmol/l] (8.0 m Tiefe)";"Na gelöst [mg/l] (8.0 m Tiefe)";"K gelöst [mg/l] (8.0 m Tiefe)";"NO3-N [mg/l] (10.0 m Tiefe)";"SiO2 [mg/l] (10.0 m Tiefe)";"P-ges. [mg/l] (10.0 m Tiefe)";"O2-gelöst [mg/l] (10.0 m Tiefe)";"NH4-N [mg/l] (10.0 m Tiefe)";"pH-Wert (vor Ort) [-] (10.0 m Tiefe)";"o-PO4-P [mg/l] (10.0 m Tiefe)";"Chloroph [µg/l] (10.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (10.0 m Tiefe)";"SPAK 254 nm [1/m] (10.0 m Tiefe)";"O2-Sättigungsindex [%] (10.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (10.0 m Tiefe)";"P-ges. gelöst [mg/l] (10.0 m Tiefe)";"SO4 [mg/l] (10.0 m Tiefe)";"Chlorid [mg/l] (10.0 m Tiefe)";"N-ges. [mg/l] (10.0 m Tiefe)";"Phaeopig [µg/l] (10.0 m Tiefe)";"Mn gelöst [mg/l] (10.0 m Tiefe)";"Fe gelöst [mg/l] (10.0 m Tiefe)";"Ca gelöst [mg/l] (10.0 m Tiefe)";"Mg gelöst [mg/l] (10.0 m Tiefe)";"KS 4,3 [mmol/l] (10.0 m Tiefe)";"Na gelöst [mg/l] (10.0 m Tiefe)";"K gelöst [mg/l] (10.0 m Tiefe)";"NO3-N [mg/l] (12.0 m Tiefe)";"SiO2 [mg/l] (12.0 m Tiefe)";"P-ges. [mg/l] (12.0 m Tiefe)";"O2-gelöst [mg/l] (12.0 m Tiefe)";"NH4-N [mg/l] (12.0 m Tiefe)";"pH-Wert (vor Ort) [-] (12.0 m Tiefe)";"o-PO4-P [mg/l] (12.0 m Tiefe)";"Chloroph [µg/l] (12.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (12.0 m Tiefe)";"SPAK 254 nm [1/m] (12.0 m Tiefe)";"O2-Sättigungsindex [%] (12.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (12.0 m Tiefe)";"P-ges. gelöst [mg/l] (12.0 m Tiefe)";"SO4 [mg/l] (12.0 m Tiefe)";"Chlorid [mg/l] (12.0 m Tiefe)";"N-ges. [mg/l] (12.0 m Tiefe)";"Phaeopig [µg/l] (12.0 m Tiefe)";"Mn gelöst [mg/l] (12.0 m Tiefe)";"Fe gelöst [mg/l] (12.0 m Tiefe)";"Ca gelöst [mg/l] (12.0 m Tiefe)";"Mg gelöst [mg/l] (12.0 m Tiefe)";"KS 4,3 [mmol/l] (12.0 m Tiefe)";"Na gelöst [mg/l] (12.0 m Tiefe)";"K gelöst [mg/l] (12.0 m Tiefe)";Prüfstatus
"2006-11-09 00:00:00";6,2;;0;0,2;0,016;9,2;0,11;7,9;0;5,3;10,5;4,6;81,00;168,00;0;0;2,8;0,5;;;;;;;;;0;0,2;0,014;10,00;0,12;400,00;7,8;0;5,00;10,5;4,7;88,00;168,00;0,005;0;2,9;0,5;;;;;;;;;0;0,2;0,017;10,2;0,11;7,9;0;4,7;10,5;4,6;91,00;168,00;0;0;2,8;0,5;;;;;;;;;0;0,2;0,017;10,3;0,11;7,9;0;5,00;10,5;4,6;91,00;168,00;0;0;2,9;0,5;;;;;;;;;0;0,2;0,018;10,3;0,11;7,9;0;4,7;10,5;4,6;91,00;168,00;0;0;2,8;0,5;;;;;;;;;0;0,2;0,016;10,1;0,12;7,9;0;5,00;10,5;4,6;89,00;168,00;0;0;2,9;0,5;;;;;;;;;0;0,2;0,017;9,5;0,11;7,9;0;5,00;10,5;4,7;84,00;168,00;0;0;2,9;0,5;;;;;;;;;0;0,2;0,018;9,3;0,11;7,9;0;5,6;10,5;4,7;82,00;168,00;0;0;2,9;0,5;;;;;;;;;Geprueft
"2006-12-07 00:00:00";13,9;;0;0;0,023;11,4;0,06;8,00;0;11,8;7,3;4,8;95,00;168,00;0,006;0;2,9;0,5;;;;;;;;;0;0;0,02;11,7;0,06;400,00;8,00;0;11,2;7,4;4,8;97,00;168,00;0,007;0;2,8;0,6;;;;;;;;;0;0;0,026;11,6;0,06;8,1;0;12,4;7,3;4,7;96,00;168,00;0,006;0;2,8;0,6;;;;;;;;;0;0;0,026;11,5;0,06;8,1;0;13,00;7,3;4,7;95,00;168,00;0,006;0;2,9;0,6;;;;;;;;;0;0;0,019;11,5;0,06;8,1;0;14,8;7,3;4,7;95,00;168,00;0,005;0;2,8;0,6;;;;;;;;;0;0;0,021;11,4;0,06;8,1;0;12,4;7,3;4,7;95,00;168,00;0,007;0;2,9;0,6;;;;;;;;;0;0;0,021;11,4;0,06;8,1;0;12,1;7,3;4,8;95,00;168,00;0,006;0;2,8;0,7;;;;;;;;;0;0;0,022;11,4;0,06;8,1;0;12,7;7,3;4,7;94,00;168,00;0,005;0;2,9;0,5;;;;;;;;;Geprueft
"2009-02-02 00:00:00";3,00;;0;0,3;0,033;4,1;0,59;6,8;0,006;1,5;4,6;4,8;35,00;188,00;0,011;0;2,9;1,00;;;;;;;;;0;0;0,012;12,6;0,11;500,00;6,2;0;5,00;1,5;5,00;98,00;187,00;0,004;0;3,00;0,6;;;;;;;;;0;0;0,019;12,00;0,12;6,7;0;6,2;3,7;4,7;99,00;176,00;0,005;0;2,9;0,5;;;;;;;;;0;0;0,015;11,7;0,13;6,6;0;5,00;3,8;4,7;97,00;176,00;0,005;0;2,9;0,5;;;;;;;;;0;0;0,014;10,1;0,27;6,6;0;2,4;3,8;4,7;84,00;179,00;0,006;0;2,9;0,6;;;;;;;;;0;0;0,018;8,8;0,3;6,6;0;1,8;3,9;4,7;73,00;180,00;0,007;0;2,9;0,7;;;;;;;;;0;0;0,018;8,00;0,36;6,8;0,004;0;4,1;4,8;67,00;182,00;0,009;0;3,00;0,7;;;;;;;;;0;0;0,02;7,2;0,42;6,8;0,006;1,5;4,3;4,8;60,00;184,00;0,01;0;2,9;0,8;;;;;;;;;Geprueft
"2009-04-29 11:00:00";8,3;;0,1;0;0,031;3,2;0,25;7,3;0;14,5;5,9;5,00;28,00;211,00;0,008;0;3,2;0,8;;;;;;;;;0;0;0,01;11,1;0,02;700,00;8,7;0;3,00;13,4;4,9;116,00;188,00;0,005;0;2,9;0,3;;;;;;;;;0;0;0,013;11,1;0,02;8,7;0;3,00;13,4;4,9;116,00;188,00;0,006;0;2,9;0,3;;;;;;;;;0;0;0,016;11,1;0,02;8,7;0;3,6;13,3;4,8;116,00;188,00;0,005;0;2,9;0,4;;;;;;;;;0;0;0,027;13,00;0,03;8,6;0;4,4;10,00;4,9;126,00;194,00;0,006;0;3,00;0,4;;;;;;;;;0;0;0,045;9,4;0,06;7,7;0,003;21,6;7,00;5,00;84,00;203,00;0,009;0;3,1;0,6;;;;;;;;;0,1;0;0,033;6,2;0,16;7,4;0;15,1;6,3;5,00;54,00;207,00;0,009;0;3,2;0,7;;;;;;;;;0,1;0;0,029;4,8;0,22;7,3;0;13,3;6,1;4,9;42,00;209,00;0,008;0;3,1;0,8;;;;;;;;;Geprueft
"2009-05-25 10:20:00";4,4;;0;0;0,029;2,2;0,42;7,3;0,004;9,2;7,5;5,1;20,00;211,00;0,008;0;3,1;0,9;;;;;;;;;0;0;0,008;9,5;0,03;950,00;8,5;0;1,5;20,4;4,6;114,00;186,00;0,004;0;2,8;0,3;;;;;;;;;0;0;0,015;9,5;0,04;8,5;0;1,5;20,00;4,7;112,00;185,00;0,004;0;2,8;0,3;;;;;;;;;0;0;0,022;9,8;0,04;8,6;0;2,1;19,00;4,8;114,00;186,00;0,004;0;2,8;0,4;;;;;;;;;0;0;0,016;10,3;0,06;8,4;0;3,3;13,5;4,9;107,00;193,00;0,004;0;2,9;0,4;;;;;;;;;0;0;0,023;8,00;0,21;7,8;0;7,1;10,3;4,9;77,00;204,00;0,004;0;3,00;0,7;;;;;;;;;0;0;0,03;5,3;0,31;7,5;0;9,2;8,7;5,00;49,00;208,00;0,006;0;3,00;0,8;;;;;;;;;0;0;0,033;3,8;0,38;7,3;0;8,9;8,00;5,00;34,00;210,00;0,007;0;3,00;0,9;;;;;;;;;Geprueft
"2009-06-29 10:15:00";5,6;;0;0,4;0,057;0;0,84;7,2;0,004;3,3;8,00;5,9;1,00;223,00;0,016;0;3,2;1,3;;;;;;;;;0;0;0,011;10,2;0;400,00;8,8;0;3,6;19,00;5,1;120,00;176,00;0,004;0;2,8;0,3;;;;;;;;;0;0;0,015;10,4;0;8,9;0;5,00;19,00;5,2;122,00;176,00;0,004;0;2,8;0,3;;;;;;;;;0;0;0,018;10,3;0;8,9;0;6,2;18,00;5,1;118,00;180,00;0,005;0;2,9;0,3;;;;;;;;;0;0;0,014;8,9;0;8,6;0;5,6;17,00;5,3;101,00;185,00;0,004;0;2,9;0,3;;;;;;;;;0;0;0,018;4,4;0,13;7,5;0;5,9;12,00;5,2;46,00;208,00;0,005;0;3,1;0,5;;;;;;;;;0;0;0,022;1,00;0,39;7,2;0;;10,00;5,1;10,00;211,00;0,007;0;3,2;0,8;;;;;;;;;0;0;0,033;0;0,58;7,2;0;5,9;9,00;5,2;1,00;215,00;0,006;0;3,2;1,00;;;;;;;;;Geprueft
"2009-07-20 10:45:00";5,6;;0;0,4;0,056;0;0,81;7,2;0;3,8;9,4;5,3;1,00;200,00;0,008;0;3,2;1,4;;;;;;;;;0;0;0,01;9,00;0;480,00;8,7;0;4,4;20,00;5,5;106,00;162,00;0,005;0;2,8;0,4;;;;;;;;;0;0;0,015;9,00;0;8,7;0;5,6;19,4;5,5;105,00;163,00;0,005;0;2,8;0,4;;;;;;;;;0;0;0,016;9,00;0;8,8;0;5,9;19,3;5,5;105,00;163,00;0,005;0;2,8;0,4;;;;;;;;;0;0;0,016;8,8;0;8,7;0;5,3;19,3;5,5;102,00;163,00;0,005;0;2,8;0,4;;;;;;;;;0;0;0,02;3,1;0,01;7,5;0;6,8;15,1;5,3;33,00;182,00;0,006;0;2,8;0,4;;;;;;;;;0;0;0,031;0;0,29;7,2;0;6,2;11,3;5,00;1,00;189,00;0,007;0;3,1;0,8;;;;;;;;;0;0;0,031;0;0,38;7,2;0;6,8;9,7;5,1;1,00;196,00;0,006;0;3,1;0,9;;;;;;;;;Geprueft
"2009-08-17 10:30:00";9,5;;0;0,6;0,067;0,2;0,94;7,1;0;;9,8;5,7;1,00;207,00;0,016;0;3,3;1,7;;;;;;;;;0;0;0,008;9,2;0;270,00;8,6;0;3,3;23,00;5,2;116,00;159,00;0;0;2,7;0,4;;;;;;;;;0;0;0,01;9,2;0;8,6;0;3,6;23,00;5,2;116,00;159,00;0;0;2,7;0,4;;;;;;;;;0;0;0,011;9,2;0;8,6;0;3,8;22,7;5,3;116,00;160,00;0;0;2,7;0,4;;;;;;;;;0;0;0,014;6,6;0;8,2;0;6,8;20,5;5,3;79,00;169,00;0,003;0;2,8;0,4;;;;;;;;;0;0;0,017;0,8;0;7,3;0;;16,7;5,2;9,00;186,00;0;0;2,9;0,5;;;;;;;;;0;0;0,055;0,2;0,09;7,1;0;;12,4;5,00;1,00;187,00;0,015;0;3,1;0,8;;;;;;;;;0;0,4;0,059;0,2;0,64;7,00;0;15,4;10,2;5,4;1,00;203,00;0,012;0;3,1;1,4;;;;;;;;;Geprueft
"2009-09-16 10:20:00";10,5;;0;0,7;0,152;0;1,4;7,1;0;8,3;10,2;6,8;1,00;213,00;0,004;0;3,3;2,00;;;;;;;;;0;0;0,012;8,3;0;300,00;8,5;0;5,6;18,5;5,3;96,00;163,00;0,004;0;2,7;0,4;;;;;;;;;0;0;0,013;8,3;0;8,5;0;5,9;18,5;5,2;96,00;163,00;0;0;2,7;0,4;;;;;;;;;0;0;0,011;8,2;0;8,6;0;5,6;18,5;5,2;96,00;163,00;0,003;0;2,7;0,4;;;;;;;;;0;0;0,014;8,2;0;8,6;0;5,3;18,5;5,2;95,00;163,00;0,003;0;2,7;0,5;;;;;;;;;0;0;0,016;6,2;0;8,00;0;10,7;17,7;5,2;70,00;170,00;0;0;2,8;0,4;;;;;;;;;0;0,4;0,064;0,3;0,24;7,2;0;26,7;12,3;5,1;3,00;194,00;0,004;0;3,00;1,2;;;;;;;;;0;0,5;0,062;0;0,83;7,2;0;7,7;10,8;5,1;1,00;210,00;0,003;0;3,1;1,6;;;;;;;;;Geprueft
"2009-10-14 11:00:00";5,6;;0;0,8;0,063;0;1,4;7,1;0;;10,5;6,5;1,00;220,00;0;0;3,2;2,00;;;;;;;;;0;0;0,012;8,00;0,02;400,00;8,1;0;4,7;15,2;5,1;85,00;167,00;0;0;2,8;0;;;;;;;;;0;0;0,013;7,9;0,02;8,2;0;5,3;15,2;5,1;84,00;167,00;0;0;3,00;0;;;;;;;;;0;0;0,013;7,9;0,01;8,2;0;4,7;15,2;5,1;84,00;167,00;0;0;2,8;0;;;;;;;;;0;0;0,012;7,8;0,02;8,2;0;5,3;15,2;5,1;83,00;167,00;0;0;2,8;0;;;;;;;;;0;0;0,013;7,8;0,01;8,2;0;4,7;15,1;5,1;83,00;167,00;0;0;2,8;0;;;;;;;;;0;0;0,023;4,6;0,15;7,5;0;4,7;14,3;5,1;48,00;175,00;0;0;2,9;0;;;;;;;;;0;0,6;0,064;0;0,65;7,1;0;;11,00;5,6;1,00;221,00;0;0;3,1;1,3;;;;;;;;;Geprueft
"2009-11-09 11:20:00";5,9;;0;0;0,016;8,3;0,09;7,8;0;5,3;9,3;5,00;79,00;170,00;0,004;0;2,9;0,4;;;;;;;;;0;0;0,015;8,3;0,08;500,00;7,8;0;5,3;9,3;4,9;79,00;170,00;0,004;0;2,8;0,5;;;;;;;;;0;0;0,018;8,3;0,08;7,8;0;5,6;9,4;4,9;79,00;170,00;0,004;0;2,8;0,5;;;;;;;;;0;0;0,019;8,3;0,09;7,8;0;5,9;9,4;5,00;79,00;170,00;0,005;0;2,8;0,5;;;;;;;;;0;0;0,016;8,2;0,08;7,8;0;5,9;9,4;5,00;78,00;170,00;0,004;0;2,8;0,4;;;;;;;;;0;0;0,016;8,3;0,08;7,8;0;5,9;9,3;5,00;79,00;170,00;0,004;0;2,8;0,4;;;;;;;;;0;0;0,016;8,3;0,08;7,8;0;5,6;9,3;5,00;79,00;170,00;0,004;0;2,8;0,4;;;;;;;;;0;0;0,015;;0,08;;0;5,3;;5,00;;;0,004;0;2,8;0,4;;;;;;;;;Geprueft
"2009-12-09 10:04:00";3,3;;0;0;0,015;9,5;0,12;8,00;0;3,6;6,3;4,9;82,00;172,00;0,006;0;2,8;0,4;;;;;;;;;0;0;0,013;9,9;0,12;800,00;8,00;0;3,00;6,3;4,9;85,00;172,00;0,006;0;2,8;0,4;;;;;;;;;0;0;0,017;9,8;0,12;8,00;0;3,3;6,3;4,9;84,00;172,00;0,006;0;2,8;0,4;;;;;;;;;0;0;0,018;9,7;0,12;8,00;0;3,6;6,3;4,9;84,00;171,00;0,006;0;2,8;0,4;;;;;;;;;0;0;0,019;9,7;0,12;8,00;0;3,3;6,3;4,9;83,00;171,00;0,006;0;2,8;0,4;;;;;;;;;0;0;0,017;9,6;0,12;8,00;0;3,6;6,3;4,9;83,00;171,00;0,005;0;2,8;0,5;;;;;;;;;0;0;0,013;9,6;0,12;8,00;0;3,3;6,3;4,9;83,00;172,00;0,006;0;2,8;0,4;;;;;;;;;0;0;0,018;9,5;0,12;8,00;0;3,3;6,3;4,9;82,00;172,00;0,005;0;2,8;0,4;;;;;;;;;Geprueft
"2012-01-23 11:00:00";5,00;;0;0;0,012;11,6;0,18;8,00;0;5,00;2,8;5,00;92,00;175,00;0,005;0;2,9;0,5;;;;;;;;;0;0;0,012;11,9;0,17;500,00;8,00;0;5,00;2,7;5,00;95,00;173,00;0,006;0;2,9;0,6;;;;;;;;;0;0;0,014;11,8;0,18;8,1;0;5,00;2,7;5,00;94,00;173,00;0,006;0;2,9;0,5;;;;;;;;;0;0;0,012;11,8;0,17;8,1;0;5,00;2,7;5,00;94,00;173,00;0,007;0;2,9;0,6;;;;;;;;;0;0;0,013;11,9;0,17;8,1;0;5,00;2,7;5,00;94,00;173,00;0,005;0;2,9;0,5;;;;;;;;;0;0;0,013;11,7;0,17;8,00;0;5,00;2,8;5,00;93,00;174,00;0,005;0;2,9;0,5;;;;;;;;;0;0;0,013;11,7;0,17;8,00;0;5,00;2,8;5,00;93,00;174,00;0,005;0;2,9;0,5;;;;;;;;;0;0;0,012;11,6;0,18;8,00;0;5,00;2,8;5,00;92,00;175,00;0,006;0;2,9;0,5;;;;;;;;;Geprueft
"2012-02-23 09:50:00";4,00;;0;0,3;0,017;6,1;0,4;7,3;0,006;1,00;3,9;4,9;50,00;199,00;0,01;0;3,2;0,7;;;;;;;;;0;0;0,014;13,00;0,15;400,00;8,2;0;6,00;1,3;4,9;98,00;180,00;0;0;3,00;0,5;;;;;;;;;0;0;0,013;12,8;0,15;8,1;0;8,00;3,00;4,9;102,00;178,00;0;0;2,9;0,5;;;;;;;;;0;0;0,014;12,3;0,16;8,1;0;7,00;3,1;4,8;98,00;178,00;0;0;2,9;0,5;;;;;;;;;0;0;0,012;11,2;0,2;7,8;0;3,00;3,3;4,8;89,00;180,00;0;0;2,9;0,6;;;;;;;;;0;0;0,013;10,1;0,24;7,7;0;2,00;3,4;4,9;81,00;183,00;0,006;0;3,00;0,6;;;;;;;;;0;0;0,015;9,4;0,28;7,6;0;1,00;3,5;4,9;75,00;186,00;0,007;0;3,00;0,6;;;;;;;;;0;0;0,018;8,8;0,32;7,6;0;1,00;3,6;4,9;71,00;191,00;0,009;0;3,00;0,6;;;;;;;;;Geprueft
"2012-03-26 10:30:00";6,00;;0;0;0,017;8,6;0,3;7,6;0;8,00;4,9;4,8;71,00;185,00;0,01;0;3,1;0,7;;;;;;;;;0;0;0,008;11,9;0,12;500,00;8,3;0;3,00;9,3;4,5;111,00;171,00;0;0;2,9;0,5;;;;;;;;;0;0;0,013;12,00;0,12;8,3;0;4,00;8,9;4,5;110,00;172,00;0;0;2,9;0,5;;;;;;;;;0;0;0,013;12,2;0,12;8,2;0;4,00;7,4;4,6;108,00;173,00;0;0;2,9;0,5;;;;;;;;;0;0;0,017;12,2;0,13;8,2;0;5,00;6,6;4,6;106,00;174,00;0,006;0;3,00;0,6;;;;;;;;;0;0;0,014;11,4;0,16;8,00;0;7,00;5,9;4,7;97,00;178,00;0;0;3,00;0,6;;;;;;;;;0;0;0,014;10,6;0,21;7,9;0;8,00;5,4;4,8;89,00;180,00;0;0;3,1;0,6;;;;;;;;;0;0;0,015;9,7;0,24;7,7;0;8,00;5,2;4,8;81,00;182,00;0;0;3,1;0,6;;;;;;;;;Geprueft
