Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"05.02.2019 14:50"
Zeitbezug:;MEZ
Messstellen-Name:;"Tiefste Stelle"
Messstellen-Nr.:;2143
Gewässer:;"Abtsdorfer See"
"Rechtswert:  4567842.71";"Hochwert:  5308045.02";"EPSG 31468"

Datum;"Chloroph [µg/l] (-7.0 m ü. Grund)";"NO3-N [mg/l] (-7.0 m ü. Grund)";"KS 4,3 [mmol/l] (-7.0 m ü. Grund)";"Zn gelöst [mg/l] (-7.0 m ü. Grund)";"Sn gelöst [mg/l] (-7.0 m ü. Grund)";"Pb gelöst [mg/l] (-7.0 m ü. Grund)";"As gelöst [mg/l] (-7.0 m ü. Grund)";"Cd gelöst [mg/l] (-7.0 m ü. Grund)";"Na gelöst [mg/l] (-7.0 m ü. Grund)";"K gelöst [mg/l] (-7.0 m ü. Grund)";"Be gelöst [mg/l] (-7.0 m ü. Grund)";"Sr gelöst [mg/l] (-7.0 m ü. Grund)";"Ti gelöst [mg/l] (-7.0 m ü. Grund)";"V gelöst [mg/l] (-7.0 m ü. Grund)";"W gelöst [mg/l] (-7.0 m ü. Grund)";"Ag gelöst [mg/l] (-7.0 m ü. Grund)";"Mn gelöst [mg/l] (-7.0 m ü. Grund)";"Ni gelöst [mg/l] (-7.0 m ü. Grund)";"Y gelöst [mg/l] (-7.0 m ü. Grund)";"U gelöst [µg/l] (-7.0 m ü. Grund)";"Nb gelöst [mg/l] (-7.0 m ü. Grund)";"Rb gelöst [mg/l] (-7.0 m ü. Grund)";"Bi gelöst [mg/l] (-7.0 m ü. Grund)";"Co gelöst [mg/l] (-7.0 m ü. Grund)";"Ce gelöst [mg/l] (-7.0 m ü. Grund)";"Al gelöst [mg/l] (-7.0 m ü. Grund)";"Mo gelöst [mg/l] (-7.0 m ü. Grund)";"Tl gelöst [mg/l] (-7.0 m ü. Grund)";"Hg-ges. gelöst [mg/l] (-7.0 m ü. Grund)";"Fe gelöst [mg/l] (-7.0 m ü. Grund)";"Te gelöst [mg/l] (-7.0 m ü. Grund)";"Se gelöst [mg/l] (-7.0 m ü. Grund)";"Sb gelöst [mg/l] (-7.0 m ü. Grund)";"SO4 [mg/l] (-7.0 m ü. Grund)";"Chlorid [mg/l] (-7.0 m ü. Grund)";"Cr-ges. gelöst [mg/l] (-7.0 m ü. Grund)";"Ca gelöst [mg/l] (-7.0 m ü. Grund)";"Mg gelöst [mg/l] (-7.0 m ü. Grund)";"Tritosulfuron [µg/l] (-7.0 m ü. Grund)";"Cs gelöst [mg/l] (-7.0 m ü. Grund)";"La gelöst [mg/l] (-7.0 m ü. Grund)";"Th gelöst [µg/l] (-7.0 m ü. Grund)";"NO3-N [mg/l] (-1.0 m ü. Grund)";"TOC [mg/l] (-1.0 m ü. Grund)";"SiO2 [mg/l] (-1.0 m ü. Grund)";"P-ges. [mg/l] (-1.0 m ü. Grund)";"O2-gelöst [mg/l] (-1.0 m ü. Grund)";"NH4-N [mg/l] (-1.0 m ü. Grund)";"pH-Wert (vor Ort) [-] (-1.0 m ü. Grund)";"o-PO4-P [mg/l] (-1.0 m ü. Grund)";"Wassertemp.(vor Ort) [°C] (-1.0 m ü. Grund)";"SPAK 254 nm [1/m] (-1.0 m ü. Grund)";"N-ges. [mg/l] (-1.0 m ü. Grund)";"LF (20 °C) vor Ort [µS/cm] (-1.0 m ü. Grund)";"P-ges. gelöst [mg/l] (-1.0 m ü. Grund)";"Chlorid [mg/l] (-1.0 m ü. Grund)";"KB 8,2 [mmol/l] (-1.0 m ü. Grund)";"KS 4,3 [mmol/l] (-1.0 m ü. Grund)";"Chloroph [µg/l] (-1.0 m ü. Grund)";"O2-Sättigungsindex [%] (-1.0 m ü. Grund)";"Na gelöst [mg/l] (-1.0 m ü. Grund)";"K gelöst [mg/l] (-1.0 m ü. Grund)";"Mn gelöst [mg/l] (-1.0 m ü. Grund)";"Fe gelöst [mg/l] (-1.0 m ü. Grund)";"SO4 [mg/l] (-1.0 m ü. Grund)";"Ca gelöst [mg/l] (-1.0 m ü. Grund)";"Mg gelöst [mg/l] (-1.0 m ü. Grund)";"NO3-N [mg/l] (0.0 m Tiefe)";"TOC [mg/l] (0.0 m Tiefe)";"SiO2 [mg/l] (0.0 m Tiefe)";"P-ges. [mg/l] (0.0 m Tiefe)";"O2-gelöst [mg/l] (0.0 m Tiefe)";"NH4-N [mg/l] (0.0 m Tiefe)";"Sichttiefe [cm] (0.0 m Tiefe)";"pH-Wert (vor Ort) [-] (0.0 m Tiefe)";"o-PO4-P [mg/l] (0.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (0.0 m Tiefe)";"SPAK 254 nm [1/m] (0.0 m Tiefe)";"N-ges. [mg/l] (0.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (0.0 m Tiefe)";"P-ges. gelöst [mg/l] (0.0 m Tiefe)";"SO4 [mg/l] (0.0 m Tiefe)";"Chlorid [mg/l] (0.0 m Tiefe)";"KB 8,2 [mmol/l] (0.0 m Tiefe)";"KS 4,3 [mmol/l] (0.0 m Tiefe)";"Chloroph [µg/l] (0.0 m Tiefe)";"O2-Sättigungsindex [%] (0.0 m Tiefe)";"NO3-N [mg/l] (2.0 m Tiefe)";"TOC [mg/l] (2.0 m Tiefe)";"SiO2 [mg/l] (2.0 m Tiefe)";"P-ges. [mg/l] (2.0 m Tiefe)";"O2-gelöst [mg/l] (2.0 m Tiefe)";"NH4-N [mg/l] (2.0 m Tiefe)";"pH-Wert (vor Ort) [-] (2.0 m Tiefe)";"o-PO4-P [mg/l] (2.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (2.0 m Tiefe)";"SPAK 254 nm [1/m] (2.0 m Tiefe)";"N-ges. [mg/l] (2.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (2.0 m Tiefe)";"P-ges. gelöst [mg/l] (2.0 m Tiefe)";"SO4 [mg/l] (2.0 m Tiefe)";"Chlorid [mg/l] (2.0 m Tiefe)";"KB 8,2 [mmol/l] (2.0 m Tiefe)";"KS 4,3 [mmol/l] (2.0 m Tiefe)";"Chloroph [µg/l] (2.0 m Tiefe)";"O2-Sättigungsindex [%] (2.0 m Tiefe)";"NO3-N [mg/l] (4.0 m Tiefe)";"TOC [mg/l] (4.0 m Tiefe)";"SiO2 [mg/l] (4.0 m Tiefe)";"P-ges. [mg/l] (4.0 m Tiefe)";"O2-gelöst [mg/l] (4.0 m Tiefe)";"NH4-N [mg/l] (4.0 m Tiefe)";"pH-Wert (vor Ort) [-] (4.0 m Tiefe)";"o-PO4-P [mg/l] (4.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (4.0 m Tiefe)";"SPAK 254 nm [1/m] (4.0 m Tiefe)";"N-ges. [mg/l] (4.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (4.0 m Tiefe)";"P-ges. gelöst [mg/l] (4.0 m Tiefe)";"SO4 [mg/l] (4.0 m Tiefe)";"Chlorid [mg/l] (4.0 m Tiefe)";"KB 8,2 [mmol/l] (4.0 m Tiefe)";"KS 4,3 [mmol/l] (4.0 m Tiefe)";"Chloroph [µg/l] (4.0 m Tiefe)";"O2-Sättigungsindex [%] (4.0 m Tiefe)";"NO3-N [mg/l] (6.0 m Tiefe)";"TOC [mg/l] (6.0 m Tiefe)";"SiO2 [mg/l] (6.0 m Tiefe)";"P-ges. [mg/l] (6.0 m Tiefe)";"O2-gelöst [mg/l] (6.0 m Tiefe)";"NH4-N [mg/l] (6.0 m Tiefe)";"pH-Wert (vor Ort) [-] (6.0 m Tiefe)";"o-PO4-P [mg/l] (6.0 m Tiefe)";"Chloroph [µg/l] (6.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (6.0 m Tiefe)";"SPAK 254 nm [1/m] (6.0 m Tiefe)";"N-ges. [mg/l] (6.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (6.0 m Tiefe)";"P-ges. gelöst [mg/l] (6.0 m Tiefe)";"SO4 [mg/l] (6.0 m Tiefe)";"Chlorid [mg/l] (6.0 m Tiefe)";"KB 8,2 [mmol/l] (6.0 m Tiefe)";"KS 4,3 [mmol/l] (6.0 m Tiefe)";"O2-Sättigungsindex [%] (6.0 m Tiefe)";"NO3-N [mg/l] (8.0 m Tiefe)";"TOC [mg/l] (8.0 m Tiefe)";"SiO2 [mg/l] (8.0 m Tiefe)";"P-ges. [mg/l] (8.0 m Tiefe)";"O2-gelöst [mg/l] (8.0 m Tiefe)";"NH4-N [mg/l] (8.0 m Tiefe)";"pH-Wert (vor Ort) [-] (8.0 m Tiefe)";"o-PO4-P [mg/l] (8.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (8.0 m Tiefe)";"SPAK 254 nm [1/m] (8.0 m Tiefe)";"N-ges. [mg/l] (8.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (8.0 m Tiefe)";"P-ges. gelöst [mg/l] (8.0 m Tiefe)";"SO4 [mg/l] (8.0 m Tiefe)";"Chlorid [mg/l] (8.0 m Tiefe)";"KB 8,2 [mmol/l] (8.0 m Tiefe)";"KS 4,3 [mmol/l] (8.0 m Tiefe)";"Chloroph [µg/l] (8.0 m Tiefe)";"O2-Sättigungsindex [%] (8.0 m Tiefe)";"NO3-N [mg/l] (10.0 m Tiefe)";"TOC [mg/l] (10.0 m Tiefe)";"SiO2 [mg/l] (10.0 m Tiefe)";"P-ges. [mg/l] (10.0 m Tiefe)";"O2-gelöst [mg/l] (10.0 m Tiefe)";"NH4-N [mg/l] (10.0 m Tiefe)";"pH-Wert (vor Ort) [-] (10.0 m Tiefe)";"o-PO4-P [mg/l] (10.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (10.0 m Tiefe)";"SPAK 254 nm [1/m] (10.0 m Tiefe)";"N-ges. [mg/l] (10.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (10.0 m Tiefe)";"P-ges. gelöst [mg/l] (10.0 m Tiefe)";"SO4 [mg/l] (10.0 m Tiefe)";"Chlorid [mg/l] (10.0 m Tiefe)";"KB 8,2 [mmol/l] (10.0 m Tiefe)";"KS 4,3 [mmol/l] (10.0 m Tiefe)";"Chloroph [µg/l] (10.0 m Tiefe)";"O2-Sättigungsindex [%] (10.0 m Tiefe)";"NO3-N [mg/l] (12.0 m Tiefe)";"TOC [mg/l] (12.0 m Tiefe)";"SiO2 [mg/l] (12.0 m Tiefe)";"P-ges. [mg/l] (12.0 m Tiefe)";"O2-gelöst [mg/l] (12.0 m Tiefe)";"NH4-N [mg/l] (12.0 m Tiefe)";"pH-Wert (vor Ort) [-] (12.0 m Tiefe)";"o-PO4-P [mg/l] (12.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (12.0 m Tiefe)";"SPAK 254 nm [1/m] (12.0 m Tiefe)";"N-ges. [mg/l] (12.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (12.0 m Tiefe)";"P-ges. gelöst [mg/l] (12.0 m Tiefe)";"SO4 [mg/l] (12.0 m Tiefe)";"Chlorid [mg/l] (12.0 m Tiefe)";"KB 8,2 [mmol/l] (12.0 m Tiefe)";"KS 4,3 [mmol/l] (12.0 m Tiefe)";"Chloroph [µg/l] (12.0 m Tiefe)";"O2-Sättigungsindex [%] (12.0 m Tiefe)";"NO3-N [mg/l] (16.0 m Tiefe)";"TOC [mg/l] (16.0 m Tiefe)";"SiO2 [mg/l] (16.0 m Tiefe)";"P-ges. [mg/l] (16.0 m Tiefe)";"O2-gelöst [mg/l] (16.0 m Tiefe)";"NH4-N [mg/l] (16.0 m Tiefe)";"pH-Wert (vor Ort) [-] (16.0 m Tiefe)";"o-PO4-P [mg/l] (16.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (16.0 m Tiefe)";"SPAK 254 nm [1/m] (16.0 m Tiefe)";"N-ges. [mg/l] (16.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (16.0 m Tiefe)";"P-ges. gelöst [mg/l] (16.0 m Tiefe)";"SO4 [mg/l] (16.0 m Tiefe)";"Chlorid [mg/l] (16.0 m Tiefe)";"KB 8,2 [mmol/l] (16.0 m Tiefe)";"KS 4,3 [mmol/l] (16.0 m Tiefe)";"Chloroph [µg/l] (16.0 m Tiefe)";"O2-Sättigungsindex [%] (16.0 m Tiefe)";Prüfstatus
"2005-01-11 00:00:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;12,00;3,9;0,03;6,7;0,03;7,5;0,01;3,2;4,5;2,00;440,00;0,014;8,00;;;;;;;;;;;;1,8;12,00;3,4;0,024;7,7;0;290,00;7,6;0,007;3,00;4,4;2,00;430,00;0,014;14,00;8,00;;;;;1,9;12,00;3,4;0,025;7,6;0;7,5;0,008;3,00;4,4;2,00;430,00;0,015;15,00;7,00;;;;;1,8;12,00;3,5;0,024;7,5;0;7,6;0,008;2,8;4,5;2,00;430,00;0,013;14,00;8,00;;;;;1,5;12,00;3,4;0,023;7,4;0;7,6;0,008;0;2,8;4,4;2,00;430,00;0,014;14,00;7,00;;;;1,3;12,00;3,4;0,024;7,4;0;7,6;0,008;3,00;4,4;2,00;430,00;0,014;14,00;7,00;;;;;1,7;12,00;3,5;0,027;7,4;0;7,5;0,011;3,00;4,6;2,00;430,00;0,016;14,00;7,00;;;;;1,8;12,00;3,5;0,024;7,4;0;7,5;0,008;3,00;4,5;2,00;430,00;0,015;14,00;9,00;;;;;1,8;12,00;3,9;0,027;7,00;0;7,5;0,009;3,2;4,4;2,00;440,00;0,014;14,00;7,00;;;;;Geprueft
"2005-04-05 00:00:00";11,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,00;12,00;5,9;0,063;1,4;0,06;7,6;0,012;3,3;39,1;2,3;460,00;0,015;8,00;1,04;4,91;0;;;;;;;;;2,6;15,00;2,7;0,044;14,5;0,01;130,00;8,2;0,005;11,5;41,5;2,8;410,00;0,012;13,00;9,00;0;4,34;29,00;;2,8;13,00;2,7;0,05;14,4;0,01;8,2;0,005;11,4;41,9;2,9;410,00;0,011;13,00;7,00;0;4,36;26,00;;2,6;13,00;3,8;0,024;9,7;0,01;8,00;0;6,3;41,1;2,8;420,00;0,008;14,00;7,00;0,59;4,42;10,00;;2,5;12,00;4,2;0,02;8,2;0,01;7,8;0;4,00;4,2;40,5;2,7;440,00;0,008;14,00;7,00;0,71;4,55;;2,3;12,00;4,3;0,023;7,9;0,01;7,8;0,007;3,8;40,4;2,6;440,00;0,012;14,00;7,00;0,89;4,6;2,00;;2,3;12,00;4,4;0,025;7,7;0,01;7,7;0,01;3,5;40,00;2,5;440,00;0,015;14,00;7,00;0,64;4,62;1,00;;2,3;12,00;4,4;0,026;7,5;0,01;7,8;0,012;3,7;40,00;2,5;440,00;0,015;14,00;7,00;0,61;4,64;0;;2,3;12,00;4,8;0,028;6,00;0,01;7,7;0,013;3,3;39,4;2,5;450,00;0,017;14,00;8,00;0,69;4,71;0;;Geprueft
"2005-05-17 00:00:00";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;12,00;6,9;0,039;0,2;0,37;7,4;0;3,6;45,2;2,1;460,00;0,007;8,00;0,33;4,92;0;;;;;;;;;2,9;13,00;3,00;0,039;8,6;0,08;330,00;7,7;0,009;15,00;50,4;3,2;430,00;0,016;13,00;8,00;0;4,4;2,00;;2,9;13,00;3,00;0,037;8,5;0,09;7,8;0,01;15,00;49,9;2,8;430,00;0,017;12,00;7,00;0;4,4;0;;2,9;13,00;3,5;0,037;6,9;0,03;7,5;0,014;10,2;51,4;2,9;430,00;0,019;13,00;8,00;0,08;4,45;0;;2,8;12,00;3,9;0,028;6,3;0,02;7,4;0,012;0;7,5;47,9;2,6;440,00;0,016;14,00;7,00;0,15;4,46;;2,2;12,00;4,3;0,018;6,4;0;7,4;0,007;4,5;45,3;2,4;440,00;0,01;14,00;7,00;0,15;4,58;0;;2,4;12,00;4,4;0,024;6,1;0;7,4;0,007;4,00;44,9;2,3;440,00;0,011;14,00;8,00;0,18;4,59;0;;2,3;12,00;4,6;0,02;5,3;0;7,4;0,007;3,8;45,1;2,2;450,00;0,01;15,00;8,00;0,2;4,64;0;;2,2;12,00;4,9;0,023;4,1;0,01;7,3;0,008;3,8;45,3;2,3;450,00;0,011;14,00;7,00;0,23;4,67;0;;Geprueft
"2005-06-07 00:00:00";7,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;13,00;6,3;0,029;0,3;0,3;7,3;0;4,1;43,1;1,9;460,00;0,008;8,00;0,34;4,84;0;;;;;;;;;2,9;14,00;0;0,05;8,9;0,03;150,00;8,1;0;16,8;48,3;2,9;420,00;0,011;12,00;8,00;0;4,38;30,00;;2,9;14,00;0;0,062;8,4;0,04;8,1;0;17,00;48,6;3,00;420,00;0,011;12,00;7,00;0;4,39;31,00;;3,00;13,00;2,9;0,075;4,3;0,03;7,5;0;11,9;37,7;2,8;430,00;0,009;12,00;7,00;0,17;4,4;9,00;;2,6;12,00;3,7;0,016;4,6;0,01;7,5;0;2,00;8,3;45,8;2,6;440,00;0,008;13,00;8,00;0,2;4,49;;2,4;12,00;4,3;0,015;5,6;0;7,5;0;5,00;43,5;2,3;440,00;0,007;14,00;7,00;0,2;4,57;0;;2,3;12,00;4,6;0,022;5,00;0;7,5;0,007;4,1;42,8;2,3;440,00;0,01;14,00;7,00;0,23;4,61;0;;2,3;11,00;4,7;0,019;4,5;0;7,4;0,008;3,9;42,7;2,2;450,00;0,012;15,00;7,00;0,23;4,63;0;;2,1;11,00;5,1;0,024;2,2;0;7,4;0,009;3,7;42,6;2,00;450,00;0,013;14,00;7,00;0,27;4,66;0;;Geprueft
"2005-07-06 00:00:00";7,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;12,00;6,8;0,05;0,6;0,46;8,2;0,009;4,00;44,9;1,8;450,00;0,014;8,00;0,3;4,93;1,00;;;;;;;;;2,7;14,00;1,3;0,029;9,6;0,02;170,00;8,3;0;20,3;50,2;2,7;410,00;0,011;11,00;7,00;0;4,29;18,00;;2,7;15,00;1,3;0,035;9,8;0,02;8,2;0;20,1;50,00;2,8;410,00;0,009;11,00;7,00;0;4,29;25,00;;2,9;13,00;2,1;0,032;4,9;0,03;7,9;0;17,5;50,7;3,00;430,00;0,008;12,00;7,00;0,09;4,37;8,00;;2,8;13,00;3,5;0,021;2,6;0,02;7,7;0;3,00;11,1;47,1;2,9;440,00;0,007;13,00;8,00;0,22;4,45;;2,5;13,00;4,4;0,015;4,3;0,01;7,8;0;6,00;44,3;2,6;440,00;0,006;14,00;7,00;0,21;4,53;2,00;;2,4;12,00;4,8;0,026;4,1;0,01;7,6;0;4,8;43,9;2,5;450,00;0,006;14,00;7,00;0,21;4,56;1,00;;2,2;12,00;4,9;0,019;3,4;0,01;7,8;0;4,3;43,2;2,5;440,00;0,007;14,00;7,00;0,23;4,58;1,00;;2,3;11,00;4,9;;3,5;0,01;7,7;0;4,2;43,3;2,5;440,00;0,024;14,00;7,00;0,23;4,6;3,00;;Geprueft
"2005-08-08 00:00:00";5,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;13,00;7,5;0,092;0;0,73;7,5;0,018;4,00;46,5;2,2;460,00;0,021;8,00;0,29;5,04;1,00;;;;;;;;;1,9;18,00;2,6;0,028;6,2;0,12;160,00;8,3;0;18,5;53,9;2,9;420,00;0,007;11,00;7,00;0;4,45;12,00;;2,00;16,00;2,6;0,027;6,1;0,11;8,3;0;18,7;54,00;2,9;420,00;0,007;11,00;7,00;0;4,47;16,00;;2,00;18,00;2,7;0,029;5,00;0,11;8,00;0;18,2;54,1;2,9;420,00;0,006;11,00;7,00;0;4,48;13,00;;2,2;14,00;3,6;0,021;2,2;0,05;7,7;0;;12,8;48,6;2,8;430,00;0,007;13,00;7,00;0,17;4,54;;2,2;12,00;4,4;0,016;2,1;0,01;7,5;0;7,00;44,3;2,8;440,00;0,006;14,00;7,00;0,24;4,59;;;1,8;13,00;4,7;0,014;2,7;0,01;7,6;0;5,2;43,2;2,8;440,00;0,006;14,00;7,00;0,24;4,67;2,00;;2,00;12,00;4,9;0,017;2,2;0;7,5;0;4,7;43,00;2,7;450,00;0,007;14,00;7,00;0,25;4,66;2,00;;1,9;12,00;5,2;0,018;1,1;0,02;7,6;0,006;4,2;43,1;2,6;450,00;0,01;14,00;7,00;0,28;4,72;0;;Geprueft
"2005-09-07 00:00:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,3;14,00;8,7;0,152;0;1,3;7,5;0,028;4,00;50,1;2,1;480,00;0,032;8,00;0,35;5,32;;;;;;;;;;1,9;16,00;0,3;0,028;12,7;0,02;130,00;8,7;0;21,00;57,3;2,2;400,00;0,008;10,00;6,00;0;4,43;;;2,2;17,00;0;0,04;6,00;0,01;7,9;0;18,8;60,2;2,3;410,00;0,007;10,00;6,00;0,07;4,39;;;2,1;15,00;2,9;0,021;0,6;0,11;7,6;0;14,8;58,7;2,3;420,00;0,008;11,00;7,00;0,21;4,36;;;2,1;13,00;3,9;0,018;0,5;0,07;7,5;0;;11,9;47,8;2,3;430,00;0,005;13,00;7,00;0,26;4,53;;2,2;11,00;4,7;0,012;1,9;0,01;7,5;0;6,00;43,1;2,3;450,00;0,005;14,00;7,00;0,25;4,62;;;2,1;11,00;4,9;0,012;1,9;0;7,5;0;5,00;42,6;2,2;450,00;0,006;14,00;8,00;0,26;4,64;;;2,1;11,00;5,00;0,013;1,6;0;7,5;0;4,6;42,5;2,2;450,00;0,006;15,00;8,00;0,26;4,65;;;1,4;12,00;5,7;0,023;0,5;0,13;7,5;0,008;4,3;43,1;1,9;450,00;0,012;14,00;7,00;0,28;4,74;;;Geprueft
"2005-10-11 00:00:00";3,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,1;15,00;9,2;0,306;0,9;1,5;7,5;0,066;4,4;58,3;2,3;470,00;0,073;8,00;0,36;5,29;0;;;;;;;;;2,00;15,00;1,7;0,021;8,1;0,03;280,00;8,1;0;14,5;55,7;2,4;420,00;0,007;11,00;6,00;0;4,53;9,00;;1,7;15,00;1,6;0,026;7,8;0,04;8,00;0;14,5;56,1;2,5;420,00;0,007;11,00;6,00;0;4,53;7,00;;1,8;14,00;2,1;0,022;5,7;0,07;7,9;0;13,9;55,8;2,5;430,00;0,007;11,00;6,00;0,09;4,55;2,00;;1,7;14,00;3,5;0,021;1,5;0,09;7,6;0;1,00;11,8;51,1;2,4;440,00;0,009;13,00;7,00;0,24;4,6;;2,1;11,00;4,7;0,012;0,9;0,02;7,6;0;6,5;43,5;2,3;440,00;0,006;14,00;7,00;0,26;4,63;0;;1,9;12,00;4,9;0,011;1,3;0,01;7,6;0;4,8;42,9;2,4;450,00;0,005;14,00;7,00;0,29;4,64;0;;1,8;11,00;5,00;0,012;0,7;0,01;7,6;0;4,6;42,4;2,3;450,00;0,006;14,00;7,00;0,28;4,67;0;;1,5;12,00;5,5;0,028;0,4;0,16;7,6;0,01;4,5;43,7;2,2;450,00;0,014;14,00;8,00;0,28;4,75;0;;Geprueft
"2005-11-09 00:00:00";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,3;13,00;4,6;0,134;0;1,1;7,3;0,024;4,3;46,9;1,5;;0,028;8,00;0,31;5,04;0;;;;;;;;;2,1;13,00;2,5;0,016;6,5;0,07;460,00;7,9;0,005;10,3;51,4;2,00;;0,011;11,00;7,00;0;4,65;0;;2,1;13,00;2,5;0,017;5,8;0,06;7,9;0,005;10,5;51,3;2,00;;0,011;13,00;6,00;0;4,65;0;;2,3;14,00;2,5;0,015;6,2;0,06;7,9;0;10,6;51,3;2,1;;0,011;11,00;7,00;0;4,66;0;;2,3;13,00;2,5;0,016;6,00;0,06;7,9;0,006;0;10,6;51,3;2,1;;0,01;11,00;7,00;0;4,66;;1,9;11,00;4,5;0,014;0,3;0,03;7,4;0;7,1;43,5;2,00;;0,009;14,00;7,00;0,27;4,66;0;;1,9;11,00;4,6;0,011;0,4;0;7,4;0;5,1;42,3;1,3;;0,006;14,00;8,00;0,27;4,64;0;;1,7;11,00;4,4;0,016;0;0,07;7,4;0,006;4,5;42,6;1,6;;0,01;14,00;8,00;0,28;4,69;0;;1,4;12,00;4,1;0,056;0;0,35;7,4;0,022;4,3;44,3;1,5;;0,026;14,00;8,00;0,31;4,9;0;;Geprueft
"2005-12-07 00:00:00";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;14,00;7,9;0,277;0;1,3;7,1;0,012;4,2;46,5;2,1;570,00;0,019;7,00;0,31;5,05;2,00;;;;;;;;;2,00;13,00;4,1;0,026;6,2;0,02;260,00;7,6;0,007;4,00;46,7;1,9;450,00;0,013;13,00;7,00;0,13;4,69;1,00;;2,00;12,00;4,1;0,026;6,00;0,02;7,7;0,007;3,9;46,7;2,1;450,00;0,012;13,00;7,00;0,13;4,68;1,00;;2,00;12,00;4,2;0,026;5,8;0,02;7,7;0,008;4,00;46,7;2,2;450,00;0,012;13,00;7,00;0,13;4,68;0;;2,1;12,00;4,1;0,028;5,6;0,02;7,6;0,007;0;4,00;46,7;2,3;450,00;0,013;13,00;7,00;0,14;4,69;;2,00;12,00;4,2;0,027;5,3;0,02;7,6;0,006;4,00;46,6;2,3;450,00;0,013;13,00;7,00;0,14;4,69;0;;2,00;12,00;4,3;0,039;4,4;0,05;7,6;0,005;4,1;46,5;1,7;450,00;0,009;13,00;7,00;0,16;4,72;0;;2,00;12,00;4,4;0,048;4,00;0,06;7,6;0;4,1;46,5;1,7;450,00;0,01;13,00;7,00;0,16;4,72;0;;1,8;12,00;5,00;0,056;1,4;0,16;7,5;0,007;4,1;46,3;1,8;450,00;0,008;13,00;7,00;0,21;4,78;0;;Geprueft
"2008-02-26 10:42:00";2,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,3;;5,1;0,03;7,8;0;6,9;0,014;4,00;;2,7;450,00;0,018;7,00;;;0;;;;;;;;;2,2;;4,9;0,025;9,1;0,01;290,00;7,1;0,009;4,7;;2,8;444,00;0,016;;7,00;;;4,00;;2,1;;4,9;0,026;8,9;0;7,00;0,01;4,4;;2,8;445,00;0,015;;7,00;;;3,00;;2,1;;4,9;0,024;8,8;0;7,00;0,011;4,3;;2,8;446,00;0,015;;7,00;;;2,00;;2,2;;5,00;0,024;8,7;0;7,00;0,011;2,00;4,3;;2,7;446,00;0,016;;7,00;;;;2,2;;5,00;0,024;8,7;0;7,00;0,011;4,3;;2,7;446,00;0,016;;7,00;;;2,00;;2,2;;5,00;0,024;8,6;0;7,00;0,011;4,2;;2,7;446,00;0,017;;7,00;;;1,00;;2,2;;5,00;0,024;8,6;0;7,00;0,012;4,2;;2,7;447,00;0,015;;7,00;;;1,00;;2,2;;5,1;0,025;8,2;0;6,9;0,012;4,1;;2,7;449,00;0,016;;7,00;;;0;;Geprueft
