Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"05.02.2019 14:50"
Zeitbezug:;MEZ
Messstellen-Name:;"tiefste Stelle Becken A"
Messstellen-Nr.:;2079
Gewässer:;"Seehamer See"
"Rechtswert:  4489440.60";"Hochwert:  5301428.59";"EPSG 31468"

Datum;"Chloroph [µg/l] (-7.0 m ü. Grund)";"pH-Wert (vor Ort) [-] (-7.0 m ü. Grund)";"TOC [mg/l] (-7.0 m ü. Grund)";"Na gelöst [mg/l] (-7.0 m ü. Grund)";"K gelöst [mg/l] (-7.0 m ü. Grund)";"Mn gelöst [mg/l] (-7.0 m ü. Grund)";"Fe gelöst [mg/l] (-7.0 m ü. Grund)";"Ca gelöst [mg/l] (-7.0 m ü. Grund)";"Mg gelöst [mg/l] (-7.0 m ü. Grund)";"KS 4,3 [mmol/l] (-7.0 m ü. Grund)";"Zn gelöst [mg/l] (-7.0 m ü. Grund)";"Sn gelöst [mg/l] (-7.0 m ü. Grund)";"Pb gelöst [mg/l] (-7.0 m ü. Grund)";"As gelöst [mg/l] (-7.0 m ü. Grund)";"Cd gelöst [mg/l] (-7.0 m ü. Grund)";"Be gelöst [mg/l] (-7.0 m ü. Grund)";"Sr gelöst [mg/l] (-7.0 m ü. Grund)";"Ti gelöst [mg/l] (-7.0 m ü. Grund)";"V gelöst [mg/l] (-7.0 m ü. Grund)";"W gelöst [mg/l] (-7.0 m ü. Grund)";"Ag gelöst [mg/l] (-7.0 m ü. Grund)";"Ni gelöst [mg/l] (-7.0 m ü. Grund)";"Y gelöst [mg/l] (-7.0 m ü. Grund)";"U gelöst [µg/l] (-7.0 m ü. Grund)";"Nb gelöst [mg/l] (-7.0 m ü. Grund)";"Rb gelöst [mg/l] (-7.0 m ü. Grund)";"Bi gelöst [mg/l] (-7.0 m ü. Grund)";"Co gelöst [mg/l] (-7.0 m ü. Grund)";"Ce gelöst [mg/l] (-7.0 m ü. Grund)";"Al gelöst [mg/l] (-7.0 m ü. Grund)";"Mo gelöst [mg/l] (-7.0 m ü. Grund)";"Tl gelöst [mg/l] (-7.0 m ü. Grund)";"Hg-ges. gelöst [mg/l] (-7.0 m ü. Grund)";"Te gelöst [mg/l] (-7.0 m ü. Grund)";"Se gelöst [mg/l] (-7.0 m ü. Grund)";"Sb gelöst [mg/l] (-7.0 m ü. Grund)";"Cr-ges. gelöst [mg/l] (-7.0 m ü. Grund)";"Tritosulfuron [µg/l] (-7.0 m ü. Grund)";"Cs gelöst [mg/l] (-7.0 m ü. Grund)";"La gelöst [mg/l] (-7.0 m ü. Grund)";"Th gelöst [µg/l] (-7.0 m ü. Grund)";"O2-gelöst [mg/l] (-7.0 m ü. Grund)";"LF (20 °C) vor Ort [µS/cm] (-7.0 m ü. Grund)";"NO3-N [mg/l] (-1.0 m ü. Grund)";"TOC [mg/l] (-1.0 m ü. Grund)";"SiO2 [mg/l] (-1.0 m ü. Grund)";"P-ges. [mg/l] (-1.0 m ü. Grund)";"O2-gelöst [mg/l] (-1.0 m ü. Grund)";"NH4-N [mg/l] (-1.0 m ü. Grund)";"pH-Wert (vor Ort) [-] (-1.0 m ü. Grund)";"o-PO4-P [mg/l] (-1.0 m ü. Grund)";"KS 4,3 [mmol/l] (-1.0 m ü. Grund)";"Wassertemp.(vor Ort) [°C] (-1.0 m ü. Grund)";"SPAK 254 nm [1/m] (-1.0 m ü. Grund)";"N-ges. [mg/l] (-1.0 m ü. Grund)";"LF (20 °C) vor Ort [µS/cm] (-1.0 m ü. Grund)";"P-ges. gelöst [mg/l] (-1.0 m ü. Grund)";"SO4 [mg/l] (-1.0 m ü. Grund)";"Chlorid [mg/l] (-1.0 m ü. Grund)";"O2-Sättigungsindex [%] (-1.0 m ü. Grund)";"NO3-N [mg/l] (0.0 m Tiefe)";"TOC [mg/l] (0.0 m Tiefe)";"SiO2 [mg/l] (0.0 m Tiefe)";"P-ges. [mg/l] (0.0 m Tiefe)";"O2-gelöst [mg/l] (0.0 m Tiefe)";"NH4-N [mg/l] (0.0 m Tiefe)";"Sichttiefe [cm] (0.0 m Tiefe)";"pH-Wert (vor Ort) [-] (0.0 m Tiefe)";"o-PO4-P [mg/l] (0.0 m Tiefe)";"KS 4,3 [mmol/l] (0.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (0.0 m Tiefe)";"SPAK 254 nm [1/m] (0.0 m Tiefe)";"N-ges. [mg/l] (0.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (0.0 m Tiefe)";"P-ges. gelöst [mg/l] (0.0 m Tiefe)";"SO4 [mg/l] (0.0 m Tiefe)";"Chlorid [mg/l] (0.0 m Tiefe)";"O2-Sättigungsindex [%] (0.0 m Tiefe)";"NO3-N [mg/l] (2.0 m Tiefe)";"TOC [mg/l] (2.0 m Tiefe)";"SiO2 [mg/l] (2.0 m Tiefe)";"P-ges. [mg/l] (2.0 m Tiefe)";"O2-gelöst [mg/l] (2.0 m Tiefe)";"NH4-N [mg/l] (2.0 m Tiefe)";"pH-Wert (vor Ort) [-] (2.0 m Tiefe)";"o-PO4-P [mg/l] (2.0 m Tiefe)";"KS 4,3 [mmol/l] (2.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (2.0 m Tiefe)";"SPAK 254 nm [1/m] (2.0 m Tiefe)";"N-ges. [mg/l] (2.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (2.0 m Tiefe)";"P-ges. gelöst [mg/l] (2.0 m Tiefe)";"SO4 [mg/l] (2.0 m Tiefe)";"Chlorid [mg/l] (2.0 m Tiefe)";"O2-Sättigungsindex [%] (2.0 m Tiefe)";"NO3-N [mg/l] (4.0 m Tiefe)";"TOC [mg/l] (4.0 m Tiefe)";"SiO2 [mg/l] (4.0 m Tiefe)";"P-ges. [mg/l] (4.0 m Tiefe)";"O2-gelöst [mg/l] (4.0 m Tiefe)";"NH4-N [mg/l] (4.0 m Tiefe)";"pH-Wert (vor Ort) [-] (4.0 m Tiefe)";"o-PO4-P [mg/l] (4.0 m Tiefe)";"KS 4,3 [mmol/l] (4.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (4.0 m Tiefe)";"SPAK 254 nm [1/m] (4.0 m Tiefe)";"N-ges. [mg/l] (4.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (4.0 m Tiefe)";"P-ges. gelöst [mg/l] (4.0 m Tiefe)";"SO4 [mg/l] (4.0 m Tiefe)";"Chlorid [mg/l] (4.0 m Tiefe)";"O2-Sättigungsindex [%] (4.0 m Tiefe)";"NO3-N [mg/l] (6.0 m Tiefe)";"TOC [mg/l] (6.0 m Tiefe)";"SiO2 [mg/l] (6.0 m Tiefe)";"P-ges. [mg/l] (6.0 m Tiefe)";"O2-gelöst [mg/l] (6.0 m Tiefe)";"NH4-N [mg/l] (6.0 m Tiefe)";"pH-Wert (vor Ort) [-] (6.0 m Tiefe)";"o-PO4-P [mg/l] (6.0 m Tiefe)";"KS 4,3 [mmol/l] (6.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (6.0 m Tiefe)";"SPAK 254 nm [1/m] (6.0 m Tiefe)";"N-ges. [mg/l] (6.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (6.0 m Tiefe)";"P-ges. gelöst [mg/l] (6.0 m Tiefe)";"SO4 [mg/l] (6.0 m Tiefe)";"Chlorid [mg/l] (6.0 m Tiefe)";"O2-Sättigungsindex [%] (6.0 m Tiefe)";"NO3-N [mg/l] (8.0 m Tiefe)";"TOC [mg/l] (8.0 m Tiefe)";"SiO2 [mg/l] (8.0 m Tiefe)";"P-ges. [mg/l] (8.0 m Tiefe)";"O2-gelöst [mg/l] (8.0 m Tiefe)";"NH4-N [mg/l] (8.0 m Tiefe)";"pH-Wert (vor Ort) [-] (8.0 m Tiefe)";"o-PO4-P [mg/l] (8.0 m Tiefe)";"KS 4,3 [mmol/l] (8.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (8.0 m Tiefe)";"SPAK 254 nm [1/m] (8.0 m Tiefe)";"N-ges. [mg/l] (8.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (8.0 m Tiefe)";"P-ges. gelöst [mg/l] (8.0 m Tiefe)";"SO4 [mg/l] (8.0 m Tiefe)";"Chlorid [mg/l] (8.0 m Tiefe)";"O2-Sättigungsindex [%] (8.0 m Tiefe)";"NO3-N [mg/l] (10.0 m Tiefe)";"TOC [mg/l] (10.0 m Tiefe)";"SiO2 [mg/l] (10.0 m Tiefe)";"P-ges. [mg/l] (10.0 m Tiefe)";"O2-gelöst [mg/l] (10.0 m Tiefe)";"NH4-N [mg/l] (10.0 m Tiefe)";"pH-Wert (vor Ort) [-] (10.0 m Tiefe)";"o-PO4-P [mg/l] (10.0 m Tiefe)";"KS 4,3 [mmol/l] (10.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (10.0 m Tiefe)";"SPAK 254 nm [1/m] (10.0 m Tiefe)";"N-ges. [mg/l] (10.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (10.0 m Tiefe)";"P-ges. gelöst [mg/l] (10.0 m Tiefe)";"SO4 [mg/l] (10.0 m Tiefe)";"Chlorid [mg/l] (10.0 m Tiefe)";"O2-Sättigungsindex [%] (10.0 m Tiefe)";"NO3-N [mg/l] (12.0 m Tiefe)";"TOC [mg/l] (12.0 m Tiefe)";"SiO2 [mg/l] (12.0 m Tiefe)";"P-ges. [mg/l] (12.0 m Tiefe)";"O2-gelöst [mg/l] (12.0 m Tiefe)";"NH4-N [mg/l] (12.0 m Tiefe)";"pH-Wert (vor Ort) [-] (12.0 m Tiefe)";"o-PO4-P [mg/l] (12.0 m Tiefe)";"KS 4,3 [mmol/l] (12.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (12.0 m Tiefe)";"SPAK 254 nm [1/m] (12.0 m Tiefe)";"N-ges. [mg/l] (12.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (12.0 m Tiefe)";"P-ges. gelöst [mg/l] (12.0 m Tiefe)";"SO4 [mg/l] (12.0 m Tiefe)";"Chlorid [mg/l] (12.0 m Tiefe)";"O2-Sättigungsindex [%] (12.0 m Tiefe)";Prüfstatus
"2011-07-06 00:00:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;;2,00;0,02;9,6;0,02;8,2;0,006;;18,00;;0,7;393,00;0,007;;6,00;;0,5;;1,6;0,034;10,1;0,02;;8,3;0,02;;19,4;;0,8;386,00;0,022;;7,00;;0,5;;1,6;0,018;9,9;0,01;8,3;0,009;;19,2;;0,7;387,00;0,014;;6,00;;0,5;;1,6;0,018;9,8;0,02;8,4;0,006;;19,1;;0,7;388,00;0,009;;6,00;;0,5;;1,6;0,017;9,8;0,02;8,3;0,005;;19,00;;0,7;389,00;0,01;;6,00;;0,5;;1,6;0,019;9,7;0,02;8,3;0,007;;19,00;;0,7;389,00;0,011;;6,00;;0,5;;1,8;0,018;9,7;0,02;8,3;0,011;;18,8;;0,7;390,00;0,01;;6,00;;0,4;;2,00;0,018;9,9;0,02;8,3;0,005;;18,5;;0,7;392,00;0,008;;6,00;;Geprueft
"2011-08-01 00:00:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;;3,3;0,04;7,5;0,11;8,00;0,024;;12,5;;0,7;454,00;0,039;;7,00;;0,4;;1,4;0,028;10,9;0;300,00;8,6;0;;17,1;;0,7;394,00;0,011;;6,00;;0,5;;1,6;0,026;10,00;0,02;8,4;0;;16,1;;0,7;405,00;0,01;;6,00;;0,6;;1,8;0,015;10,3;0,02;8,4;0;;15,4;;0,8;435,00;0,008;;5,00;;0,6;;2,00;0,013;10,2;0,03;8,4;0;;14,3;;0,7;460,00;0,007;;5,00;;0,6;;2,4;0,014;9,5;0,04;8,3;0;;13,5;;0,8;464,00;0,007;;5,00;;0,6;;2,7;0,016;8,8;0,08;8,2;0,006;;12,9;;0,8;466,00;0,01;;8,00;;0,6;;3,2;0,026;8,00;0,1;8,1;0,013;;12,6;;0,8;462,00;0,019;;5,00;;Geprueft
"2011-09-26 00:00:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;;4,3;0,05;7,6;0,26;8,00;0,028;;11,7;;0,8;352,00;0,039;;4,8;;0,4;;1,6;0,028;10,8;0;510,00;8,3;0;;17,00;;0,7;321,00;0,01;;6,00;;0,5;;2,1;0,022;10,4;0,03;8,3;0,006;;15,4;;0,7;325,00;0,018;;5,4;;0,5;;2,5;0,027;9,9;0,06;8,2;0,011;;14,1;;0,7;346,00;0,02;;5,00;;0,6;;2,5;0,019;10,5;0,04;8,2;0,007;;13,4;;0,8;355,00;0,017;;5,00;;0,6;;2,7;0,024;10,6;0,06;8,2;0,008;;12,4;;0,8;362,00;0,016;;5,00;;0,5;;3,7;0,04;9,00;0,16;8,1;0,018;;12,1;;0,8;355,00;0,029;;5,00;;0,6;;3,3;0,031;9,7;0,13;8,00;0,014;;11,9;;0,7;355,00;0,022;;5,00;;Geprueft
"2011-10-11 00:00:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;;2,6;0,046;9,3;0,06;7,7;0,02;;10,2;;0,8;307,00;0,025;;6,00;;0,5;;2,5;0,039;9,1;0,04;150,00;8,1;0,01;;11,7;;0,7;318,00;0,017;;6,00;;0,6;;2,6;0,039;9,1;0,06;8,1;0,011;;11,1;;0,7;317,00;0,017;;6,00;;0,6;;2,6;0,03;9,1;0,06;8,1;0,011;;11,5;;0,7;314,00;0,017;;6,00;;0,6;;2,5;0,03;9,2;0,05;8,1;0,01;;11,2;;0,7;308,00;0,016;;6,00;;0,6;;2,5;0,031;9,3;0,05;8,1;0,009;;11,00;;0,7;303,00;0,015;;5,00;;0,6;;2,5;0,034;9,3;0,05;8,1;0,009;;10,8;;0,7;300,00;0,014;;5,00;;0,6;;2,5;0,04;9,4;0,05;8,00;0,012;;10,5;;0,7;302,00;0,021;;5,00;;Geprueft
"2014-04-07 16:00:00";6,8;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;;2,2;0,019;9,8;0,05;8,2;0;;7,9;;1,00;432,00;0,005;;8,00;;0,5;;1,5;0,015;12,00;0;200,00;8,5;0;;10,1;;0,9;411,00;0,007;;8,00;;0,6;;1,6;0,02;11,8;0;8,5;0;;9,4;;0,9;406,00;0,005;;8,00;;0,6;;1,6;0,018;12,00;0;8,4;0;;9,1;;0,9;409,00;0,005;;8,00;;0,6;;1,7;0,015;11,8;0;8,4;0;;9,00;;0,9;419,00;0,006;;8,00;;0,6;;1,7;0,015;11,6;0;8,4;0;;8,8;;0,9;414,00;0,005;;8,00;;0,6;;1,9;0,021;11,3;0,02;8,4;0;;8,7;;1,00;431,00;0,006;;8,00;;0,6;;2,00;0,018;11,00;0,03;8,3;0;;8,3;;1,00;430,00;0;;8,00;;Geprueft
"2014-05-12 14:00:00";;8,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;;2,3;0,014;9,8;0,04;8,00;0;;10,9;;0,9;391,00;0;;6,00;;0,4;;2,2;0,017;9,8;0,04;335,00;8,1;0;;11,3;;0,9;384,00;0;;6,00;;0,5;;2,2;0,018;9,6;0,04;8,1;0;;11,3;;0,9;384,00;0,005;;6,00;;0,4;;2,2;0,016;9,7;0,04;8,1;0;;11,4;;0,9;380,00;0,005;;6,00;;0,4;;2,3;0,015;9,7;0,04;8,1;0;;11,3;;0,9;382,00;0;;6,00;;0,4;;2,3;0,014;9,7;0,04;8,1;0;;11,2;;0,9;385,00;0,006;;6,00;;0,4;;2,3;0,014;9,9;0,04;8,1;0;;11,1;;0,9;386,00;0,005;;6,00;;0,5;;2,8;0,013;9,7;0,04;8,1;0;;11,3;;0,9;387,00;0,005;;6,00;;Geprueft
"2014-06-16 00:00:00";3,00;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;;3,9;0,033;5,4;0,24;7,9;0,016;;10,5;;0,9;325,00;0,022;;6,1;;0,3;;1,7;0,013;10,8;0,02;450,00;8,5;0;;19,4;;0,9;364,00;0,013;;7,4;;0,4;;1,8;0,013;10,9;0,02;8,5;0;;19,00;;0,9;368,00;0,008;;7,2;;0,3;;1,9;0,015;10,8;0,03;8,4;0;;18,1;;0,8;375,00;0,007;;6,5;;0,4;;1,9;0,012;10,7;0,02;8,3;0;;17,4;;0,8;380,00;0;;6,3;;0,4;;2,00;0,011;10,5;0,02;8,3;0;;15,7;;0,8;379,00;0,005;;6,3;;0,4;;2,5;0,01;9,4;0,04;8,2;0;;13,2;;0,8;356,00;0;;5,3;;0,4;;3,4;0,016;6,9;0,14;8,00;0;;11,00;;0,9;330,00;0,009;;5,8;;Geprueft
"2014-07-14 00:00:00";3,00;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,3;;5,3;0,189;0,8;0,47;7,7;0,133;;11,2;;1,00;421,00;0,14;;6,00;;0,5;;1,7;0,024;8,9;0,02;270,00;8,4;0;;17,2;;0,8;353,00;0,014;;5,7;;0,5;;1,8;0,031;9,2;0,01;8,4;0;;16,6;;0,8;356,00;0,011;;5,6;;0,6;;2,00;0,029;9,5;0,02;8,4;0;;14,9;;0,8;382,00;0,012;;5,6;;0,6;;2,2;0,023;9,1;0,03;8,3;0,008;;14,6;;0,7;390,00;0,015;;5,5;;0,6;;2,2;0,02;9,3;0,03;8,2;0,006;;13,5;;0,8;401,00;0,011;;5,5;;0,6;;2,4;0,026;8,3;0,05;8,2;0,01;;13,00;;0,8;402,00;0,016;;5,4;;0,5;;3,1;0,057;5,8;0,15;8,00;0,035;;12,5;;0,8;406,00;0,039;;5,6;;Geprueft
"2014-08-13 00:00:00";2,4;8,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;;2,8;0,071;;0,12;8,00;0,01;;15,8;;0,7;359,00;0,01;;6,00;;0,4;;1,6;0,014;9,6;0,04;320,00;8,2;0,006;;17,00;;0,7;355,00;0,007;;5,00;;0,4;;1,8;0,013;9,5;0,04;8,1;0;;16,9;;0,7;355,00;0;;5,00;;0,4;;1,8;0,015;9,4;0,04;8,2;0;;16,9;;0,7;356,00;0;;5,00;;0,4;;1,8;0,013;9,3;0,04;8,2;0;;16,8;;0,7;356,00;0,006;;5,00;;0,4;;1,8;0,014;9,1;0,05;8,1;0;;16,5;;0,7;356,00;0,005;;6,00;;0,4;;1,9;0,013;;0,04;8,1;0;;16,5;;0,7;357,00;0,005;;6,00;;0,4;;2,3;0,042;;0,06;8,1;0;;16,3;;0,7;358,00;0,006;;5,00;;Geprueft
"2014-09-15 00:00:00";2,7;7,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;;4,2;0,063;4,7;0,31;8,00;0,032;;12,00;;1,00;459,00;0,037;;5,00;;0,3;;1,7;0,02;9,4;0;230,00;8,6;0;;15,4;;0,7;395,00;0,009;;5,00;;0,3;;1,7;0,023;10,9;0;8,7;0;;15,3;;0,7;396,00;0,009;;4,8;;0,3;;1,7;0,025;10,3;0;8,5;0;;15,1;;0,6;407,00;0,009;;4,8;;0,5;;2,2;0,016;8,3;0;8,3;0;;14,2;;0,8;441,00;0,008;;5,00;;0,5;;2,6;0,012;8,2;0,04;8,2;0;;13,00;;0,8;454,00;0,006;;5,00;;0,5;;3,00;0,014;6,7;0,1;8,1;0;;12,3;;0,8;457,00;0,009;;5,00;;0,5;;3,1;0,023;5,6;0,12;8,00;0;;12,2;;0,9;461,00;0,014;;5,00;;Geprueft
"2014-10-06 00:00:00";4,1;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;;3,2;0,023;9,1;0,1;8,3;0,012;;11,6;;0,7;439,00;0,012;;4,7;;0,4;;2,00;0,016;10,4;0,02;580,00;8,3;0;;13,5;;0,6;362,00;0,013;;6,00;;0,5;;2,2;0,016;10,4;0,03;8,2;0,007;;13,2;;0,6;391,00;0,013;;4,8;;0,5;;2,3;0,017;10,3;0,04;8,2;0,008;;12,7;;0,6;407,00;0,015;;4,9;;0,6;;2,4;0,015;10,4;0,02;8,2;0,006;;12,2;;0,7;427,00;0,007;;4,9;;0,6;;2,5;0,015;10,1;0,05;8,2;0,006;;12,00;;0,7;432,00;0,01;;4,8;;0,5;;2,8;0,025;9,00;0,1;8,2;0,013;;11,6;;0,7;434,00;0,015;;4,6;;0,5;;2,9;0,034;7,5;0,19;8,2;0,017;;11,6;;0,7;434,00;0,022;;4,5;;Geprueft
"2014-11-17 00:00:00";3,3;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;;2,3;0,014;11,3;0,05;8,1;0,006;;7,6;;0,8;432,00;0,01;;5,9;;0,5;;2,3;0,016;10,9;0,04;410,00;8,2;0,005;;8,2;;0,7;406,00;0,015;;5,9;;0,5;;2,4;0,017;11,00;0,05;8,2;0;;8,2;;0,7;407,00;0,013;;6,00;;0,5;;2,4;0,019;10,9;0,05;8,2;0,005;;8,1;;0,7;406,00;0,012;;5,4;;0,5;;2,4;0,016;10,8;0,06;8,3;0;;8,00;;0,8;406,00;0,008;;5,8;;0,5;;2,3;0,018;11,1;0,06;8,2;0;;8,00;;0,8;407,00;0,01;;5,6;;0,5;;2,3;0,016;11,1;0,05;8,2;0;;7,8;;0,8;416,00;0,007;;6,1;;0,5;;2,3;0,015;11,1;0,06;8,1;0;;7,7;;0,8;416,00;0,01;;5,6;;Geprueft
"2017-03-22 00:00:00";;;;6,41;1,06;0,0242;0,013;65,8;18,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geprueft
"2017-03-27 00:00:00";;8,3;;;;;;;;3,82;0,00643;0;0,000152;0,000146;0,0000104;0;0,515;0;0,000257;0,0000236;0,0000232;0,000393;0,0000342;0,899;0;0,000637;0,0000139;0,0000464;0,0000269;0,0275;0,00188;0;0;0;0;0,000132;0;0;0;0,0000194;0;;;0,6;;2,5;0,032;11,7;0,05;8,2;0,007;;6,3;;0,7;391,00;0,006;35,00;6,1;104,00;0,59;;2,4;0,016;11,9;0,05;170,00;8,3;0;;7,2;;0,7;375,00;0,008;34,00;6,2;106,00;0,58;;2,4;0,015;11,9;0,04;8,3;0;;6,8;;0,7;374,00;0,006;34,00;6,00;106,00;0,58;;2,4;0,015;11,9;0,04;8,3;0;;6,7;;0,7;374,00;0,006;34,00;6,00;107,00;0,58;;2,4;0,015;11,9;0,04;8,3;0;;6,7;;0,7;374,00;0,005;34,00;5,9;107,00;0,56;;2,4;0,014;11,9;0,04;8,3;0;;6,1;;0,6;364,00;0,007;31,00;6,1;105,00;0,57;;2,5;0,015;11,9;0,05;8,2;0;;6,3;;0,6;368,00;0,005;32,00;6,1;105,00;0,63;;2,4;0,016;11,7;0,04;8,2;0;;6,5;;0,7;390,00;0,006;40,00;5,7;104,00;Geprueft
"2017-04-24 00:00:00";;8,2;;;;;;;;3,63;0,00454;0;0,0000711;0,000203;0,0000189;0;0,569;0;0,000195;0;0,0000197;0,00046;0,0000301;1,1;0;0,000716;0,0000193;0,0000302;0,0000213;0,00811;0,00281;0;0;0;0;0,00016;0;0;0;0,0000116;0;;;0,69;;2,2;0,015;11,3;0,02;8,2;0;;7,2;;0,8;406,00;0;43,00;6,8;102,00;0,68;;2,1;0,015;11,3;0,03;150,00;8,1;0;;8,5;;0,8;401,00;0;42,00;9,9;105,00;0,64;;2,1;0,015;11,4;0,04;8,2;0;;8,00;;0,8;385,00;0,005;37,00;7,5;104,00;0,63;;2,2;0,016;11,2;0,05;8,2;0;;7,7;;0,8;376,00;0;33,00;7,2;102,00;0,65;;2,2;0,015;11,2;0,05;8,2;0;;7,4;;0,8;384,00;0;36,00;7,1;101,00;0,69;;2,1;0,013;11,4;0,03;8,2;0;;7,6;;0,8;400,00;0;41,00;7,00;104,00;0,69;;2,2;0,011;11,4;0,02;8,2;0;;7,6;;0,8;406,00;0;43,00;6,8;103,00;0,71;;2,2;0,015;11,2;0,02;8,2;0;;7,6;;0,8;408,00;0;44,00;6,7;102,00;Geprueft
"2017-05-08 00:00:00";;8,2;;;;;;;;3,58;0;0;0;0,000129;0;0;0,51;0;0,000202;0;0,00000551;0,000292;0,0000214;0,992;0;0,000563;0;0,0000268;0;0,00742;0,00242;0;0;0;0;0,000134;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geprueft
"2017-05-22 00:00:00";;;;5,05;0,935;0,00989;0,0105;62,8;16,00;3,7;0,0139;0;0,0000638;0,000184;0,0000125;0;0,546;0;0,000174;0,0000118;0,00000674;0,000319;0,0000188;1,03;0,0000031;0,000653;0;0,0000395;0,0000101;0;0,00266;0;0;0;0;0,000174;0;0;0;0;0;;;0,59;;3,00;0,008;8,5;0,16;7,9;0;;9,1;;0,8;379,00;0;33,00;5,8;80,00;0,51;;2,00;0,009;10,9;0,05;270,00;;0;;17,4;;0,6;359,00;0;30,00;6,5;122,00;0,55;;2,1;0,008;11,3;0,04;8,3;0;;14,5;;0,6;369,00;0;34,00;6,3;119,00;0,54;;2,1;0,007;11,1;0,03;8,2;0;;14,2;;0,6;370,00;0;34,00;6,2;118,00;0,58;;2,1;0,007;10,8;0,03;8,2;0;;13,6;;0,6;382,00;0,005;38,00;6,2;114,00;0,62;;2,2;0,006;10,5;0,02;8,2;0;;13,7;;0,7;397,00;0;44,00;5,9;108,00;0,59;;2,8;0,006;9,1;0,08;8,2;0;;10,00;;0,8;384,00;0;35,00;5,7;88,00;0,59;;3,00;0,007;8,8;0,11;7,9;0;;9,7;;0,8;380,00;0;34,00;5,8;83,00;Geprueft
"2017-06-22 00:00:00";;8,1;;;;;;;;3,8;0;0;0;0,000371;0;0;0,652;0;0,000216;0;0,00000558;0,000368;0,0000118;1,09;0;0,0009;0;0,0000582;0;0;0,00329;0;0;0;0;0,000159;0;0;0;0;0;;;0,39;;4,6;0,058;3,3;0,33;7,8;0,035;;10,8;;0,8;395,00;0,021;36,00;5,9;33,00;0,4;;1,7;0,015;10,8;0,04;310,00;8,1;0;;22,1;;0,5;376,00;0,008;44,00;8,4;164,00;0,41;;1,8;0,019;10,5;0,05;8,3;0;;21,9;;0,6;380,00;0,01;44,00;8,4;158,00;0,41;;1,9;0,015;10,6;0,03;8,3;0;;20,6;;0,5;392,00;0,01;47,00;7,2;135,00;0,46;;1,9;0,014;10,2;0,06;8,4;0;;20,2;;0,6;398,00;0,01;48,00;7,4;125,00;0,57;;2,2;0,015;9,00;0,03;8,3;0;;17,7;;0,6;430,00;0,007;58,00;6,4;104,00;0,54;;2,8;0,013;7,9;0,06;8,1;0;;15,1;;0,6;420,00;0,006;55,00;6,3;85,00;0,39;;4,3;0,023;4,2;0,23;7,8;0,006;;12,00;;0,7;396,00;0,008;38,00;5,8;42,00;Geprueft
