Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"05.02.2019 14:50"
Zeitbezug:;MEZ
Messstellen-Name:;Entnahmeturm
Messstellen-Nr.:;2221
Gewässer:;"TWT Frauenau"
"Rechtswert:  4597740.00";"Hochwert:  5431480.00";"EPSG 31468"

Datum;"Chloroph [µg/l] (-23.0 m ü. Grund)";"N-ges. [mg/l] (-23.0 m ü. Grund)";"pH-Wert (vor Ort) [-] (-23.0 m ü. Grund)";"NO3-N [mg/l] (-1.0 m ü. Grund)";"TOC [mg/l] (-1.0 m ü. Grund)";"SiO2 [mg/l] (-1.0 m ü. Grund)";"P-ges. [mg/l] (-1.0 m ü. Grund)";"O2-gelöst [mg/l] (-1.0 m ü. Grund)";"KB 8,2 [mmol/l] (-1.0 m ü. Grund)";"NH4-N [mg/l] (-1.0 m ü. Grund)";"pH-Wert (vor Ort) [-] (-1.0 m ü. Grund)";"o-PO4-P [mg/l] (-1.0 m ü. Grund)";"KS 4,3 [mmol/l] (-1.0 m ü. Grund)";"Chloroph [µg/l] (-1.0 m ü. Grund)";"Wassertemp.(vor Ort) [°C] (-1.0 m ü. Grund)";"SPAK 254 nm [1/m] (-1.0 m ü. Grund)";"N-ges. [mg/l] (-1.0 m ü. Grund)";"O2-Sättigungsindex [%] (-1.0 m ü. Grund)";"LF (20 °C) vor Ort [µS/cm] (-1.0 m ü. Grund)";"P-ges. gelöst [mg/l] (-1.0 m ü. Grund)";"SO4 [mg/l] (-1.0 m ü. Grund)";"Chlorid [mg/l] (-1.0 m ü. Grund)";"NO3 [mg/l] (-1.0 m ü. Grund)";"Na gelöst [mg/l] (-1.0 m ü. Grund)";"K gelöst [mg/l] (-1.0 m ü. Grund)";"Ca gelöst [mg/l] (-1.0 m ü. Grund)";"Mg gelöst [mg/l] (-1.0 m ü. Grund)";"Mn gelöst [mg/l] (-1.0 m ü. Grund)";"Fe gelöst [mg/l] (-1.0 m ü. Grund)";"NO3-N [mg/l] (0.0 m Tiefe)";"TOC [mg/l] (0.0 m Tiefe)";"SiO2 [mg/l] (0.0 m Tiefe)";"P-ges. [mg/l] (0.0 m Tiefe)";"O2-gelöst [mg/l] (0.0 m Tiefe)";"KB 8,2 [mmol/l] (0.0 m Tiefe)";"NH4-N [mg/l] (0.0 m Tiefe)";"Sichttiefe [cm] (0.0 m Tiefe)";"pH-Wert (vor Ort) [-] (0.0 m Tiefe)";"o-PO4-P [mg/l] (0.0 m Tiefe)";"KS 4,3 [mmol/l] (0.0 m Tiefe)";"Chloroph [µg/l] (0.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (0.0 m Tiefe)";"SPAK 254 nm [1/m] (0.0 m Tiefe)";"O2-Sättigungsindex [%] (0.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (0.0 m Tiefe)";"P-ges. gelöst [mg/l] (0.0 m Tiefe)";"SO4 [mg/l] (0.0 m Tiefe)";"Chlorid [mg/l] (0.0 m Tiefe)";"NO3 [mg/l] (0.0 m Tiefe)";"Na gelöst [mg/l] (0.0 m Tiefe)";"K gelöst [mg/l] (0.0 m Tiefe)";"Ca gelöst [mg/l] (0.0 m Tiefe)";"Mg gelöst [mg/l] (0.0 m Tiefe)";"Mn gelöst [mg/l] (0.0 m Tiefe)";"Fe gelöst [mg/l] (0.0 m Tiefe)";"N-ges. [mg/l] (0.0 m Tiefe)";"NO3-N [mg/l] (2.0 m Tiefe)";"TOC [mg/l] (2.0 m Tiefe)";"SiO2 [mg/l] (2.0 m Tiefe)";"P-ges. [mg/l] (2.0 m Tiefe)";"O2-gelöst [mg/l] (2.0 m Tiefe)";"KB 8,2 [mmol/l] (2.0 m Tiefe)";"pH-Wert (vor Ort) [-] (2.0 m Tiefe)";"o-PO4-P [mg/l] (2.0 m Tiefe)";"KS 4,3 [mmol/l] (2.0 m Tiefe)";"Chloroph [µg/l] (2.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (2.0 m Tiefe)";"SPAK 254 nm [1/m] (2.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (2.0 m Tiefe)";"P-ges. gelöst [mg/l] (2.0 m Tiefe)";"SO4 [mg/l] (2.0 m Tiefe)";"Chlorid [mg/l] (2.0 m Tiefe)";"NH4-N [mg/l] (2.0 m Tiefe)";"NO3 [mg/l] (2.0 m Tiefe)";"O2-Sättigungsindex [%] (2.0 m Tiefe)";"Na gelöst [mg/l] (2.0 m Tiefe)";"K gelöst [mg/l] (2.0 m Tiefe)";"Ca gelöst [mg/l] (2.0 m Tiefe)";"Mg gelöst [mg/l] (2.0 m Tiefe)";"Mn gelöst [mg/l] (2.0 m Tiefe)";"Fe gelöst [mg/l] (2.0 m Tiefe)";"N-ges. [mg/l] (2.0 m Tiefe)";"NO3-N [mg/l] (4.0 m Tiefe)";"TOC [mg/l] (4.0 m Tiefe)";"SiO2 [mg/l] (4.0 m Tiefe)";"P-ges. [mg/l] (4.0 m Tiefe)";"O2-gelöst [mg/l] (4.0 m Tiefe)";"KB 8,2 [mmol/l] (4.0 m Tiefe)";"NH4-N [mg/l] (4.0 m Tiefe)";"pH-Wert (vor Ort) [-] (4.0 m Tiefe)";"o-PO4-P [mg/l] (4.0 m Tiefe)";"KS 4,3 [mmol/l] (4.0 m Tiefe)";"Chloroph [µg/l] (4.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (4.0 m Tiefe)";"SPAK 254 nm [1/m] (4.0 m Tiefe)";"O2-Sättigungsindex [%] (4.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (4.0 m Tiefe)";"P-ges. gelöst [mg/l] (4.0 m Tiefe)";"SO4 [mg/l] (4.0 m Tiefe)";"Chlorid [mg/l] (4.0 m Tiefe)";"NO3 [mg/l] (4.0 m Tiefe)";"Na gelöst [mg/l] (4.0 m Tiefe)";"K gelöst [mg/l] (4.0 m Tiefe)";"Ca gelöst [mg/l] (4.0 m Tiefe)";"Mg gelöst [mg/l] (4.0 m Tiefe)";"Mn gelöst [mg/l] (4.0 m Tiefe)";"Fe gelöst [mg/l] (4.0 m Tiefe)";"N-ges. [mg/l] (4.0 m Tiefe)";"NO3-N [mg/l] (6.0 m Tiefe)";"TOC [mg/l] (6.0 m Tiefe)";"SiO2 [mg/l] (6.0 m Tiefe)";"P-ges. [mg/l] (6.0 m Tiefe)";"O2-gelöst [mg/l] (6.0 m Tiefe)";"KB 8,2 [mmol/l] (6.0 m Tiefe)";"NH4-N [mg/l] (6.0 m Tiefe)";"pH-Wert (vor Ort) [-] (6.0 m Tiefe)";"o-PO4-P [mg/l] (6.0 m Tiefe)";"KS 4,3 [mmol/l] (6.0 m Tiefe)";"Chloroph [µg/l] (6.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (6.0 m Tiefe)";"SPAK 254 nm [1/m] (6.0 m Tiefe)";"O2-Sättigungsindex [%] (6.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (6.0 m Tiefe)";"P-ges. gelöst [mg/l] (6.0 m Tiefe)";"SO4 [mg/l] (6.0 m Tiefe)";"Chlorid [mg/l] (6.0 m Tiefe)";"NO3 [mg/l] (6.0 m Tiefe)";"Na gelöst [mg/l] (6.0 m Tiefe)";"K gelöst [mg/l] (6.0 m Tiefe)";"Ca gelöst [mg/l] (6.0 m Tiefe)";"Mg gelöst [mg/l] (6.0 m Tiefe)";"Mn gelöst [mg/l] (6.0 m Tiefe)";"Fe gelöst [mg/l] (6.0 m Tiefe)";"N-ges. [mg/l] (6.0 m Tiefe)";"NO3-N [mg/l] (8.0 m Tiefe)";"TOC [mg/l] (8.0 m Tiefe)";"SiO2 [mg/l] (8.0 m Tiefe)";"P-ges. [mg/l] (8.0 m Tiefe)";"O2-gelöst [mg/l] (8.0 m Tiefe)";"KB 8,2 [mmol/l] (8.0 m Tiefe)";"NH4-N [mg/l] (8.0 m Tiefe)";"pH-Wert (vor Ort) [-] (8.0 m Tiefe)";"o-PO4-P [mg/l] (8.0 m Tiefe)";"KS 4,3 [mmol/l] (8.0 m Tiefe)";"Chloroph [µg/l] (8.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (8.0 m Tiefe)";"SPAK 254 nm [1/m] (8.0 m Tiefe)";"O2-Sättigungsindex [%] (8.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (8.0 m Tiefe)";"P-ges. gelöst [mg/l] (8.0 m Tiefe)";"SO4 [mg/l] (8.0 m Tiefe)";"Chlorid [mg/l] (8.0 m Tiefe)";"NO3 [mg/l] (8.0 m Tiefe)";"Na gelöst [mg/l] (8.0 m Tiefe)";"K gelöst [mg/l] (8.0 m Tiefe)";"Ca gelöst [mg/l] (8.0 m Tiefe)";"Mg gelöst [mg/l] (8.0 m Tiefe)";"Mn gelöst [mg/l] (8.0 m Tiefe)";"Fe gelöst [mg/l] (8.0 m Tiefe)";"N-ges. [mg/l] (8.0 m Tiefe)";"NO3-N [mg/l] (10.0 m Tiefe)";"TOC [mg/l] (10.0 m Tiefe)";"SiO2 [mg/l] (10.0 m Tiefe)";"P-ges. [mg/l] (10.0 m Tiefe)";"O2-gelöst [mg/l] (10.0 m Tiefe)";"KB 8,2 [mmol/l] (10.0 m Tiefe)";"pH-Wert (vor Ort) [-] (10.0 m Tiefe)";"o-PO4-P [mg/l] (10.0 m Tiefe)";"KS 4,3 [mmol/l] (10.0 m Tiefe)";"Chloroph [µg/l] (10.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (10.0 m Tiefe)";"SPAK 254 nm [1/m] (10.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (10.0 m Tiefe)";"P-ges. gelöst [mg/l] (10.0 m Tiefe)";"SO4 [mg/l] (10.0 m Tiefe)";"Chlorid [mg/l] (10.0 m Tiefe)";"NH4-N [mg/l] (10.0 m Tiefe)";"NO3 [mg/l] (10.0 m Tiefe)";"O2-Sättigungsindex [%] (10.0 m Tiefe)";"Na gelöst [mg/l] (10.0 m Tiefe)";"K gelöst [mg/l] (10.0 m Tiefe)";"Ca gelöst [mg/l] (10.0 m Tiefe)";"Mg gelöst [mg/l] (10.0 m Tiefe)";"Mn gelöst [mg/l] (10.0 m Tiefe)";"Fe gelöst [mg/l] (10.0 m Tiefe)";"N-ges. [mg/l] (10.0 m Tiefe)";"NO3-N [mg/l] (12.0 m Tiefe)";"TOC [mg/l] (12.0 m Tiefe)";"SiO2 [mg/l] (12.0 m Tiefe)";"P-ges. [mg/l] (12.0 m Tiefe)";"O2-gelöst [mg/l] (12.0 m Tiefe)";"KB 8,2 [mmol/l] (12.0 m Tiefe)";"NH4-N [mg/l] (12.0 m Tiefe)";"pH-Wert (vor Ort) [-] (12.0 m Tiefe)";"o-PO4-P [mg/l] (12.0 m Tiefe)";"KS 4,3 [mmol/l] (12.0 m Tiefe)";"Chloroph [µg/l] (12.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (12.0 m Tiefe)";"SPAK 254 nm [1/m] (12.0 m Tiefe)";"O2-Sättigungsindex [%] (12.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (12.0 m Tiefe)";"P-ges. gelöst [mg/l] (12.0 m Tiefe)";"SO4 [mg/l] (12.0 m Tiefe)";"Chlorid [mg/l] (12.0 m Tiefe)";"NO3 [mg/l] (12.0 m Tiefe)";"Na gelöst [mg/l] (12.0 m Tiefe)";"K gelöst [mg/l] (12.0 m Tiefe)";"Ca gelöst [mg/l] (12.0 m Tiefe)";"Mg gelöst [mg/l] (12.0 m Tiefe)";"Mn gelöst [mg/l] (12.0 m Tiefe)";"Fe gelöst [mg/l] (12.0 m Tiefe)";"N-ges. [mg/l] (12.0 m Tiefe)";"NO3-N [mg/l] (16.0 m Tiefe)";"TOC [mg/l] (16.0 m Tiefe)";"SiO2 [mg/l] (16.0 m Tiefe)";"P-ges. [mg/l] (16.0 m Tiefe)";"O2-gelöst [mg/l] (16.0 m Tiefe)";"KB 8,2 [mmol/l] (16.0 m Tiefe)";"NH4-N [mg/l] (16.0 m Tiefe)";"pH-Wert (vor Ort) [-] (16.0 m Tiefe)";"o-PO4-P [mg/l] (16.0 m Tiefe)";"KS 4,3 [mmol/l] (16.0 m Tiefe)";"Chloroph [µg/l] (16.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (16.0 m Tiefe)";"SPAK 254 nm [1/m] (16.0 m Tiefe)";"O2-Sättigungsindex [%] (16.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (16.0 m Tiefe)";"P-ges. gelöst [mg/l] (16.0 m Tiefe)";"SO4 [mg/l] (16.0 m Tiefe)";"Chlorid [mg/l] (16.0 m Tiefe)";"NO3 [mg/l] (16.0 m Tiefe)";"Na gelöst [mg/l] (16.0 m Tiefe)";"K gelöst [mg/l] (16.0 m Tiefe)";"Ca gelöst [mg/l] (16.0 m Tiefe)";"Mg gelöst [mg/l] (16.0 m Tiefe)";"Mn gelöst [mg/l] (16.0 m Tiefe)";"Fe gelöst [mg/l] (16.0 m Tiefe)";"N-ges. [mg/l] (16.0 m Tiefe)";"NO3-N [mg/l] (20.0 m Tiefe)";"TOC [mg/l] (20.0 m Tiefe)";"SiO2 [mg/l] (20.0 m Tiefe)";"P-ges. [mg/l] (20.0 m Tiefe)";"O2-gelöst [mg/l] (20.0 m Tiefe)";"KB 8,2 [mmol/l] (20.0 m Tiefe)";"pH-Wert (vor Ort) [-] (20.0 m Tiefe)";"o-PO4-P [mg/l] (20.0 m Tiefe)";"KS 4,3 [mmol/l] (20.0 m Tiefe)";"Chloroph [µg/l] (20.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (20.0 m Tiefe)";"SPAK 254 nm [1/m] (20.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (20.0 m Tiefe)";"P-ges. gelöst [mg/l] (20.0 m Tiefe)";"SO4 [mg/l] (20.0 m Tiefe)";"Chlorid [mg/l] (20.0 m Tiefe)";"NH4-N [mg/l] (20.0 m Tiefe)";"NO3 [mg/l] (20.0 m Tiefe)";"O2-Sättigungsindex [%] (20.0 m Tiefe)";"Na gelöst [mg/l] (20.0 m Tiefe)";"K gelöst [mg/l] (20.0 m Tiefe)";"Ca gelöst [mg/l] (20.0 m Tiefe)";"Mg gelöst [mg/l] (20.0 m Tiefe)";"Mn gelöst [mg/l] (20.0 m Tiefe)";"Fe gelöst [mg/l] (20.0 m Tiefe)";"N-ges. [mg/l] (20.0 m Tiefe)";"NO3-N [mg/l] (30.0 m Tiefe)";"TOC [mg/l] (30.0 m Tiefe)";"SiO2 [mg/l] (30.0 m Tiefe)";"P-ges. [mg/l] (30.0 m Tiefe)";"O2-gelöst [mg/l] (30.0 m Tiefe)";"KB 8,2 [mmol/l] (30.0 m Tiefe)";"pH-Wert (vor Ort) [-] (30.0 m Tiefe)";"o-PO4-P [mg/l] (30.0 m Tiefe)";"KS 4,3 [mmol/l] (30.0 m Tiefe)";"Chloroph [µg/l] (30.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (30.0 m Tiefe)";"SPAK 254 nm [1/m] (30.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (30.0 m Tiefe)";"P-ges. gelöst [mg/l] (30.0 m Tiefe)";"SO4 [mg/l] (30.0 m Tiefe)";"Chlorid [mg/l] (30.0 m Tiefe)";"NH4-N [mg/l] (30.0 m Tiefe)";"NO3 [mg/l] (30.0 m Tiefe)";"O2-Sättigungsindex [%] (30.0 m Tiefe)";"Na gelöst [mg/l] (30.0 m Tiefe)";"K gelöst [mg/l] (30.0 m Tiefe)";"Ca gelöst [mg/l] (30.0 m Tiefe)";"Mg gelöst [mg/l] (30.0 m Tiefe)";"Mn gelöst [mg/l] (30.0 m Tiefe)";"Fe gelöst [mg/l] (30.0 m Tiefe)";"N-ges. [mg/l] (30.0 m Tiefe)";"NO3-N [mg/l] (50.0 m Tiefe)";"TOC [mg/l] (50.0 m Tiefe)";"SiO2 [mg/l] (50.0 m Tiefe)";"P-ges. [mg/l] (50.0 m Tiefe)";"O2-gelöst [mg/l] (50.0 m Tiefe)";"KB 8,2 [mmol/l] (50.0 m Tiefe)";"pH-Wert (vor Ort) [-] (50.0 m Tiefe)";"o-PO4-P [mg/l] (50.0 m Tiefe)";"KS 4,3 [mmol/l] (50.0 m Tiefe)";"Chloroph [µg/l] (50.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (50.0 m Tiefe)";"SPAK 254 nm [1/m] (50.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (50.0 m Tiefe)";"P-ges. gelöst [mg/l] (50.0 m Tiefe)";"SO4 [mg/l] (50.0 m Tiefe)";"Chlorid [mg/l] (50.0 m Tiefe)";"NH4-N [mg/l] (50.0 m Tiefe)";"O2-Sättigungsindex [%] (50.0 m Tiefe)";"Na gelöst [mg/l] (50.0 m Tiefe)";"K gelöst [mg/l] (50.0 m Tiefe)";"Mg gelöst [mg/l] (50.0 m Tiefe)";"Ca gelöst [mg/l] (50.0 m Tiefe)";"N-ges. [mg/l] (50.0 m Tiefe)";"NO3-N [mg/l] (60.0 m Tiefe)";"TOC [mg/l] (60.0 m Tiefe)";"SiO2 [mg/l] (60.0 m Tiefe)";"P-ges. [mg/l] (60.0 m Tiefe)";"O2-gelöst [mg/l] (60.0 m Tiefe)";"KB 8,2 [mmol/l] (60.0 m Tiefe)";"NH4-N [mg/l] (60.0 m Tiefe)";"pH-Wert (vor Ort) [-] (60.0 m Tiefe)";"o-PO4-P [mg/l] (60.0 m Tiefe)";"KS 4,3 [mmol/l] (60.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (60.0 m Tiefe)";"SPAK 254 nm [1/m] (60.0 m Tiefe)";"N-ges. [mg/l] (60.0 m Tiefe)";"O2-Sättigungsindex [%] (60.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (60.0 m Tiefe)";"P-ges. gelöst [mg/l] (60.0 m Tiefe)";"SO4 [mg/l] (60.0 m Tiefe)";"Chlorid [mg/l] (60.0 m Tiefe)";"Chloroph [µg/l] (60.0 m Tiefe)";Prüfstatus
"2004-01-19 00:00:00";8,00;0,8;;0,55;2,2;6,6;0,005;8,7;0,07;0,1;6,2;0;0,12;3,00;4,9;8,7;0,7;74,00;21,00;0;2,2;0,6;;;;;;;;0,8;2,8;6,3;0,005;12,7;0;0,04;500,00;6,5;0;0,09;4,00;0,5;11,00;98,00;21,00;0;3,00;0,8;;;;;;;;;0,8;2,4;6,5;0,005;12,4;0,06;6,5;0;0,1;3,00;0,7;9,6;20,00;0;2,00;0,7;;;;;;;;;;;0,8;2,4;6,6;0,006;12,00;0,05;0,03;6,6;0;0,1;4,00;1,00;9,2;93,00;20,00;0;2,00;0,7;;;;;;;;;0,7;2,3;6,7;0;11,7;0,06;0,03;6,6;0;0,1;1,00;1,2;8,2;86,00;20,00;0;2,00;0,7;;;;;;;;;0,7;2,2;6,8;0;11,6;0;0,03;6,6;0;0,1;1,00;1,5;8,1;85,00;20,00;0;2,00;0,7;;;;;;;;;0,7;2,3;6,7;0;11,8;0;6,6;0;0,1;1,00;1,6;8,00;20,00;0;2,00;0,7;;;;;;;;;;;0,7;2,2;6,6;0;11,4;0;0,03;6,6;0;0,1;1,00;1,6;7,9;83,00;20,00;0;2,00;0,7;;;;;;;;;0,7;2,2;6,7;0,005;11,2;0;0,03;6,5;0;0,1;1,00;2,5;8,00;104,00;20,00;0;2,00;0,7;;;;;;;;;0,7;2,2;6,8;0;11,1;0;6,5;0;0,1;2,00;3,3;8,00;20,00;0;2,00;0,7;;;;;;;;;;;0,7;2,2;6,7;0;10,7;0;6,4;0;0,1;1,00;3,9;8,1;20,00;0;2,00;0,7;;;;;;;;;;;0,7;2,3;6,6;0;10,2;0;6,4;0;0,11;1,00;4,5;8,00;20,00;0;2,00;0,7;;;;;;;;;;;;;;;;;;;;;;;;;;;Geprueft
"2004-02-11 00:00:00";2,00;0,9;;0,64;2,2;5,9;0;8,7;0,16;0,08;6,2;0;0,11;;4,8;7,3;0,8;73,00;21,00;0;2,4;0,6;2,8;1,1;0,5;1,4;0,6;;;0,8;2,00;5,8;0,005;12,6;0,06;0,03;450,00;6,5;0;0,08;4,00;0,3;9,00;96,00;21,00;0;3,00;0,7;3,8;1,1;0,5;1,5;0,6;;;;0,9;2,1;5,6;0,005;12,7;0,05;6,5;0;0,08;4,00;0,6;9,2;21,00;0;3,00;0,7;0,03;3,8;97,00;;;;;;;;0,8;2,3;5,5;0;12,2;0,06;0,03;6,5;0;0,08;2,00;0,9;10,00;95,00;20,00;0;2,00;0,7;3,7;1,1;0,5;1,4;0,6;;;;0,8;2,2;5,7;0;11,8;0,06;0,03;6,5;0;0,09;1,00;1,2;9,1;93,00;20,00;0;2,00;0,6;3,4;1,1;0,5;1,4;0,6;;;;0,7;2,1;5,7;0;11,6;0,06;0,04;6,5;0;0,09;1,00;1,3;8,1;91,00;20,00;0;2,00;0,6;3,2;1,1;0,4;1,4;0,6;;;;0,7;2,1;5,6;0;11,6;0,06;6,5;;0,09;1,00;1,4;8,1;20,00;0;2,00;0,6;0,03;3,2;91,00;;;;;;;;0,7;2,00;5,7;0;11,6;0,06;0,04;6,5;0;0,09;1,00;1,5;8,1;91,00;20,00;0;2,00;0,6;3,2;1,1;0,5;1,4;0,6;;;;0,7;2,1;5,7;0;11,3;0,07;0,03;6,5;0;0,09;1,00;2,6;8,2;92,00;20,00;0;2,00;0,6;3,2;1,1;0,5;1,4;0,6;;;;0,7;2,00;5,6;0;11,2;0,06;6,5;0;0,09;0;3,3;8,00;20,00;0;2,00;0,6;0,04;3,00;91,00;;;;;;;;0,7;2,1;5,8;0;10,7;0,07;6,4;0;0,1;;4,00;7,9;20,00;0;2,00;0,6;0,04;3,1;88,00;;;;;;;;0,7;2,00;5,7;0;10,2;0,09;6,3;0;0,1;;4,4;7,6;20,00;0;2,00;0,6;0,04;87,00;;;;;;;;;;;;;;;;;;;;;;;;;Geprueft
"2004-03-08 00:00:00";4,00;0,8;;0,7;2,2;6,8;0;9,4;0,12;0,06;6,1;0;0,1;;4,1;7,7;0,6;79,00;20,00;0;2,4;0,6;3,00;1,1;0,4;1,5;0,6;;;1,00;1,8;7,1;0;13,00;0;0,02;650,00;6,5;0;0,08;3,00;0,6;7,8;99,00;21,00;0;3,00;0,7;4,3;1,2;0,4;1,5;0,6;;;;0,8;1,8;7,1;0,006;13,00;0;6,5;0;0,08;5,00;0,3;7,7;21,00;0;3,00;0,7;0,02;5,2;98,00;1,1;0,4;1,4;0,6;;;;0,9;1,9;7,00;0;12,8;0,05;0,03;6,5;0;0,08;4,00;0,5;8,00;97,00;21,00;0;3,00;1,2;4,1;1,1;0,4;1,5;0,6;;;;0,9;2,2;6,8;0;12,1;0,06;0,1;6,4;0;0,08;3,00;1,00;8,6;94,00;21,00;0;3,00;0,7;3,9;1,1;0,4;1,5;0,6;;;;0,8;2,3;6,4;0,006;11,8;0,06;0,05;6,4;0;0,09;1,00;1,3;8,9;93,00;20,00;0;4,00;0,8;3,9;1,1;0,4;1,5;0,6;;;;0,8;2,2;6,5;0,006;11,7;0,07;6,4;0;0,09;1,00;1,5;8,7;20,00;0;2,00;0,7;0,04;3,8;92,00;1,1;0,4;1,5;0,6;;;;0,8;2,2;6,6;0,005;11,6;0,06;0,04;6,4;0;0,09;0;1,7;8,6;92,00;20,00;0;2,00;0,7;3,8;1,1;0,4;1,4;0,6;;;;0,8;2,2;6,7;0;11,7;0,07;0,04;6,4;0;0,09;0;2,4;8,2;91,00;20,00;0;2,00;0,7;3,4;1,1;0,4;1,5;0,6;;;;0,7;2,2;6,6;0;11,4;0,07;6,4;0;0,09;0;2,6;8,2;20,00;0;2,00;0,6;0,04;3,3;90,00;1,1;0,4;1,4;0,6;;;;0,7;2,1;6,6;0,008;10,9;0,08;6,4;0;0,1;;3,3;8,00;20,00;0,005;2,00;0,6;0,04;3,2;87,00;1,1;0,5;1,5;0,6;;;;0,7;2,1;6,7;0;10,2;0,08;6,2;0;0,1;;4,00;7,7;20,00;0;2,00;0,7;0,05;87,00;;;;;;;;;;;;;;;;;;;;;;;;;Geprueft
"2004-04-05 00:00:00";1,00;0,9;;0,8;2,1;5,8;0;11,2;0,07;0,03;6,1;0;0,08;;4,4;8,6;0,8;93,00;20,00;0;2,4;0,6;3,7;1,1;0,5;1,5;0,6;;;0,8;2,4;5,8;0;11,6;0,05;0,03;500,00;6,4;0;0,1;2,00;2,5;8,5;95,00;20,00;0;2,00;0,6;4,00;1,00;0,4;1,4;0,6;;;;0,8;2,3;5,8;0,006;11,6;0,06;6,4;0;0,1;1,00;2,4;8,5;20,00;0;2,00;0,6;0,03;3,8;94,00;;;;;;;;0,8;2,2;5,4;0;11,7;0,07;0,03;6,3;0;0,1;1,00;2,3;8,5;94,00;20,00;0;2,00;0,6;3,7;1,00;0,4;1,5;0,6;;;;0,8;2,1;5,5;0;11,6;0,07;0,03;6,3;0;0,09;1,00;2,3;8,5;94,00;20,00;0;2,00;0,6;3,7;1,00;0,4;1,4;0,5;;;;0,8;2,3;5,8;0;11,6;0,06;0,02;6,3;0;0,09;1,00;2,3;8,5;94,00;20,00;0;2,00;0,6;3,7;1,1;0,4;1,4;0,5;;;;0,8;2,1;5,8;0;11,6;0,06;6,3;0;0,09;1,00;2,3;8,6;20,00;0;2,00;0,6;0,03;3,7;94,00;;;;;;;;0,8;2,1;5,5;0;11,6;0,06;0,02;6,3;0;0,09;1,00;2,3;8,6;94,00;20,00;0;2,00;0,6;3,7;1,00;0,4;1,4;0,5;;;;0,9;2,1;5,5;0;11,7;0,06;0,02;6,3;0;0,08;1,00;2,6;8,6;94,00;20,00;0;2,00;0,6;3,7;1,1;0,5;1,4;0,6;;;;0,8;2,1;5,8;0;11,6;0,06;6,3;0;0,08;1,00;2,7;8,6;20,00;0;2,00;0,6;0,03;3,7;94,00;;;;;;;;0,8;2,2;5,5;0;11,6;0,06;6,3;0;0,09;;2,8;8,7;20,00;0;2,00;0,6;0,02;3,8;95,00;;;;;;;;0,8;2,2;5,5;0,005;11,7;0,06;6,3;0;0,08;;3,1;9,1;20,00;0;2,00;0,6;0,02;96,00;;;;;;0,8;2,1;5,8;0;11,2;0,07;0,03;6,1;0;0,08;4,4;8,6;0,8;93,00;20,00;0;2,00;0,6;;Geprueft
