Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"05.02.2019 14:50"
Zeitbezug:;MEZ
Messstellen-Name:;Entnahmeturm
Messstellen-Nr.:;2117
Gewässer:;"TWT Mauthaus-Hauptbecken"
"Rechtswert:  4463460.00";"Hochwert:  5576600.00";"EPSG 31468"

Datum;"Chloroph [µg/l] (-23.0 m ü. Grund)";"pH-Wert (vor Ort) [-] (-23.0 m ü. Grund)";"NO3-N [mg/l] (-1.0 m ü. Grund)";"SiO2 [mg/l] (-1.0 m ü. Grund)";"P-ges. [mg/l] (-1.0 m ü. Grund)";"O2-gelöst [mg/l] (-1.0 m ü. Grund)";"KB 8,2 [mmol/l] (-1.0 m ü. Grund)";"NH4-N [mg/l] (-1.0 m ü. Grund)";"pH-Wert (vor Ort) [-] (-1.0 m ü. Grund)";"o-PO4-P [mg/l] (-1.0 m ü. Grund)";"KS 4,3 [mmol/l] (-1.0 m ü. Grund)";"Chloroph [µg/l] (-1.0 m ü. Grund)";"Wassertemp.(vor Ort) [°C] (-1.0 m ü. Grund)";"LF (20 °C) vor Ort [µS/cm] (-1.0 m ü. Grund)";"SO4 [mg/l] (-1.0 m ü. Grund)";"Chlorid [mg/l] (-1.0 m ü. Grund)";"N-ges. [mg/l] (-1.0 m ü. Grund)";"O2-Sättigungsindex [%] (-1.0 m ü. Grund)";"SPAK 254 nm [1/m] (-1.0 m ü. Grund)";"Na gelöst [mg/l] (-1.0 m ü. Grund)";"K gelöst [mg/l] (-1.0 m ü. Grund)";"Ca gelöst [mg/l] (-1.0 m ü. Grund)";"Mg gelöst [mg/l] (-1.0 m ü. Grund)";"Mn gelöst [mg/l] (-1.0 m ü. Grund)";"Fe gelöst [mg/l] (-1.0 m ü. Grund)";"P-ges. gelöst [mg/l] (-1.0 m ü. Grund)";"NO3-N [mg/l] (0.0 m Tiefe)";"SiO2 [mg/l] (0.0 m Tiefe)";"P-ges. [mg/l] (0.0 m Tiefe)";"O2-gelöst [mg/l] (0.0 m Tiefe)";"NH4-N [mg/l] (0.0 m Tiefe)";"pH-Wert (vor Ort) [-] (0.0 m Tiefe)";"o-PO4-P [mg/l] (0.0 m Tiefe)";"Chloroph [µg/l] (0.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (0.0 m Tiefe)";"N-ges. [mg/l] (0.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (0.0 m Tiefe)";"Chlorid [mg/l] (0.0 m Tiefe)";"O2-Sättigungsindex [%] (0.0 m Tiefe)";"NO3-N [mg/l] (2.0 m Tiefe)";"SiO2 [mg/l] (2.0 m Tiefe)";"P-ges. [mg/l] (2.0 m Tiefe)";"NH4-N [mg/l] (2.0 m Tiefe)";"pH-Wert (vor Ort) [-] (2.0 m Tiefe)";"o-PO4-P [mg/l] (2.0 m Tiefe)";"Chloroph [µg/l] (2.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (2.0 m Tiefe)";"N-ges. [mg/l] (2.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (2.0 m Tiefe)";"Chlorid [mg/l] (2.0 m Tiefe)";"O2-gelöst [mg/l] (2.0 m Tiefe)";"NO3-N [mg/l] (4.0 m Tiefe)";"SiO2 [mg/l] (4.0 m Tiefe)";"P-ges. [mg/l] (4.0 m Tiefe)";"NH4-N [mg/l] (4.0 m Tiefe)";"pH-Wert (vor Ort) [-] (4.0 m Tiefe)";"o-PO4-P [mg/l] (4.0 m Tiefe)";"Chloroph [µg/l] (4.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (4.0 m Tiefe)";"N-ges. [mg/l] (4.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (4.0 m Tiefe)";"Chlorid [mg/l] (4.0 m Tiefe)";"O2-gelöst [mg/l] (4.0 m Tiefe)";"NO3-N [mg/l] (6.0 m Tiefe)";"SiO2 [mg/l] (6.0 m Tiefe)";"P-ges. [mg/l] (6.0 m Tiefe)";"NH4-N [mg/l] (6.0 m Tiefe)";"pH-Wert (vor Ort) [-] (6.0 m Tiefe)";"o-PO4-P [mg/l] (6.0 m Tiefe)";"Chloroph [µg/l] (6.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (6.0 m Tiefe)";"N-ges. [mg/l] (6.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (6.0 m Tiefe)";"Chlorid [mg/l] (6.0 m Tiefe)";"O2-gelöst [mg/l] (6.0 m Tiefe)";"NO3-N [mg/l] (8.0 m Tiefe)";"SiO2 [mg/l] (8.0 m Tiefe)";"P-ges. [mg/l] (8.0 m Tiefe)";"NH4-N [mg/l] (8.0 m Tiefe)";"pH-Wert (vor Ort) [-] (8.0 m Tiefe)";"o-PO4-P [mg/l] (8.0 m Tiefe)";"Chloroph [µg/l] (8.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (8.0 m Tiefe)";"N-ges. [mg/l] (8.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (8.0 m Tiefe)";"Chlorid [mg/l] (8.0 m Tiefe)";"O2-gelöst [mg/l] (8.0 m Tiefe)";"NO3-N [mg/l] (10.0 m Tiefe)";"SiO2 [mg/l] (10.0 m Tiefe)";"P-ges. [mg/l] (10.0 m Tiefe)";"NH4-N [mg/l] (10.0 m Tiefe)";"pH-Wert (vor Ort) [-] (10.0 m Tiefe)";"o-PO4-P [mg/l] (10.0 m Tiefe)";"Chloroph [µg/l] (10.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (10.0 m Tiefe)";"N-ges. [mg/l] (10.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (10.0 m Tiefe)";"Chlorid [mg/l] (10.0 m Tiefe)";"O2-gelöst [mg/l] (10.0 m Tiefe)";"KB 8,2 [mmol/l] (10.0 m Tiefe)";"KS 4,3 [mmol/l] (10.0 m Tiefe)";"SO4 [mg/l] (10.0 m Tiefe)";"NO3-N [mg/l] (12.0 m Tiefe)";"SiO2 [mg/l] (12.0 m Tiefe)";"P-ges. [mg/l] (12.0 m Tiefe)";"O2-gelöst [mg/l] (12.0 m Tiefe)";"NH4-N [mg/l] (12.0 m Tiefe)";"pH-Wert (vor Ort) [-] (12.0 m Tiefe)";"o-PO4-P [mg/l] (12.0 m Tiefe)";"Chloroph [µg/l] (12.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (12.0 m Tiefe)";"N-ges. [mg/l] (12.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (12.0 m Tiefe)";"Chlorid [mg/l] (12.0 m Tiefe)";"NO3-N [mg/l] (16.0 m Tiefe)";"SiO2 [mg/l] (16.0 m Tiefe)";"P-ges. [mg/l] (16.0 m Tiefe)";"NH4-N [mg/l] (16.0 m Tiefe)";"pH-Wert (vor Ort) [-] (16.0 m Tiefe)";"o-PO4-P [mg/l] (16.0 m Tiefe)";"Chloroph [µg/l] (16.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (16.0 m Tiefe)";"N-ges. [mg/l] (16.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (16.0 m Tiefe)";"Chlorid [mg/l] (16.0 m Tiefe)";"O2-gelöst [mg/l] (16.0 m Tiefe)";"NO3-N [mg/l] (20.0 m Tiefe)";"SiO2 [mg/l] (20.0 m Tiefe)";"P-ges. [mg/l] (20.0 m Tiefe)";"O2-gelöst [mg/l] (20.0 m Tiefe)";"KB 8,2 [mmol/l] (20.0 m Tiefe)";"NH4-N [mg/l] (20.0 m Tiefe)";"pH-Wert (vor Ort) [-] (20.0 m Tiefe)";"o-PO4-P [mg/l] (20.0 m Tiefe)";"KS 4,3 [mmol/l] (20.0 m Tiefe)";"Chloroph [µg/l] (20.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (20.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (20.0 m Tiefe)";"SO4 [mg/l] (20.0 m Tiefe)";"Chlorid [mg/l] (20.0 m Tiefe)";"N-ges. [mg/l] (20.0 m Tiefe)";"O2-Sättigungsindex [%] (20.0 m Tiefe)";"SPAK 254 nm [1/m] (20.0 m Tiefe)";"Na gelöst [mg/l] (20.0 m Tiefe)";"K gelöst [mg/l] (20.0 m Tiefe)";"Ca gelöst [mg/l] (20.0 m Tiefe)";"Mg gelöst [mg/l] (20.0 m Tiefe)";"Mn gelöst [mg/l] (20.0 m Tiefe)";"Fe gelöst [mg/l] (20.0 m Tiefe)";"P-ges. gelöst [mg/l] (20.0 m Tiefe)";"NO3-N [mg/l] (30.0 m Tiefe)";"SiO2 [mg/l] (30.0 m Tiefe)";"P-ges. [mg/l] (30.0 m Tiefe)";"O2-gelöst [mg/l] (30.0 m Tiefe)";"KB 8,2 [mmol/l] (30.0 m Tiefe)";"NH4-N [mg/l] (30.0 m Tiefe)";"pH-Wert (vor Ort) [-] (30.0 m Tiefe)";"o-PO4-P [mg/l] (30.0 m Tiefe)";"KS 4,3 [mmol/l] (30.0 m Tiefe)";"Chloroph [µg/l] (30.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (30.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (30.0 m Tiefe)";"SO4 [mg/l] (30.0 m Tiefe)";"Chlorid [mg/l] (30.0 m Tiefe)";"N-ges. [mg/l] (30.0 m Tiefe)";"O2-Sättigungsindex [%] (30.0 m Tiefe)";"SPAK 254 nm [1/m] (30.0 m Tiefe)";"Na gelöst [mg/l] (30.0 m Tiefe)";"K gelöst [mg/l] (30.0 m Tiefe)";"Ca gelöst [mg/l] (30.0 m Tiefe)";"Mg gelöst [mg/l] (30.0 m Tiefe)";"Mn gelöst [mg/l] (30.0 m Tiefe)";"Fe gelöst [mg/l] (30.0 m Tiefe)";"P-ges. gelöst [mg/l] (30.0 m Tiefe)";"NO3-N [mg/l] (40.0 m Tiefe)";"SiO2 [mg/l] (40.0 m Tiefe)";"P-ges. [mg/l] (40.0 m Tiefe)";"O2-gelöst [mg/l] (40.0 m Tiefe)";"KB 8,2 [mmol/l] (40.0 m Tiefe)";"NH4-N [mg/l] (40.0 m Tiefe)";"pH-Wert (vor Ort) [-] (40.0 m Tiefe)";"o-PO4-P [mg/l] (40.0 m Tiefe)";"KS 4,3 [mmol/l] (40.0 m Tiefe)";"Chloroph [µg/l] (40.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (40.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (40.0 m Tiefe)";"SO4 [mg/l] (40.0 m Tiefe)";"Chlorid [mg/l] (40.0 m Tiefe)";"N-ges. [mg/l] (40.0 m Tiefe)";"O2-Sättigungsindex [%] (40.0 m Tiefe)";"SPAK 254 nm [1/m] (40.0 m Tiefe)";"K gelöst [mg/l] (40.0 m Tiefe)";"Na gelöst [mg/l] (40.0 m Tiefe)";"Ca gelöst [mg/l] (40.0 m Tiefe)";"Mg gelöst [mg/l] (40.0 m Tiefe)";"Mn gelöst [mg/l] (40.0 m Tiefe)";"Fe gelöst [mg/l] (40.0 m Tiefe)";"P-ges. gelöst [mg/l] (40.0 m Tiefe)";"NO3-N [mg/l] (50.0 m Tiefe)";"SiO2 [mg/l] (50.0 m Tiefe)";"P-ges. [mg/l] (50.0 m Tiefe)";"O2-gelöst [mg/l] (50.0 m Tiefe)";"KB 8,2 [mmol/l] (50.0 m Tiefe)";"NH4-N [mg/l] (50.0 m Tiefe)";"pH-Wert (vor Ort) [-] (50.0 m Tiefe)";"o-PO4-P [mg/l] (50.0 m Tiefe)";"KS 4,3 [mmol/l] (50.0 m Tiefe)";"Chloroph [µg/l] (50.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (50.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (50.0 m Tiefe)";"SO4 [mg/l] (50.0 m Tiefe)";"Chlorid [mg/l] (50.0 m Tiefe)";Prüfstatus
"2012-12-10 10:30:00";;;0,9;6,8;0,005;4,5;0,16;0,08;6,9;0;0,33;1,00;5,5;95,00;14,00;10,6;1,00;38,00;2,7;7,2;0,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;6,00;0;9,8;0,07;0,03;6,9;0;0,23;1,00;5,8;88,00;13,9;11,00;1,00;83,00;2,2;7,4;0,5;;;;;;0,9;6,1;0;9,5;0,08;0,04;7,00;0;0,23;1,00;5,8;89,00;13,9;10,9;1,00;80,00;2,2;7,4;0,6;;;;;;0,9;6,1;0;9,6;0,1;0,04;6,9;0;0,23;1,00;5,8;89,00;14,4;10,9;1,00;82,00;2,2;0,6;;;;;;;;;;;;;;;;;;;;;Geprueft
"2013-02-13 10:00:00";1,00;;1,1;6,3;0;11,2;0,06;0,02;6,4;0;0,17;0;3,3;89,00;13,7;11,00;1,2;87,00;3,00;7,00;0,6;6,4;2,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;6,4;0;11,7;0,05;0,02;6,5;0;0,16;0;2,9;88,00;13,8;11,00;1,2;90,00;3,00;7,00;0,5;6,4;2,00;;;;1,1;6,4;0;11,5;0,07;0,02;6,4;0;0,16;0;3,1;89,00;13,8;11,00;1,2;89,00;3,00;7,00;0,6;6,3;2,2;;;;1,1;6,3;0;11,4;0,06;0,02;6,5;0;0,16;1,00;3,2;89,00;14,2;11,2;1,2;88,00;3,4;0,6;7,5;6,4;2,1;;;;;;;;;;;;;;;;;;Geprueft
"2013-04-22 10:10:00";2,00;;1,2;7,00;0;11,1;0,06;0;6,6;0;0,16;2,00;4,4;89,00;14,5;11,7;1,3;90,00;2,8;;0,6;6,3;2,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;7,00;0;11,3;0,05;0;6,4;0;0,17;2,00;4,4;89,00;14,3;11,5;1,4;91,00;2,9;;0,5;6,3;2,2;;;;1,2;7,00;0;11,5;0,05;0;6,4;0;0,17;2,00;4,3;89,00;14,1;11,4;1,4;92,00;2,8;;0,5;6,4;2,2;;;;1,1;7,00;0;11,1;0,05;0;6,5;0;0,16;2,00;4,3;89,00;14,1;11,4;1,3;89,00;2,8;0,5;;6,3;2,2;;;;;;;;;;;;;;;;;;Geprueft
"2013-06-11 10:00:00";4,00;;1,1;7,00;0;9,6;0,08;0,02;6,9;0;0,16;0;4,8;96,00;14,2;11,4;1,3;78,00;2,7;;0,5;6,4;2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;6,7;0,007;12,3;0;0,01;7,00;0;0,15;3,00;7,9;90,00;13,9;11,1;1,3;109,00;3,3;;0,5;6,2;2,00;;;;1,2;6,8;0;12,1;0,07;0,02;6,8;0;0,16;1,00;5,2;90,00;14,5;11,4;1,3;103,00;2,7;;0,5;6,4;2,1;;;;1,1;7,00;0;11,7;0,08;0,02;6,7;0;0,17;1,00;4,8;91,00;14,00;11,4;1,3;96,00;2,7;0,5;;6,4;2,1;;;;;;;;;;;;;;;;;;Geprueft
"2013-08-12 10:15:00";2,00;;1,1;6,9;0;8,3;0,14;0,02;6,6;0;0,21;0;4,9;94,00;14,3;12,3;1,2;68,00;2,5;7,9;0,6;6,8;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;6,5;0;10,2;0,06;0,02;6,7;0;0,14;2,00;9,5;84,00;14,3;11,3;1,3;84,00;3,4;7,4;0,6;6,1;2,00;;;;1,1;6,6;0;10,4;0,09;0,02;6,7;0;0,16;0;5,8;90,00;13,2;11,3;1,3;88,00;2,9;7,6;0,6;6,2;2,00;;;;1,00;6,9;0;9,9;0,12;0,02;6,6;0;0,17;0;5,00;91,00;13,9;12,00;1,3;82,00;2,7;0,6;7,9;6,3;2,3;;;;;;;;;;;;;;;;;;Geprueft
"2013-10-07 10:00:00";3,00;;1,00;6,9;0;6,2;0,16;0,03;6,5;0;0,21;1,00;5,2;97,00;14,7;11,8;1,2;50,00;2,8;;0,5;6,4;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;6,5;0;9,2;0,1;0,05;6,5;0;0,15;2,00;9,9;86,00;13,6;10,4;1,2;85,00;3,5;;0,5;6,00;2,00;;;;1,00;6,8;0;8,5;0,15;0,04;6,4;0;0,18;1,00;6,4;92,00;14,2;11,3;1,2;72,00;3,00;;0,5;6,1;2,2;;;;1,00;7,1;0;7,8;0,16;0,04;6,5;0;0,19;0;5,2;94,00;14,1;11,9;1,2;64,00;2,9;0,5;;6,1;2,3;;;;;;;;;;;;;;;;;;Geprueft
"2013-12-09 10:20:00";1,00;;0,8;7,1;0,007;3,6;0,25;0,03;6,6;0;0,34;1,00;5,5;101,00;14,00;11,6;1,00;29,00;3,00;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;6,5;0;10,4;0,08;0,02;6,9;0;0,2;1,00;6,4;88,00;14,00;10,9;1,1;88,00;2,7;;;6,2;2,2;;;;1,00;6,6;0;10,3;0,08;0,02;6,8;0;0,2;0;6,3;88,00;13,00;10,7;1,1;86,00;2,7;;;6,1;2,2;;;;1,00;6,8;0;8,3;0,19;0,01;6,5;0;0,23;0;5,9;93,00;14,00;11,3;1,2;69,00;2,7;0,5;;6,4;2,4;;;;;;;;;;;;;;;;;;Geprueft
"2014-02-17 11:45:00";3,00;;1,00;6,7;0,006;11,9;0,05;0,01;7,00;0;0,2;;3,9;88,00;14,00;10,7;;95,00;2,7;7,2;0,6;6,3;2,2;0,015;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;6,8;0;12,2;0;0,01;7,1;0;0,19;;3,7;88,00;14,00;10,7;;97,00;2,6;7,2;0,5;6,3;2,2;0,011;0;;1,00;6,8;0;12,00;0;0,01;7,1;0;0,19;;3,8;88,00;14,00;11,1;;96,00;2,5;7,2;0,6;6,3;2,2;0,013;0;;1,00;6,9;0;11,9;0;0,01;7,1;0;0,19;;3,9;88,00;14,00;11,1;;95,00;2,6;0,6;7,2;6,3;2,2;0,014;0;;;;;;;;;;;;;;;;Geprueft
"2014-04-07 11:40:00";9,00;7,3;1,00;6,9;0;11,9;0,06;0,01;7,00;0;0,2;;4,5;;14,00;10,8;1,3;96,00;2,4;7,00;0,54;6,4;2,2;0,0048;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;6,7;0;12,8;0;0;7,2;0;0,2;;4,9;;14,00;11,00;1,3;105,00;2,5;7,1;0,52;6,4;2,3;0,00041;0;;1,00;6,9;0;12,3;0,05;0,02;7,1;0;0,19;;4,5;;14,00;10,9;1,3;99,00;2,4;7,1;0,53;6,4;2,3;0,00088;0;;1,00;6,9;0;12,3;0,05;0,02;7,00;0;0,19;;4,5;;14,00;11,2;1,3;99,00;2,5;0,55;7,1;6,5;2,3;0,0017;0;;;;;;;;;;;;;;;;Geprueft
"2014-06-16 10:00:00";0;;;6,7;0;7,2;0,12;0,03;7,00;0;0,23;;4,6;;14,00;10,8;1,2;58,00;2,3;7,2;0,53;6,6;2,2;0,025;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,2;0;13,4;0;0,01;8,00;0;0,2;;5,4;;14,00;10,9;1,2;111,00;2,4;7,3;0,52;6,2;2,2;0,0012;0;;1,00;6,9;0;10,8;0,06;0,02;7,3;0;0,21;;4,7;;14,00;10,7;1,2;88,00;2,4;7,2;0,53;6,3;2,2;0,0022;0;;1,00;6,8;0;8,7;0,11;0,03;7,00;0;0,23;;4,6;;14,00;10,9;1,2;70,00;2,3;0,53;7,2;6,5;2,2;0,02;0;;;;;;;;;;;;;;;;Geprueft
"2014-08-11 10:00:00";2,00;7,4;;6,8;0,006;6,3;0,18;0,05;6,6;0;0,28;;4,8;;14,00;11,00;;52,00;2,4;7,1;0,6;7,3;2,4;0,28;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,00;0;12,7;0;0,02;7,2;0;0,22;;6,7;;14,00;11,00;1,1;109,00;2,4;7,2;0,67;6,3;2,2;0,00091;0;;;6,3;0;8,8;0,07;0,02;6,7;0;0,22;;4,9;;14,00;11,1;1,1;72,00;2,4;7,1;0,64;6,4;2,2;0,012;0;;;6,6;0;6,5;0,15;0,04;6,6;0;0,24;;4,8;;15,00;10,9;1,1;53,00;2,4;0,57;7,2;6,8;2,3;0,11;0;;;;;;;;;;;;;;;;Geprueft
"2014-10-14 10:40:00";0;;;6,8;0;5,6;0,21;0,07;6,5;0;0,3;;5,1;;14,00;10,2;;46,00;2,6;7,8;0,58;7,6;2,5;0,82;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,00;;10,00;0,09;0,05;6,7;0;0,23;;10,9;;14,00;10,4;;95,00;2,4;7,8;0,54;6,9;2,4;0,0054;0;;;6,7;0;6,7;0,18;0,04;6,5;0;0,26;;5,4;;14,00;10,2;;56,00;2,4;7,8;0,6;7,2;2,5;0,26;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geprueft
"2014-12-10 11:25:00";0;7,2;;7,1;0,005;3,5;0,26;0,05;6,6;0;0,34;;5,3;;14,00;10,4;;28,00;3,00;7,4;0,6;7,4;2,5;1,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,4;0;10,1;0,05;0,03;7,00;0;0,27;;7,5;;13,00;10,5;;88,00;2,7;7,6;0,5;6,9;2,4;0,062;0;;;7,00;0;5,3;0,21;0;6,5;0;0,28;;5,3;;14,00;10,5;;43,00;2,6;7,4;0,6;7,2;2,4;0,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geprueft
"2015-01-21 10:10:00";;;1,00;6,9;0;11,9;;0,02;7,2;0;0,24;;4,7;;14,00;10,9;1,1;96,00;;7,8;0,6;6,7;2,3;0,024;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,9;0;11,9;;0,02;7,1;0;0,23;;4,6;;13,00;10,8;;96,00;;7,4;0,6;6,7;2,3;0,025;0;0;;7,00;0;11,9;;0,02;7,2;0;0,23;;4,6;;14,00;11,00;1,1;96,00;;7,4;0,6;6,6;2,3;0,024;0;0;;6,9;0;;;0,02;7,2;;0,22;;4,6;;;11,00;1,1;96,00;;0,6;7,5;6,7;2,3;0,024;0;0;;;;;;;;;;;;;;;Geprueft
"2015-02-04 11:25:00";;;0,9;7,00;0;12,00;;0,02;7,2;0;0,24;;3,9;;14,00;10,5;1,2;96,00;;7,3;0,5;6,4;2,3;0,0022;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;7,00;0;12,2;;0,02;7,1;0;0,24;;3,6;;13,00;10,6;1,2;97,00;;7,3;0,5;6,4;2,3;0,0031;0;0;;6,9;0;12,1;;0,02;7,1;0;0,24;;3,8;;13,00;10,3;1,2;97,00;;7,4;0,6;6,4;2,3;0,0019;0;0;;7,1;0;;;0,02;7,1;;0,24;;3,9;;;10,5;1,2;96,00;;0,6;7,4;6,5;2,3;0,0013;0;0;;;;;;;;;;;;;;;Geprueft
"2015-03-18 11:40:00";;;1,00;;0,007;12,7;;0;7,3;0,005;0,22;;3,5;;13,00;10,2;1,2;99,00;;7,7;0,5;6,7;2,3;0,0046;0;0,005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;6,6;0,007;12,8;;0;7,2;;0,22;;3,3;;13,00;10,4;1,2;100,00;;7,7;0,5;6,8;2,3;0,0045;0;0,006;1,00;;0,006;12,8;;0;7,2;;0,22;;3,4;;13,00;10,5;1,2;99,00;;7,6;0,5;6,8;2,3;0,0046;0;0,005;;6,6;0,006;;;0;7,2;;0,22;;3,4;;;10,8;1,2;100,00;;0,5;7,6;6,8;2,4;0,0042;0;0,005;;;;;;;;;;;;;;;Geprueft
"2015-04-22 11:45:00";;;1,00;5,1;0;12,5;;0,02;7,5;0;0,23;;4,6;89,00;14,00;11,00;1,2;101,00;;8,00;0,62;6,6;2,4;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;5,5;0,006;12,9;;0,02;7,4;0;0,23;;4,4;89,00;14,00;11,00;1,2;104,00;;8,00;0,61;6,6;2,4;;;0;1,00;5,2;0;12,8;;0,02;7,3;0;0,23;;4,3;89,00;13,00;11,00;1,2;102,00;;8,00;0,61;6,7;2,4;;;0;;5,00;0;;;0,02;7,3;;0,22;;4,2;89,00;;11,00;1,2;100,00;;0,61;;6,7;2,4;;;0;;;;;;;;;;;;;;;Geprueft
"2015-05-18 10:20:00";;;1,00;7,2;0,005;10,9;;0,02;7,1;0;0,22;;4,2;92,00;14,00;11,00;1,2;88,00;;8,00;0,62;7,1;2,5;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;6,6;0,009;12,8;;0;7,6;0;0,2;;4,6;91,00;13,00;11,00;1,2;105,00;;8,1;0,65;6,9;2,4;;;0,008;1,00;7,00;0;12,3;;0;7,4;0;0,2;;4,4;91,00;13,00;11,00;1,2;100,00;;8,2;0,66;6,8;2,5;;;0;;7,3;0,005;;;0;7,2;;0,2;;4,2;91,00;;11,00;1,2;97,00;;0,61;;7,00;2,5;;;0;;;;;;;;;;;;;;;Geprueft
