Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"05.02.2019 14:50"
Zeitbezug:;MEZ
Messstellen-Name:;"Tiefste Stelle"
Messstellen-Nr.:;2007
Gewässer:;Hopfensee
"Rechtswert:  4400719.90";"Hochwert:  5274823.60";"EPSG 31468"

Datum;"Chloroph [µg/l] (-7.0 m ü. Grund)";"NO3-N [mg/l] (-7.0 m ü. Grund)";"SiO2 [mg/l] (-7.0 m ü. Grund)";"P-ges. [mg/l] (-7.0 m ü. Grund)";"O2-gelöst [mg/l] (-7.0 m ü. Grund)";"NH4-N [mg/l] (-7.0 m ü. Grund)";"pH-Wert (vor Ort) [-] (-7.0 m ü. Grund)";"o-PO4-P [mg/l] (-7.0 m ü. Grund)";"Wassertemp.(vor Ort) [°C] (-7.0 m ü. Grund)";"N-ges. [mg/l] (-7.0 m ü. Grund)";"O2-Sättigungsindex [%] (-7.0 m ü. Grund)";"LF (20 °C) vor Ort [µS/cm] (-7.0 m ü. Grund)";"Chlorid [mg/l] (-7.0 m ü. Grund)";"P-ges. gelöst [mg/l] (-7.0 m ü. Grund)";"MCPA [µg/l] (-7.0 m ü. Grund)";"MCPB [µg/l] (-7.0 m ü. Grund)";"Triadiol [µg/l] (-7.0 m ü. Grund)";"Pendimen [µg/l] (-7.0 m ü. Grund)";"Atrazin [µg/l] (-7.0 m ü. Grund)";"Propazin [µg/l] (-7.0 m ü. Grund)";"Metalaxy [µg/l] (-7.0 m ü. Grund)";"Terbumet [µg/l] (-7.0 m ü. Grund)";"Tebuconazol [µg/l] (-7.0 m ü. Grund)";"Imi-clop [µg/l] (-7.0 m ü. Grund)";"Diuron [µg/l] (-7.0 m ü. Grund)";"Chloridazon [µg/l] (-7.0 m ü. Grund)";"Hexazino [µg/l] (-7.0 m ü. Grund)";"I-protur [µg/l] (-7.0 m ü. Grund)";"Cltoluro [µg/l] (-7.0 m ü. Grund)";"Linuron [µg/l] (-7.0 m ü. Grund)";"Mlinuron [µg/l] (-7.0 m ü. Grund)";"Dimefuro [µg/l] (-7.0 m ü. Grund)";"Ethidimu [µg/l] (-7.0 m ü. Grund)";"Difl.ben [µg/l] (-7.0 m ü. Grund)";"MetolaCl [µg/l] (-7.0 m ü. Grund)";"Carbetam [µg/l] (-7.0 m ü. Grund)";"Dicamba [µg/l] (-7.0 m ü. Grund)";"Triclopy [µg/l] (-7.0 m ü. Grund)";"Bromacil [µg/l] (-7.0 m ü. Grund)";"Ioxynil [µg/l] (-7.0 m ü. Grund)";"Fluroxy. [µg/l] (-7.0 m ü. Grund)";"Haloxyfo [µg/l] (-7.0 m ü. Grund)";"Prosulfo [µg/l] (-7.0 m ü. Grund)";"MetazaCl [µg/l] (-7.0 m ü. Grund)";"Ethofume [µg/l] (-7.0 m ü. Grund)";"Kresoxme [µg/l] (-7.0 m ü. Grund)";"Carbeazi [µg/l] (-7.0 m ü. Grund)";"Difenoco [µg/l] (-7.0 m ü. Grund)";"Mecoprop [µg/l] (-7.0 m ü. Grund)";"Propicaz [µg/l] (-7.0 m ü. Grund)";"Simazin [µg/l] (-7.0 m ü. Grund)";"Desethylatrazin [µg/l] (-7.0 m ü. Grund)";"Epoxicon [µg/l] (-7.0 m ü. Grund)";"Aclonifen [µg/l] (-7.0 m ü. Grund)";"Desethylsebuthylazin [µg/l] (-7.0 m ü. Grund)";"harn-dichlorphenyl [µg/l] (-7.0 m ü. Grund)";"2,4-D [µg/l] (-7.0 m ü. Grund)";"Terbuthylazin [µg/l] (-7.0 m ü. Grund)";"Metribuz [µg/l] (-7.0 m ü. Grund)";"Prochloraz [µg/l] (-7.0 m ü. Grund)";"Bromoxynil [µg/l] (-7.0 m ü. Grund)";"Pirimica [µg/l] (-7.0 m ü. Grund)";"Azoxstro [µg/l] (-7.0 m ü. Grund)";"2,6-Dichlorbenzamid [µg/l] (-7.0 m ü. Grund)";"Flurtamone [µg/l] (-7.0 m ü. Grund)";"Dichlorprop [µg/l] (-7.0 m ü. Grund)";"Desethylsimazin [µg/l] (-7.0 m ü. Grund)";"Desethylterbuthylaz. [µg/l] (-7.0 m ü. Grund)";"Bentazon [µg/l] (-7.0 m ü. Grund)";"m-mitron [µg/l] (-7.0 m ü. Grund)";"Mebenzaz [µg/l] (-7.0 m ü. Grund)";"2,4,5-T [µg/l] (-7.0 m ü. Grund)";"Terbutrin [µg/l] (-7.0 m ü. Grund)";"Sebutaz [µg/l] (-7.0 m ü. Grund)";"m-bromur [µg/l] (-7.0 m ü. Grund)";"NO3-N [mg/l] (-1.0 m ü. Grund)";"TOC [mg/l] (-1.0 m ü. Grund)";"SiO2 [mg/l] (-1.0 m ü. Grund)";"P-ges. [mg/l] (-1.0 m ü. Grund)";"O2-gelöst [mg/l] (-1.0 m ü. Grund)";"NH4-N [mg/l] (-1.0 m ü. Grund)";"pH-Wert (vor Ort) [-] (-1.0 m ü. Grund)";"o-PO4-P [mg/l] (-1.0 m ü. Grund)";"Chloroph [µg/l] (-1.0 m ü. Grund)";"Wassertemp.(vor Ort) [°C] (-1.0 m ü. Grund)";"SPAK 254 nm [1/m] (-1.0 m ü. Grund)";"N-ges. [mg/l] (-1.0 m ü. Grund)";"O2-Sättigungsindex [%] (-1.0 m ü. Grund)";"LF (20 °C) vor Ort [µS/cm] (-1.0 m ü. Grund)";"P-ges. gelöst [mg/l] (-1.0 m ü. Grund)";"SO4 [mg/l] (-1.0 m ü. Grund)";"Chlorid [mg/l] (-1.0 m ü. Grund)";"KS 4,3 [mmol/l] (-1.0 m ü. Grund)";"Na gelöst [mg/l] (-1.0 m ü. Grund)";"K gelöst [mg/l] (-1.0 m ü. Grund)";"Mn gelöst [mg/l] (-1.0 m ü. Grund)";"Fe gelöst [mg/l] (-1.0 m ü. Grund)";"Ca gelöst [mg/l] (-1.0 m ü. Grund)";"Mg gelöst [mg/l] (-1.0 m ü. Grund)";"NO3-N [mg/l] (0.0 m Tiefe)";"TOC [mg/l] (0.0 m Tiefe)";"SiO2 [mg/l] (0.0 m Tiefe)";"P-ges. [mg/l] (0.0 m Tiefe)";"O2-gelöst [mg/l] (0.0 m Tiefe)";"NH4-N [mg/l] (0.0 m Tiefe)";"Sichttiefe [cm] (0.0 m Tiefe)";"pH-Wert (vor Ort) [-] (0.0 m Tiefe)";"o-PO4-P [mg/l] (0.0 m Tiefe)";"Chloroph [µg/l] (0.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (0.0 m Tiefe)";"SPAK 254 nm [1/m] (0.0 m Tiefe)";"N-ges. [mg/l] (0.0 m Tiefe)";"O2-Sättigungsindex [%] (0.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (0.0 m Tiefe)";"P-ges. gelöst [mg/l] (0.0 m Tiefe)";"SO4 [mg/l] (0.0 m Tiefe)";"Chlorid [mg/l] (0.0 m Tiefe)";"KS 4,3 [mmol/l] (0.0 m Tiefe)";"Na gelöst [mg/l] (0.0 m Tiefe)";"K gelöst [mg/l] (0.0 m Tiefe)";"Mn gelöst [mg/l] (0.0 m Tiefe)";"Fe gelöst [mg/l] (0.0 m Tiefe)";"Ca gelöst [mg/l] (0.0 m Tiefe)";"Mg gelöst [mg/l] (0.0 m Tiefe)";"NO3-N [mg/l] (2.0 m Tiefe)";"TOC [mg/l] (2.0 m Tiefe)";"SiO2 [mg/l] (2.0 m Tiefe)";"P-ges. [mg/l] (2.0 m Tiefe)";"O2-gelöst [mg/l] (2.0 m Tiefe)";"NH4-N [mg/l] (2.0 m Tiefe)";"pH-Wert (vor Ort) [-] (2.0 m Tiefe)";"o-PO4-P [mg/l] (2.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (2.0 m Tiefe)";"SPAK 254 nm [1/m] (2.0 m Tiefe)";"N-ges. [mg/l] (2.0 m Tiefe)";"O2-Sättigungsindex [%] (2.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (2.0 m Tiefe)";"P-ges. gelöst [mg/l] (2.0 m Tiefe)";"SO4 [mg/l] (2.0 m Tiefe)";"Chlorid [mg/l] (2.0 m Tiefe)";"Chloroph [µg/l] (2.0 m Tiefe)";"KS 4,3 [mmol/l] (2.0 m Tiefe)";"Na gelöst [mg/l] (2.0 m Tiefe)";"K gelöst [mg/l] (2.0 m Tiefe)";"Mn gelöst [mg/l] (2.0 m Tiefe)";"Fe gelöst [mg/l] (2.0 m Tiefe)";"Ca gelöst [mg/l] (2.0 m Tiefe)";"Mg gelöst [mg/l] (2.0 m Tiefe)";"NO3-N [mg/l] (4.0 m Tiefe)";"TOC [mg/l] (4.0 m Tiefe)";"SiO2 [mg/l] (4.0 m Tiefe)";"P-ges. [mg/l] (4.0 m Tiefe)";"O2-gelöst [mg/l] (4.0 m Tiefe)";"NH4-N [mg/l] (4.0 m Tiefe)";"pH-Wert (vor Ort) [-] (4.0 m Tiefe)";"o-PO4-P [mg/l] (4.0 m Tiefe)";"Chloroph [µg/l] (4.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (4.0 m Tiefe)";"SPAK 254 nm [1/m] (4.0 m Tiefe)";"N-ges. [mg/l] (4.0 m Tiefe)";"O2-Sättigungsindex [%] (4.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (4.0 m Tiefe)";"P-ges. gelöst [mg/l] (4.0 m Tiefe)";"SO4 [mg/l] (4.0 m Tiefe)";"Chlorid [mg/l] (4.0 m Tiefe)";"KS 4,3 [mmol/l] (4.0 m Tiefe)";"Na gelöst [mg/l] (4.0 m Tiefe)";"K gelöst [mg/l] (4.0 m Tiefe)";"Mn gelöst [mg/l] (4.0 m Tiefe)";"Fe gelöst [mg/l] (4.0 m Tiefe)";"Ca gelöst [mg/l] (4.0 m Tiefe)";"Mg gelöst [mg/l] (4.0 m Tiefe)";"NO3-N [mg/l] (6.0 m Tiefe)";"TOC [mg/l] (6.0 m Tiefe)";"SiO2 [mg/l] (6.0 m Tiefe)";"P-ges. [mg/l] (6.0 m Tiefe)";"O2-gelöst [mg/l] (6.0 m Tiefe)";"NH4-N [mg/l] (6.0 m Tiefe)";"pH-Wert (vor Ort) [-] (6.0 m Tiefe)";"o-PO4-P [mg/l] (6.0 m Tiefe)";"Chloroph [µg/l] (6.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (6.0 m Tiefe)";"SPAK 254 nm [1/m] (6.0 m Tiefe)";"N-ges. [mg/l] (6.0 m Tiefe)";"O2-Sättigungsindex [%] (6.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (6.0 m Tiefe)";"P-ges. gelöst [mg/l] (6.0 m Tiefe)";"SO4 [mg/l] (6.0 m Tiefe)";"Chlorid [mg/l] (6.0 m Tiefe)";"KS 4,3 [mmol/l] (6.0 m Tiefe)";"Na gelöst [mg/l] (6.0 m Tiefe)";"K gelöst [mg/l] (6.0 m Tiefe)";"Mn gelöst [mg/l] (6.0 m Tiefe)";"Fe gelöst [mg/l] (6.0 m Tiefe)";"Ca gelöst [mg/l] (6.0 m Tiefe)";"Mg gelöst [mg/l] (6.0 m Tiefe)";"NO3-N [mg/l] (8.0 m Tiefe)";"TOC [mg/l] (8.0 m Tiefe)";"SiO2 [mg/l] (8.0 m Tiefe)";"P-ges. [mg/l] (8.0 m Tiefe)";"O2-gelöst [mg/l] (8.0 m Tiefe)";"NH4-N [mg/l] (8.0 m Tiefe)";"pH-Wert (vor Ort) [-] (8.0 m Tiefe)";"o-PO4-P [mg/l] (8.0 m Tiefe)";"Chloroph [µg/l] (8.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (8.0 m Tiefe)";"SPAK 254 nm [1/m] (8.0 m Tiefe)";"N-ges. [mg/l] (8.0 m Tiefe)";"O2-Sättigungsindex [%] (8.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (8.0 m Tiefe)";"P-ges. gelöst [mg/l] (8.0 m Tiefe)";"SO4 [mg/l] (8.0 m Tiefe)";"Chlorid [mg/l] (8.0 m Tiefe)";"KS 4,3 [mmol/l] (8.0 m Tiefe)";"Na gelöst [mg/l] (8.0 m Tiefe)";"K gelöst [mg/l] (8.0 m Tiefe)";"Mn gelöst [mg/l] (8.0 m Tiefe)";"Fe gelöst [mg/l] (8.0 m Tiefe)";"Ca gelöst [mg/l] (8.0 m Tiefe)";"Mg gelöst [mg/l] (8.0 m Tiefe)";Prüfstatus
"2007-02-22 00:00:00";16,00;0,7;1,5;0,025;12,3;0,01;8,4;0;4,00;1,1;104,00;390,00;11,00;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;;2,2;0,033;9,00;0,05;8,1;0;13,9;4,2;;1,1;76,00;472,00;0,006;;11,00;;;;;;;;0,7;;1,5;0,023;12,5;0,01;205,00;8,3;0;15,7;4,00;;1,1;105,00;420,00;0,006;;11,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geprueft
"2007-03-13 00:00:00";12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;;1,5;0,027;11,2;0,02;8,4;0;12,7;5,2;;1,00;95,00;424,00;0,005;;11,00;;;;;;;;0,7;;1,5;0,021;11,5;0,01;190,00;8,4;0;9,8;5,8;;1,00;100,00;426,00;0,005;;11,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;;1,5;0,03;11,7;0,01;8,4;0;12,4;5,5;;1,00;101,00;423,00;0,006;;11,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geprueft
"2007-04-19 00:00:00";6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;;2,1;0,027;8,2;0,1;8,3;0;7,4;10,00;;0,9;83,00;434,00;0,006;;11,00;;;;;;;;0,6;;0,3;0,023;7,6;0,03;180,00;8,6;0;5,00;13,00;;0,9;100,00;425,00;0,005;;12,00;;;;;;;;0,6;;0,3;0,03;9,5;0,04;8,6;0;12,00;;0,9;99,00;425,00;0,005;;12,00;5,6;;;;;;;;0,6;;0,7;0,029;9,6;0,03;8,5;0;7,4;12,00;;0,9;98,00;427,00;0,005;;11,00;;;;;;;;0,6;;1,6;0,029;8,8;0,05;8,4;0;7,1;10,00;;0,9;90,00;431,00;0,005;;11,00;;;;;;;;0,6;;2,1;0,03;8,1;0,1;8,4;0;7,4;10,00;;0,9;80,00;433,00;0,005;;11,00;;;;;;;;Geprueft
"2007-05-10 00:00:00";6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;;1,5;0,047;6,8;0,11;8,2;0;4,1;12,8;;0,9;71,00;424,00;0,008;;11,00;;;;;;;;0,5;;1,2;0,03;8,8;0,09;155,00;8,4;0;7,5;13,5;;0,9;94,00;420,00;0,007;;11,00;;;;;;;;0,5;;1,2;0,04;8,8;0,09;8,4;0;13,4;;0,9;93,00;420,00;0,008;;11,00;6,8;;;;;;;;0,5;;1,2;0,034;8,6;0,09;8,4;0;5,9;13,3;;0,9;90,00;421,00;0,007;;11,00;;;;;;;;0,5;;1,00;0,031;8,5;0,1;8,3;0;5,9;13,3;;0,9;89,00;421,00;0,007;;11,00;;;;;;;;0,5;;1,3;0,033;8,4;0,1;8,3;0;4,7;13,2;;0,9;88,00;421,00;0,008;;11,00;;;;;;;;Geprueft
"2007-06-14 00:00:00";14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,3;;4,1;0,042;0,4;0,32;7,7;0;5,9;13,8;;0,9;5,00;421,00;0,01;;10,00;;;;;;;;0,2;;1,8;0,02;12,1;0,08;155,00;8,00;0;11,2;21,00;;0,7;148,00;364,00;0,006;;11,00;;;;;;;;0,2;;1,7;0,034;10,2;0,03;8,3;0;19,1;;0,6;121,00;394,00;0,007;;11,00;19,5;;;;;;;;0,3;;2,2;0,038;4,3;0,07;8,00;0;17,8;15,7;;0,7;48,00;412,00;0,008;;11,00;;;;;;;;0,3;;3,3;0,031;2,1;0,17;7,8;0;9,3;14,4;;0,8;22,00;414,00;0,007;;11,00;;;;;;;;0,3;;3,9;0,035;0,8;0,25;7,8;0;6,2;14,00;;0,9;8,00;417,00;0,008;;11,00;;;;;;;;Geprueft
"2007-07-17 00:00:00";30,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;3,7;0,038;2,1;0,02;7,9;0;6,3;16,1;;0,4;24,00;396,00;0,011;;10,00;;;;;;;;0;;3,7;0,031;12,1;0,02;215,00;8,6;0;5,1;22,9;;0,4;155,00;371,00;0,008;;10,00;;;;;;;;0;;3,6;0,046;14,9;0,02;8,7;0;18,6;;0,4;175,00;368,00;0,01;;10,00;11,00;;;;;;;;0;;3,5;0,068;7,3;0,01;8,2;0;108,00;16,6;;0,4;82,00;387,00;0,012;;10,00;;;;;;;;0;;4,1;0,046;4,3;0,02;8,00;0;36,3;16,4;;0,4;49,00;391,00;0,012;;10,00;;;;;;;;0;;4,5;0,039;2,7;0,02;7,9;0;14,00;16,2;;0,4;31,00;394,00;0,008;;10,00;;;;;;;;Geprueft
"2007-08-23 00:00:00";12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;8,3;0,24;0,3;0,71;7,4;0,063;0;15,6;;1,7;4,00;426,00;0,071;;10,00;;;;;;;;0;;3,8;0,028;8,2;0,04;200,00;;0,01;6,2;18,4;;0,5;106,00;374,00;0,018;;9,00;;;;;;;;0;;3,8;0,044;7,6;0,01;8,1;0,005;18,1;;0,5;97,00;377,00;0,017;;9,00;21,9;;;;;;;;0;;3,7;0,045;5,1;0,02;8,00;0,006;20,7;17,9;;0,5;66,00;382,00;0,018;;9,00;;;;;;;;0;;4,5;0,036;0,5;0,1;7,7;0,015;2,4;17,6;;0,6;6,00;399,00;0,023;;9,00;;;;;;;;0;;5,5;0,036;0,3;0,25;7,6;0,028;0;16,7;;0,8;4,00;411,00;0,037;;9,00;;;;;;;;Geprueft
"2007-11-19 00:00:00";2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;;6,4;0,042;7,8;0,21;8,3;0,017;1,2;4,5;;0,9;72,00;444,00;0,025;;9,1;;;;;;;;0,3;;6,1;0,038;11,3;0,18;225,00;8,4;0,015;2,1;3,1;;1,00;101,00;418,00;0,024;;8,8;;;;;;;;0,3;;6,2;0,05;11,2;0,18;8,4;0,017;3,1;;0,9;100,00;419,00;0,027;;8,8;1,8;;;;;;;;0,3;;6,2;0,043;11,2;0,17;8,5;0,016;1,8;3,00;;0,9;100,00;419,00;0,026;;8,9;;;;;;;;0,3;;5,9;0,044;10,9;0,18;8,5;0,016;1,2;3,6;;0,9;99,00;423,00;0,026;;8,8;;;;;;;;0,4;;6,4;0,054;9,8;0,2;8,5;0,017;0;4,2;;0,9;91,00;434,00;0,026;;9,2;;;;;;;;Geprueft
"2007-12-10 00:00:00";0;;;;;;;;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;;6,00;0,042;11,1;0,17;8,3;0,018;0;3,2;;1,00;92,00;429,00;0,025;;9,00;;;;;;;;0,5;;6,1;0,037;10,9;0,19;185,00;8,2;0,017;0;3,4;;1,1;91,00;429,00;0,024;;9,00;;;;;;;;0,5;;6,00;0,039;11,1;0,17;8,1;0,018;3,3;;1,00;92,00;429,00;0,025;;9,00;0;;;;;;;;0,5;;6,00;0,042;11,1;0,17;8,2;0,018;0;3,2;;1,00;92,00;428,00;0,025;;9,00;;;;;;;;0,5;;6,1;0,042;11,1;0,17;8,4;0,018;0;3,2;;1,00;92,00;430,00;0,025;;9,00;;;;;;;;0,5;;6,1;0,039;11,1;0,17;8,3;0,017;0;3,2;;1,00;91,00;430,00;0,024;;9,00;;;;;;;;Geprueft
"2010-04-21 10:20:00";10,1;;;;;;8,1;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,54;;5,00;0,038;6,8;0,05;7,9;0;9,5;8,1;;0,9;64,00;495,00;0,009;;26,00;;;;;;;;0,55;;4,4;0,016;11,2;0,03;130,00;8,4;0;6,7;10,00;;0,8;110,00;486,00;0,01;;25,00;;;;;;;;0,55;;4,5;0,022;11,1;0,02;8,4;0;9,6;;0,8;108,00;487,00;0,007;;26,00;8,3;;;;;;;;0,56;;4,5;0,022;11,00;0,02;8,4;0;10,1;9,5;;0,8;106,00;488,00;0,008;;26,00;;;;;;;;0,57;;4,6;0,025;10,3;0,02;8,3;0;10,4;9,00;;0,8;98,00;491,00;0,006;;26,00;;;;;;;;0,56;;4,6;0,03;9,3;0,03;8,2;0;11,2;8,8;;0,8;88,00;492,00;0,008;;26,00;;;;;;;;Geprueft
"2010-05-19 09:40:00";6,2;;;;;;8,1;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,03;0;0;0;0;0;0;0;0;0;0;0;0,39;;3,8;0,048;5,2;0,16;8,00;0,007;4,4;10,8;;0,8;51,00;494,00;0,011;;26,00;;;;;;;;0,43;;2,6;0,023;9,4;0,05;195,00;8,4;0;9,2;11,7;;0,7;94,00;481,00;0,007;;26,00;;;;;;;;0,43;;2,6;0,023;9,3;0,05;8,4;0;11,6;;0,7;94,00;481,00;0,007;;26,00;9,5;;;;;;;;0,44;;2,7;0,024;9,4;0,05;8,4;0;8,00;11,5;;0,7;94,00;481,00;0,007;;26,00;;;;;;;;0,45;;2,6;0,022;9,3;0,05;8,4;0;6,2;11,3;;0,7;93,00;482,00;0,007;;26,00;;;;;;;;0,42;;3,6;0,035;6,7;0,11;8,1;0;5,3;11,1;;0,8;66,00;488,00;0,009;;26,00;;;;;;;;Geprueft
"2010-06-16 10:00:00";6,8;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,36;;1,8;0,032;1,8;0,16;7,7;0;6,2;12,00;;0,9;18,00;467,00;0,012;;22,00;;;;;;;;0,31;;0,9;0,032;7,00;0,1;210,00;8,2;0;9,7;16,5;;0,8;79,00;453,00;0,012;;22,00;;;;;;;;0,31;;0,8;0,031;6,8;0,1;8,2;0;16,3;;0,7;76,00;454,00;0,01;;22,00;9,2;;;;;;;;0,34;;0,8;0,03;5,2;0,1;7,9;0;6,2;14,4;;0,8;56,00;453,00;0,011;;22,00;;;;;;;;0,38;;1,4;0,033;3,3;0,12;7,7;0;5,6;12,7;;0,8;34,00;454,00;0,01;;22,00;;;;;;;;0,37;;2,4;0,03;2,8;0,19;7,7;0,006;3,8;12,3;;0,9;29,00;459,00;0,015;;22,00;;;;;;;;Geprueft
"2010-07-21 09:45:00";20,4;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4,7;0,16;0,3;0,69;7,7;0,052;2,7;12,1;;1,3;3,00;477,00;0,062;;21,00;;;;;;;;0;;0,9;0,028;12,9;0,02;120,00;8,8;0;8,8;23,2;;0,5;166,00;381,00;0,011;;20,00;;;;;;;;0;;0,9;0,042;12,8;0,02;8,7;0;21,9;;0,5;161,00;385,00;0,014;;20,00;30,8;;;;;;;;0,2;;1,3;0,04;1,5;0,01;7,7;0;27,8;18,5;;0,8;18,00;430,00;0,012;;19,00;;;;;;;;0;;2,7;0,032;0,4;0,24;7,7;0;11,2;14,2;;0,8;4,00;458,00;0,01;;20,00;;;;;;;;0;;3,7;0,07;0,3;0,41;7,7;0,035;4,1;12,8;;1,00;3,00;466,00;0,042;;20,00;;;;;;;;Geprueft
"2010-08-10 09:40:00";84,4;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5,1;0,2;0,3;0,88;7,5;0,094;3,00;12,4;;1,6;3,00;481,00;0,099;;20,00;;;;;;;;0;;1,2;0,027;12,6;0,02;160,00;8,8;0;5,9;18,6;;0,8;148,00;364,00;0,011;;14,00;;;;;;;;0;;0,9;0,093;6,2;0,01;7,9;0;16,6;;1,6;70,00;383,00;0,015;;14,00;;;;;;;;;0;;1,5;0,062;2,2;0;7,6;0;44,4;16,00;;1,00;25,00;394,00;0,012;;14,00;;;;;;;;0,15;;3,2;0,047;0,9;0,16;7,5;0,011;6,8;15,00;;1,00;9,00;419,00;0,02;;15,00;;;;;;;;0;;4,6;0,15;0,3;0,7;7,5;0,086;5,00;13,8;;1,5;3,00;459,00;0,092;;19,00;;;;;;;;Geprueft
"2010-09-22 11:20:00";14,5;;;;;;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,11;;4,2;0,049;7,2;0,14;8,2;0,011;8,9;15,00;;0,9;79,00;421,00;0,021;;14,00;;;;;;;;0;;4,00;0,029;8,6;0,08;290,00;8,5;0,005;5,3;15,1;;0,8;94,00;418,00;0,015;;14,00;;;;;;;;0;;3,9;0,043;8,7;0,08;8,3;0;15,2;;0,8;95,00;418,00;0,015;;14,00;16,00;;;;;;;;0;;4,00;0,05;8,7;0,09;8,3;0,006;19,5;15,1;;0,9;94,00;417,00;0,016;;14,00;;;;;;;;0;;4,00;0,037;7,2;0,1;8,2;0,008;12,1;15,00;;0,8;79,00;420,00;0,016;;14,00;;;;;;;;0;;3,9;0,044;7,3;0,12;8,2;0,009;10,7;15,00;;0,9;80,00;419,00;0,019;;14,00;;;;;;;;Geprueft
